;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL
HE_17_8_L1;"1";1;6825257;6825257;17.47265792;17.47265792;0.0465281758043089;3.03338253337567;-2.29083181178379;2.66586810202962;"1";0;559.148575216376;2306.4451025719;-0.00293972641163452;1.84060241620464;0.094716895230784;3.69031216411504;-0.894637720346202;-0.168433916309796;30.0874999993539;"1";0;0;0;0;0;0;[0.895756442927875, 0.894700748310937, 0.826194459466262, 0.905387756206457, 0.807125369610038, 0.868053635074287, 0.840812820146228, 0.789394836231812, 0.829544848452151];[25.6, 27.2, 24, 26.4, 23.2, 25.6, 24.8, 24.8, 24.8];15.4320000001462;"1";16;4608;[345, 283, 264, 283, 315, 269, 309, 269, 289, 289, 288, 264, 298, 229, 267, 347];11796.48;[883.2, 724.48, 675.84, 724.48, 806.4, 688.64, 791.04, 688.64, 739.84, 739.84, 737.28, 675.84, 762.88, 586.24, 683.52, 888.32];[13.3910272311585, -49.2180727778516, 49.5660182950599, -51.3048091997725, 27.2415501159148, -81.1972642784326, 30.1474332273542, 78.7372641594166, 40.6593119622893, 0, 36.5018718698886, -68.8121557564824, 35.9242218336781, -83.8178742972098, 54.4069367839678, -5.19227106216941];5.80070000069099;"1";9;12558;[1419, 1387, 1381, 1372, 1412, 1354, 1431, 1403, 1399];0.03214848;[0.00363264, 0.00355072, 0.00353536, 0.00351232, 0.00361472, 0.00346624, 0.00366336, 0.00359168, 0.00358144];[-87.1089196457473, 79.4710365478989, 83.2309497769978, 89.6325084128205, -88.9057709293198, 75.2789466091319, 80.332235208676, 86.4387807827955, -87.1517062598995];5.45059999785735
HE_17_5_L1;"1";1;6828388;6828388;17.48067328;17.48067328;0.00635275275447121;3.03580708747072;-2.30762136328516;0.363985921121309;"1";0;568.482392014337;2306.74123132912;0.0127178156405434;1.84015547144529;0.0954673380861777;3.6907859701266;-0.909571827222939;0.728677160828605;23.7860000015644;"1";0;0;0;0;0;0;[0.890308867798082, 0.913721096755222, 0.905933977910195, 0.841399735104543, 0.907183739374238, 0.872539805005023, 0.860950195967155, 0.736789213819278, 0.600275162141771];[29.6, 26.4, 25.6, 26.4, 27.2, 26.4, 24.8, 21.6, 20.8];6.35200000033365;"1";16;4547;[284, 266, 250, 284, 304, 277, 326, 275, 290, 278, 278, 256, 275, 261, 292, 351];11640.32;[727.04, 680.96, 640, 727.04, 778.24, 709.12, 834.56, 704, 742.4, 711.68, 711.68, 655.36, 704, 668.16, 747.52, 898.56];[45.1136460038421, 75.1862699768995, 60.1770356753886, -50.3143570435797, 33.5355016320398, 69.5962373376657, 24.110559161157, 62.9139744150732, 43.974492344616, -66.6966218046616, 58.8881005308625, -84.001216868882, 55.3801739855443, 65.3492745372645, 39.9789959587042, 3.18310484685769];2.99269999959506;"1";9;12744;[1514, 1463, 1439, 1387, 1402, 1378, 1379, 1383, 1399];0.03262464;[0.00387584, 0.00374528, 0.00368384, 0.00355072, 0.00358912, 0.00352768, 0.00353024, 0.00354048, 0.00358144];[28.1839245664985, 75.2644515021421, 85.7286389712356, 65.6002490228303, 76.0903182457642, 64.8074567797288, 78.6103036313965, 74.3146481649457, 74.2879357701377];5.89469999977155
HE_14_5_L1;"1";1;6833498;6833498;17.49375488;17.49375488;-0.0483769528593181;3.02101228834778;-2.31119478428178;-2.77179522454227;"1";0;572.560167615824;2299.57912714563;-0.0781474300802235;1.83835681466;0.0960428682802398;3.67932660343301;-0.916096268185319;-4.4775179233905;27.7836000022944;"1";0;0;0;0;0;0;[0.69706018652246, 0.660383627694376, 0.632079254818057, 0.691067492762563, 0.653842311062164, 0.636042878470307, 0.628117754253463, 0.867840356982385];[24.8, 20, 20, 20, 19.2, 20.8, 20, 28];5.06859999950393;"1";18;4742;[388, 242, 303, 264, 360, 272, 285, 260, 22, 306, 302, 325, 235, 30, 279, 223, 292, 354];12139.52;[993.28, 619.52, 775.68, 675.84, 921.6, 696.32, 729.6, 665.6, 56.32, 783.36, 773.12, 832, 601.6, 76.8, 714.24, 570.88, 747.52, 906.24];[-5.88172102154088, -66.159350596097, 24.4158430314788, -67.7229255479551, -3.96762294466786, -57.5328151992377, 43.1557377836198, 70.6089006163899, 7.51521526171664, 27.0360434591674, 28.6038921272837, -20.9572366570958, -86.5142123265415, -71.3221496127455, 40.5276248547022, -88.4549828001159, -34.108349968026, 3.58964414219351];3.29639999836218;"1";9;12502;[1470, 1410, 1391, 1416, 1381, 1336, 1363, 1364, 1371];0.03200512;[0.0037632, 0.0036096, 0.00356096, 0.00362496, 0.00353536, 0.00342016, 0.00348928, 0.00349184, 0.00350976];[61.8396040244692, 71.0912623523876, 61.2944875125502, 69.7431046076105, 61.8693282968229, 50.3434025049116, 71.2951914890454, 43.1991798829907, 67.2216763500401];1.99810000049183
HE_15_8_L1;"1";1;6816795;6816795;17.4509952;17.4509952;-0.0193507025305569;3.03795342321428;-2.2779406578018;-1.10871358561403;"1";0;550.332264453124;2310.08935872407;-0.0330712245963485;1.83893500549686;0.0942595395590202;3.69614297395851;-0.880531623124999;-1.89484159270001;77.2706999996444;"1";0;0;0;0;0;0;[0.859474379286829, 0.778600333817398, 0.868994883814698, 0.771338076378442, 0.891670576057791, 0.74831734056084, 0.873397305863512, 0.903552002142277, 0.81053121374879];[25.6, 22.4, 26.4, 22.4, 28, 22.4, 26.4, 28, 26.4];7.11020000017015;"1";16;4501;[342, 275, 270, 255, 325, 255, 336, 267, 279, 273, 274, 231, 285, 233, 262, 339];11522.56;[875.52, 704, 691.2, 652.8, 832, 652.8, 860.16, 683.52, 714.24, 698.88, 701.44, 591.36, 729.6, 596.48, 670.72, 867.84];[11.1858666785727, -77.6909964373954, 49.3466886150933, -65.8405143756686, 21.7672044650205, 73.5906213851449, 16.9548884427124, 83.0311758168819, 51.2923637964008, 76.9986380254499, 52.64483728331, -77.3092381493565, 42.6642181323433, -90, 57.1232046124845, -1.92299947047666];3.88380000003963;"1";9;12598;[1466, 1355, 1399, 1380, 1371, 1362, 1424, 1434, 1407];0.03225088;[0.00375296, 0.0034688, 0.00358144, 0.0035328, 0.00350976, 0.00348672, 0.00364544, 0.00367104, 0.00360192];[45.3099467295461, 52.1407092148804, 85.1698691363601, 76.1609732534274, 69.4309531839644, -83.3399215576228, 80.9632726600524, 75.2000050332161, 72.2696667542461];5.15149999773712
HE_10_8_L1;"1";1;6828660;6828660;17.4813696;17.4813696;-0.00672141377384742;3.03514844435072;-2.27580022036534;-0.385108641602556;"1";0;549.346419045841;2307.46762397126;0.0392647936015981;1.84279101708607;0.0952008977586594;3.69194819835402;-0.878954270473345;2.24970695682385;189.964799999871;"1";0;0;0;0;0;0;[0.763407106108071, 0.728076860574918, 0.724090015506493, 0.739348364518852, 0.869438887995517, 0.889444801059943, 0.856708006706867, 0.858206844357994, 0.844621782297581];[27.2, 25.6, 25.6, 24, 26.4, 28, 25.6, 25.6, 27.2];15.6337000007625;"1";18;4518;[24, 353, 253, 297, 242, 23, 326, 244, 343, 245, 322, 274, 255, 216, 272, 216, 263, 350];11566.08;[61.44, 903.68, 647.68, 760.32, 619.52, 58.88, 834.56, 624.64, 878.08, 627.2, 824.32, 701.44, 652.8, 552.96, 696.32, 552.96, 673.28, 896];[-71.1748103217809, 17.3919656159078, -59.0364368841244, 29.3042174382347, -73.7734819607382, 81.2560013119257, 23.6092514765697, -75.7653183571136, 8.62539854459323, -81.9864464187611, 17.0889275035005, -57.2241165824985, 56.7715581906738, -71.4609967994924, 49.9047884448958, -78.3997307873012, 55.6023359184237, -9.37742795216403];91.9236000008823;"1";9;12413;[1425, 1394, 1375, 1384, 1380, 1376, 1338, 1359, 1382];0.03177728;[0.003648, 0.00356864, 0.00352, 0.00354304, 0.0035328, 0.00352256, 0.00342528, 0.00347904, 0.00353792];[-17.1465788264625, 61.142761425505, 40.6650308405333, 30.8312060389347, 51.0221101680598, 30.1016514133154, 49.8566436820739, 31.7318337978409, 47.311570271584];8.29770000200369
HE_16_5_L1;"1";1;6832291;6832291;17.49066496;17.49066496;0.00318321454676995;3.02648749826376;-2.3189845254542;0.182384758814567;"1";0;575.748718855336;2300.95875540726;0.0428681325842102;1.84150059008184;0.0955102184208222;3.68153400865162;-0.921197950168538;2.45616307268249;241.247499998281;"1";0;0;0;0;0;0;[0.769842076884481, 0.758585693620085, 0.633667250054855, 0.737150093764231, 0.809445767864077, 0.658288178998467, 0.670729962059673, 0.766212461763496];[24, 24.8, 22.4, 20.8, 20.8, 20.8, 21.6, 22.4];10.8240000008664;"1";16;4463;[336, 257, 286, 284, 286, 264, 320, 261, 275, 263, 257, 222, 279, 246, 265, 362];11425.28;[860.16, 657.92, 732.16, 727.04, 732.16, 675.84, 819.2, 668.16, 704, 673.28, 657.92, 568.32, 714.24, 629.76, 678.4, 926.72];[5.32473061554321, -73.5448011081629, 42.6197829194865, 62.464735077873, 45.7857772404502, -86.5399730539201, 26.2142791793509, 86.1486973347451, 64.2705234483237, -74.9721990678613, 59.3004442180646, -87.2805528596823, 43.8251034532445, -77.0159645654491, 51.7029156008785, 4.62131717609451];5.09420000162208;"1";9;12361;[1478, 1380, 1361, 1337, 1426, 1348, 1355, 1355, 1321];0.03164416;[0.00378368, 0.0035328, 0.00348416, 0.00342272, 0.00365056, 0.00345088, 0.0034688, 0.0034688, 0.00338176];[-1.22494431115836, 56.96309198749, 63.5502053701451, 57.3053407119671, 52.6193839695357, 36.667472487655, 82.1561639364492, 66.0237868743811, 62.7102056268254];20.6361999989895
HE_17_7_L1;"1";1;6816568;6816568;17.45041408;17.45041408;-0.0147541507366536;3.04662255164182;-2.31179004120549;-0.845350567510085;"1";0;576.555077891834;2314.94128288141;-0.0274489149591815;1.83882383964158;0.0930013818097104;3.70390605261026;-0.922488124626935;-1.57270697937461;25.3780000020924;"1";0;0;0;0;0;0;[0.837554528736451, 0.881371353100359, 0.830853835698398, 0.884232495584248, 0.796217653103361, 0.909721002923568, 0.766363375636223, 0.819002615488511, 0.840735862124844];[26.4, 26.4, 26.4, 25.6, 22.4, 28, 23.2, 25.6, 24.8];12.910199999169;"1";16;4449;[320, 268, 237, 262, 300, 258, 330, 244, 291, 265, 280, 258, 282, 234, 280, 340];11389.44;[819.2, 686.08, 606.72, 670.72, 768, 660.48, 844.8, 624.64, 744.96, 678.4, 716.8, 660.48, 721.92, 599.04, 716.8, 870.4];[20.5480812301087, -83.4893768853779, 64.4939125724386, -87.9295089909851, 34.9713671929527, 83.2380914010776, 19.4180613376893, -87.565743905198, 42.8980244503483, 75.1472884508118, 50.1795562321293, -83.7879470776524, 60.6986727652148, 88.8654956528568, 50.1290504162455, 0];15.3520000021672;"1";9;12686;[1437, 1411, 1423, 1397, 1369, 1426, 1392, 1450, 1381];0.03247616;[0.00367872, 0.00361216, 0.00364288, 0.00357632, 0.00350464, 0.00365056, 0.00356352, 0.003712, 0.00353536];[78.6079340850167, 80.9610048193536, 75.0930081236452, 81.6037528893076, 89.6604296663058, 79.0698332894819, -89.2126595184241, 82.2263718053221, 83.2967711526639];14.8977999997442
HE_12_8_L1;"1";1;6832285;6832285;17.4906496;17.4906496;-0.0540967464183733;3.0383213107767;-2.283167280756;-3.09951525516224;"1";0;553.451885045969;2309.62793677275;-0.0432478490589823;1.83830850215371;0.0938849361731872;3.6954046988364;-0.88552301607355;-2.47791922409851;316.202900001372;"1";0;0;0;0;0;0;[0.878677205513895, 0.906911850721336, 0.919084608216105, 0.884353268320007, 0.882033191280458, 0.775543960962426, 0.876887775077282, 0.830779164202297, 0.752829847638351];[27.2, 24.8, 30.4, 28.8, 27.2, 24.8, 27.2, 24.8, 23.2];146.733600002335;"1";16;4467;[365, 253, 265, 248, 304, 259, 320, 266, 311, 268, 265, 245, 265, 220, 278, 335];11435.52;[934.4, 647.68, 678.4, 634.88, 778.24, 663.04, 819.2, 680.96, 796.16, 686.08, 678.4, 627.2, 678.4, 563.2, 711.68, 857.6];[13.0611329542176, -62.2855100981056, 54.9285705658437, -57.8585068072089, 33.3180704184282, -70.680129657609, 26.990897880227, -71.2305570212326, 26.9269828758699, -54.7279889863037, 47.2811098437281, 86.4684964646478, 61.3028439413653, -83.953331729916, 41.044042954394, -10.4487958607658];7.47659999979078;"1";9;12586;[1441, 1444, 1399, 1377, 1394, 1384, 1374, 1391, 1382];0.03222016;[0.00368896, 0.00369664, 0.00358144, 0.00352512, 0.00356864, 0.00354304, 0.00351744, 0.00356096, 0.00353792];[42.8286506719556, 55.3169352739845, 50.6405076462791, 32.1439849314574, 52.1660782464637, 47.3957710702505, 45.4802203181019, 51.8686467816886, 36.379522650078];8.95179999861284
HE_18_5_L1;"1";1;6837702;6837702;17.50451712;17.50451712;0.0469944947151974;3.02242072438957;-2.32962119308505;2.69258620753067;"1";0;582.459250632094;2297.8691574181;0.0561708634488982;1.84332999151887;0.0961725494017663;3.67659065186896;-0.93193480101135;3.21835340722753;37.4810999965121;"1";0;0;0;0;0;0;[0.682839215182403, 0.666478049573501, 0.654779984421027, 0.908823726541194, 0.642958751766091, 0.658432793509795, 0.657501092907102, 0.699684146911739];[24.8, 24.8, 20, 27.2, 20, 24, 20, 21.6];6.97270000091521;"1";16;4621;[388, 229, 297, 248, 318, 259, 352, 259, 278, 247, 294, 217, 331, 240, 335, 329];11829.76;[993.28, 586.24, 760.32, 634.88, 814.08, 663.04, 901.12, 663.04, 711.68, 632.32, 752.64, 555.52, 847.36, 614.4, 857.6, 842.24];[-1.39891511607037, -75.881023530634, -15.9963027007882, -79.6423689878415, 21.3550259983132, -67.5291086193575, 12.9401463808118, 79.2394476305607, 53.2261186996564, -87.2506093378005, 26.5791651652557, 89.702124081987, 10.7359224354575, -80.2696067117862, -3.37814506464538, 9.33980230824847];4.56489999851328;"1";9;12329;[1413, 1404, 1404, 1347, 1387, 1348, 1325, 1344, 1357];0.03156224;[0.00361728, 0.00359424, 0.00359424, 0.00344832, 0.00355072, 0.00345088, 0.003392, 0.00344064, 0.00347392];[7.69136180046523, 36.4559169066027, 47.9777014883242, 43.264353377663, 58.5545199306141, 44.0263396420156, 36.7626343129589, 17.3643464852627, 49.6850046332442];3.22769999911543
HE_8_8_L1;"1";1;6829717;6829717;17.48407552;17.48407552;0.0249462910870467;3.03302240441295;-2.27080849411476;1.4293171937926;"1";0;545.675172173957;2305.34581087384;0.0423024037359378;1.83870784132543;0.0940872897663866;3.68855329739814;-0.87308027547833;2.42374919732768;19.7183000018413;"1";0;0;0;0;0;0;[0.635777901378604, 0.746328577406985, 0.768129014777931, 0.721906313738322, 0.84174130855115, 0.675642909141193, 0.712558250638501, 0.785630859463798, 0.757044401464091];[21.6, 22.4, 23.2, 23.2, 22.4, 21.6, 22.4, 21.6, 23.2];3.99689999903785;"1";16;4587;[388, 256, 312, 235, 326, 255, 331, 248, 320, 263, 291, 214, 280, 241, 285, 342];11742.72;[993.28, 655.36, 798.72, 601.6, 834.56, 652.8, 847.36, 634.88, 819.2, 673.28, 744.96, 547.84, 716.8, 616.96, 729.6, 875.52];[4.23673656969356, -64.6014414014515, 0.0795671050976364, -74.3231330981804, 13.5524346179564, 88.6925864803429, 11.4832120283848, -77.9783565888545, 9.72791476405026, -77.3343008018807, 24.724007181111, 88.2367331600977, 24.3597828725626, 84.4453800047263, 23.2302507026621, 1.74360513067556];3.45369999922696;"1";9;12181;[1416, 1333, 1383, 1372, 1347, 1273, 1369, 1318, 1370];0.03118336;[0.00362496, 0.00341248, 0.00354048, 0.00351232, 0.00344832, 0.00325888, 0.00350464, 0.00337408, 0.0035072];[32.9351050463938, 62.9785128554784, 55.087718777487, 53.0515462386659, 32.2920261449414, 38.6639843094014, 75.1429758261289, 62.1572501764499, 81.6573263592732];3.80349999977625
HE_15_7_L1;"1";1;6813619;6813619;17.44286464;17.44286464;0.0253045095987552;3.05470716434247;-2.30440603009942;1.44984160265695;"1";0;570.815556089305;2320.13034555793;0.0295212214260311;1.83648734548449;0.0928060370218194;3.71220855289268;-0.913304889742887;1.69144139378276;74.9673999998777;"1";0;0;0;0;0;0;[0.859265300324274, 0.866357921064731, 0.866087666921816, 0.850929602980986, 0.893963960707014, 0.872852537014277, 0.809426602750298, 0.797000067948817, 0.799751708563638];[27.2, 28, 27.2, 27.2, 28.8, 26.4, 24.8, 25.6, 24];5.77859999975772;"1";16;4428;[334, 267, 237, 256, 305, 265, 324, 244, 278, 272, 285, 246, 275, 238, 262, 340];11335.68;[855.04, 683.52, 606.72, 655.36, 780.8, 678.4, 829.44, 624.64, 711.68, 696.32, 729.6, 629.76, 704, 609.28, 670.72, 870.4];[20.6329603750843, -81.1030734521079, 64.1708706083215, 88.9694902110016, 32.683047955592, 84.6754773623143, 23.5495485712862, 85.3682624173777, 48.550681463577, 63.6339835407321, 44.545673428919, -84.3779627234518, 77.1923070770651, -90, 62.4743318280077, 0];3.34730000031414;"1";9;12701;[1477, 1448, 1376, 1408, 1452, 1364, 1398, 1407, 1371];0.03251456;[0.00378112, 0.00370688, 0.00352256, 0.00360448, 0.00371712, 0.00349184, 0.00357888, 0.00360192, 0.00350976];[-55.1658725414063, 65.3309437834156, 40.5871335797662, 65.9864664837331, 56.7375288080228, 73.8412737265963, -85.6265802451991, 80.0734740326475, 81.6778791625064];4.30209999831277
HE_6_8_L1;"1";1;6830171;6830171;17.48523776;17.48523776;-0.0187561258027245;3.03147014503736;-2.27855545613719;-1.07464684851254;"1";0;551.540235739446;2305.57078715158;-0.0522293745953811;1.83853748571298;0.0941522683557254;3.68891325944253;-0.882464377183114;-2.99252273092314;25.2394000017375;"1";0;0;0;0;0;0;[0.81737425471027, 0.761292589396071, 0.823911875633213, 0.819320550543297, 0.836564452962731, 0.68657744026339, 0.717863247496058, 0.756933985056234, 0.924857759612022];[25.6, 25.6, 27.2, 26.4, 28.8, 22.4, 22.4, 21.6, 28];5.75390000085463;"1";16;4367;[369, 228, 316, 241, 300, 235, 321, 229, 299, 237, 264, 229, 279, 207, 287, 326];11179.52;[944.64, 583.68, 808.96, 616.96, 768, 601.6, 821.76, 586.24, 765.44, 606.72, 675.84, 586.24, 714.24, 529.92, 734.72, 834.56];[15.8254010513387, -67.4551359273929, 23.1979882664229, -78.2789670776711, 30.835820285588, -67.0957677453875, 18.4806990038788, -89.9947935948345, 30.7142041304992, -79.0410204907072, 53.8153971054641, -78.1231282434454, 41.0613638310941, -82.0602423198002, 35.9320385107355, -1.77887308051998];2.99069999891799;"1";9;12442;[1438, 1405, 1383, 1383, 1382, 1366, 1335, 1385, 1365];0.03185152;[0.00368128, 0.0035968, 0.00354048, 0.00354048, 0.00353792, 0.00349696, 0.0034176, 0.0035456, 0.0034944];[12.3872776103636, 37.3235231049261, -60.1117642690593, 17.6666554451496, 13.1251087930967, 14.3569667657003, 72.7825252167941, 51.749352939828, 59.077828089383];24.0311000015936
HE_18_7_L1;"1";1;6846281;6846281;17.52647936;17.52647936;-0.0233133676974869;3.03543549976988;-2.33583163951348;-1.33575757530262;"1";0;590.265177664379;2307.59159513417;-0.00700291926373764;1.83995699064922;0.0940539662117091;3.69214655221467;-0.944424284263007;-0.401237718083028;32.5639999973646;"1";0;0;0;0;0;0;[0.789372413428192, 0.824822634183623, 0.934278512504361, 0.852929686899986, 0.791127109165138, 0.831853932276602, 0.664148840903542, 0.704292790624898, 0.669150356962938];[24.8, 25.6, 30.4, 26.4, 24.8, 26.4, 22.4, 23.2, 26.4];11.9513999998162;"1";16;4708;[376, 243, 299, 256, 328, 258, 332, 254, 353, 266, 315, 211, 323, 239, 350, 305];12052.48;[962.56, 622.08, 765.44, 655.36, 839.68, 660.48, 849.92, 650.24, 903.68, 680.96, 806.4, 540.16, 826.88, 611.84, 896, 780.8];[12.2128696659454, -78.5289344005183, 35.1032108562441, -71.473204407141, 21.6369855405112, -89.6173974460834, 21.516746899742, -68.6874484454663, 4.54857540391713, -61.0317639510086, 25.7056404419267, -82.2875075872319, 18.6173599776995, -80.5078834524656, -2.32450324334274, 13.2722094601564];3.88680000105524;"1";9;12489;[1446, 1375, 1383, 1353, 1374, 1390, 1377, 1400, 1391];0.03197184;[0.00370176, 0.00352, 0.00354048, 0.00346368, 0.00351744, 0.0035584, 0.00352512, 0.003584, 0.00356096];[33.909868481855, 35.7039660240414, 48.6120372604777, 69.97949980201, 14.791093405341, 58.1417913697593, -83.4955705791216, -79.1445036811528, 37.3153273570099];3.74159999773838
HE_13_8_L1;"1";1;6819066;6819066;17.45680896;17.45680896;-0.0406979761807216;3.04214463669951;-2.27213876950304;-2.3318222698793;"1";0;545.849665798319;2311.86674319199;-0.0212918934714359;1.8418281257263;0.0940444410203668;3.69898678910718;-0.873359465277311;-1.21993563375543;36.7503000015859;"1";0;0;0;0;0;0;[0.89824621164498, 0.808359480959573, 0.863517169651872, 0.856609583486088, 0.887067433409741, 0.880044644817113, 0.822333891814114, 0.884334312786356, 0.828568323320369];[28.8, 26.4, 28, 28, 27.2, 26.4, 26.4, 28, 25.6];15.093900001375;"1";16;4271;[317, 249, 247, 246, 284, 259, 317, 255, 294, 265, 290, 220, 265, 207, 230, 326];10933.76;[811.52, 637.44, 632.32, 629.76, 727.04, 663.04, 811.52, 652.8, 752.64, 678.4, 742.4, 563.2, 678.4, 529.92, 588.8, 834.56];[27.772093954896, 78.096185224573, 52.9331236359665, -73.4665095930623, 48.6188711030057, 82.0826360362236, 26.7518316827774, -90, 38.3273761606008, -81.5147616098849, 44.6082993385861, -82.8700606353467, 53.013416745927, -86.9128252252383, 67.7078193826624, -5.27915646858661];8.76350000180537;"1";9;12969;[1504, 1445, 1450, 1482, 1411, 1402, 1425, 1462, 1388];0.03320064;[0.00385024, 0.0036992, 0.003712, 0.00379392, 0.00361216, 0.00358912, 0.003648, 0.00374272, 0.00355328];[72.0211099221165, 69.9773744362399, 66.807879573817, 66.442960564443, 67.9361719828075, 79.6124327383956, 71.2700899977872, 74.6591780794651, -87.4656415848383];22.654500000499
HE_4_8_L1;"1";1;6823113;6823113;17.46716928;17.46716928;0.0384441955777482;3.02787207727616;-2.27054532041313;2.20269015338048;"1";0;545.854147404592;2306.49170977791;-0.00956386507330635;1.84369929926445;0.0985202963130974;3.69038673564465;-0.873366635847347;-0.547969104533029;20.9193999980926;"1";0;0;0;0;0;0;[0.791216192338383, 0.780035953298503, 0.745776072011889, 0.749753193442575, 0.776730456640574, 0.686074443290532, 0.715894093843036, 0.852157971901622, 0.757344194117544];[20.8, 22.4, 23.2, 22.4, 20.8, 21.6, 20.8, 25.6, 20.8];5.26159999935771;"1";16;4572;[376, 270, 298, 260, 291, 277, 304, 259, 323, 260, 308, 213, 280, 239, 270, 344];11704.32;[962.56, 691.2, 762.88, 665.6, 744.96, 709.12, 778.24, 663.04, 826.88, 665.6, 788.48, 545.28, 716.8, 611.84, 691.2, 880.64];[10.9744261607359, -46.1582130827627, 37.3619680752128, -73.4878967548829, 37.6309994428772, -52.895316708008, 29.4450452611274, -62.0544041852489, 23.9857909911702, -55.7589245673995, 34.2070994858471, -88.5247542674186, -56.5568206467095, -73.6430038355212, 44.1698088404978, -1.30836626762961];14.3171999989136;"1";9;12131;[1421, 1346, 1368, 1334, 1296, 1302, 1299, 1358, 1407];0.03105536;[0.00363776, 0.00344576, 0.00350208, 0.00341504, 0.00331776, 0.00333312, 0.00332544, 0.00347648, 0.00360192];[43.6475276581884, 9.16271311936426, -65.1254277227072, 25.9597685369575, 12.8113070884889, -84.8042752126963, 37.1361319517619, 27.5478951273422, 23.6522109934814];18.8296000014816
HE_16_7_L1;"1";1;6833730;6833730;17.4943488;17.4943488;-0.0438662728714503;3.03879310162971;-2.32718055972361;-2.51335229850332;"1";0;585.458302184833;2311.28842114385;-0.00237252807595666;1.8386938781618;0.0945439963325635;3.69806147383017;-0.936733283495733;-0.13593584552861;79.7297999997681;"1";0;0;0;0;0;0;[0.701930225010801, 0.750294928994829, 0.754100964320356, 0.774289310630614, 0.624305817568793, 0.693415814748311, 0.696235205155791, 0.682310116135089, 0.809758931472851];[24, 23.2, 24, 21.6, 20, 22.4, 20.8, 20, 22.4];6.68129999758094;"1";16;4504;[361, 250, 271, 239, 317, 252, 320, 240, 307, 259, 304, 213, 309, 230, 293, 339];11530.24;[924.16, 640, 693.76, 611.84, 811.52, 645.12, 819.2, 614.4, 785.92, 663.04, 778.24, 545.28, 791.04, 588.8, 750.08, 867.84];[12.4436213277735, -84.0737029507593, 55.0134331358023, -74.2687044243147, 28.4613986954673, -74.5530986611767, 26.3114672610562, -79.7010733466438, 27.9412671299803, -74.9238477026266, 22.8235966498131, 83.2037885917311, 26.1885173857469, 87.5233160467446, 40.9500759862518, -3.7112080231101];3.75290000010864;"1";9;12283;[1446, 1375, 1382, 1364, 1339, 1343, 1328, 1340, 1366];0.03144448;[0.00370176, 0.00352, 0.00353792, 0.00349184, 0.00342784, 0.00343808, 0.00339968, 0.0034304, 0.00349696];[17.516093877805, 68.3335759879494, 35.475804831309, 59.6955940347262, 13.9007791115922, 76.27770735243, 25.6021640726955, 45.8784648051926, 70.1688635528038];2.95109999933629
HE_11_8_L1;"1";1;6824286;6824286;17.47017216;17.47017216;-0.012982833248526;3.04590589034516;-2.26096056818252;-0.74386155126266;"1";0;540.027134392338;2313.41860998327;0.0459218392856729;1.83985050082182;0.0944756491655175;3.70146977597324;-0.86404341502774;2.63112757854712;51.0365999980422;"1";0;0;0;0;0;0;[0.887944848043113, 0.915562277432758, 0.855931972086534, 0.90298538899534, 0.88175600756439, 0.80887467915691, 0.823866653232227, 0.859136332328347, 0.858915184459052];[27.2, 29.6, 25.6, 28.8, 25.6, 22.4, 24, 24, 28.8];2.58200000098441;"1";16;4539;[328, 267, 257, 258, 334, 264, 323, 267, 291, 283, 282, 254, 268, 239, 267, 357];11619.84;[839.68, 683.52, 657.92, 660.48, 855.04, 675.84, 826.88, 683.52, 744.96, 724.48, 721.92, 650.24, 686.08, 611.84, 683.52, 913.92];[16.4543354169898, -85.283891765084, 55.4658748141258, -67.3523542585073, 12.4401423603302, -83.1294639595738, 25.3264918800132, -78.0578803993108, 36.9433371607125, -54.1105735050355, 45.0104536420008, -82.4821731990019, 66.2701168007909, -78.0035476409744, 55.9137956691073, 6.55427010110545];2.08800000109477;"1";9;12583;[1461, 1405, 1401, 1395, 1404, 1357, 1380, 1382, 1398];0.03221248;[0.00374016, 0.0035968, 0.00358656, 0.0035712, 0.00359424, 0.00347392, 0.0035328, 0.00353792, 0.00357888];[30.803054143244, 72.3670032099965, 63.5543746056888, 72.5849322238482, 78.8290854571958, 80.8912090863068, -87.978527201801, 78.9130754519181, 72.5050529918971];5.06160000077216
