;;Pattern Align;Pattern Align;Pattern Align;Pattern Align;Pattern Align;Pattern Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;Glue;Glue;Glue;Glue;Glue;Glue;Glue;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond
HRH14440980;HE_6_2_C1;1;1297.11607731177;1874.95717799496;-0.15327584164101;0.70350594450926;29.0272000129335;"1";0;1424.32877173983;1877.58301927739;0.155617269215278;5.14187063832593;3.47753415295417;67.6641999889398;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.05060000088997;["1", "1"];[0, 0];0;0;0;0;39.1113000077894;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.897899989388;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.01799999538343
HRH14440980;HE_6_1_C1;1;1307.39955121724;1882.69904337973;-0.158336176612348;0.640713670052889;36.3756000006106;"1";0;1437.95843167198;1888.15349800236;0.184239693855733;5.14441534769257;3.47987059977372;46.6909999959171;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.39969999529421;["1", "1"];[0, 0];0;0;0;0;31.1093000054825;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;15.6202000071062;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.20879999303725
HRH14440980;HE_5_1_C1;1;1297.28815579051;1897.0538045073;-0.13263059405987;0.713527694486402;75.7071999978507;"1";0;1426.23502800298;1901.76625433434;0.188496509991583;5.13532746976006;3.47860646792624;20.3551000013249;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.37459999334533;["1", "1"];[0, 0];0;0;0;0;31.1413000017637;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;16.0708000039449;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.65460001153406
HRH14440980;HE_8_2_C1;1;1297.55783602359;1864.94936504315;-0.167014078388073;0.660677863597215;53.5228999942774;"1";0;1423.62508971113;1871.68366481661;0.0887699961574228;5.14456812690538;3.48479081034966;53.035800010548;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.65619999845512;["1", "1"];[0, 0];0;0;0;0;35.9958999906667;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;12.9014999984065;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.41679999069311
HRH14440980;HE_7_1_C1;1;1295.66305175189;1889.12919056366;-0.209281882900127;0.667978768475649;75.7440000015777;"1";0;1420.91932763078;1896.83611963648;0.151367855986881;5.13988641627917;3.47914614693798;37.710300006438;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.81920000270475;["1", "1"];[0, 0];0;0;0;0;36.3444999966305;"1";0;[];;;0.0000;[];;;0.0000;1836.8;1836.8;1836.8;1836.8000;76.683;76.683;76.683;76.6830;[];;;0.0000;[];;;0.0000;10.7671000005212;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.77200000325684
HRH14440980;HE_7_2_C1;1;1287.05002363277;1880.38691299551;-0.48327547215852;0.731304118222738;27.1978999953717;"1";0;1412.92155545984;1880.57451043937;-0.172824010620519;5.1444304217637;3.4792178718713;30.88019999268;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.1337000002386;["1", "1"];[0, 0];0;0;0;0;76.3852000090992;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;34.3476999987615;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.23149999126326
HRH14440980;HE_8_1_C1;1;1309.43527341153;1876.91599758128;-0.250722372511549;0.661011133886461;60.6518999993568;"1";0;1437.35053217175;1885.23042742859;0.13579390288941;5.14214094508313;3.48099966152887;30.1004999928409;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.28380000812467;["1", "1"];[0, 0];0;0;0;0;75.5404999945313;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;36.9118999951752;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.70359999174252
HRH14440980;HE_9_2_C1;1;1290.05878990039;1883.68105751994;-0.446410554579546;0.726475268144554;14.6013000048697;"1";0;1414.20933424003;1881.82894624193;-0.0887465658830272;5.13605983042942;3.484478898709;39.9331000080565;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.28940000326838;["1", "1"];[0, 0];0;0;0;0;78.2992000022205;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;43.3473000011873;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.92260000039823
HRH14440980;HE_10_1_C1;1;1314.20283693393;1882.52469787385;-0.344362239095553;0.730026767664327;24.5359999971697;"1";0;1438.42366138746;1886.4053556737;0.194759340824234;5.13855353617581;3.48088137620695;39.3900999915786;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.1845999910729;["1", "1"];[0, 0];0;0;0;0;79.9274000019068;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;39.9733999947784;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.1303999965312
HRH14440980;HE_10_2_C1;1;1301.1133814877;1866.35295313746;0.348668608547325;0.651860051721371;25.7885000028182;"1";0;1427.67783498491;1871.11055238396;0.609481413628779;5.13993820324081;3.48441022210417;66.5946000081021;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.94610000168905;["1", "1"];[0, 0];0;0;0;0;38.2834000047296;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;12.8929000056814;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.42289999348577
HRH14440980;HE_11_1_C1;1;1302.32722375046;1890.92815251582;-0.389790517857768;0.795010217323664;17.6801000052365;"1";0;1429.6957541792;1897.56873320549;0.210850649294159;5.13721850050621;3.48178008070285;60.7719999970868;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;7.69070000387728;["1", "1"];[0, 0];0;0;0;0;38.5138999990886;"1";0;[];;;0.0000;[];;;0.0000;665.6;665.6;665.6;665.6000;83.262;83.262;83.262;83.2620;[];;;0.0000;[];;;0.0000;18.1530000118073;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.31200000760145
HRH14440980;HE_12_1_C1;1;1317.97421582277;1882.58174024485;-0.0928455534015312;0.697056060933392;54.4330999982776;"1";0;1447.27586986758;1884.91474312326;0.193888035234623;5.13939058691209;3.48118089866396;41.7842999886489;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.16200000816025;["1", "1"];[0, 0];0;0;0;0;35.7611000072211;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;11.313599999994;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.47669999953359
HRH14440980;HE_11_2_C1;1;1292.08414106946;1878.69677422341;-0.645572398192558;0.726553919670863;25.2126999985194;"1";0;1417.06149108898;1880.72953793426;-0.0360121037695576;5.13655799808594;3.48547078932326;68.924799998058;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.50520000979304;["1", "1"];[0, 0];0;0;0;0;37.0506000035675;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;15.1655999943614;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;0.889300004928373
HRH14440980;HE_12_2_C1;1;1306.95319890215;1868.1081663513;-0.190099482023172;0.698860330876215;37.708300005761;"1";0;1432.6420622526;1869.62445976319;0.21241565329146;5.13974679241385;3.48430659255089;26.7652000038652;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.03200000780635;["1", "1"];[0, 0];0;0;0;0;33.5204000002705;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;12.508700005128;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.71989999944344
HRH14440980;HE_14_2_C1;1;1303.50564566836;1858.20136170888;-0.0175699919310207;0.69617137861124;43.3366000070237;"1";0;1432.8972483925;1863.15970186869;0.526986012040189;5.14088149182946;3.48236211718663;48.8141999958316;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.83050000143703;["1", "1"];[0, 0];0;0;0;0;25.7819000107702;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;36.3609000050928;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.95579999510664
HRH14440980;HE_13_1_C1;1;1299.09027492255;1885.42531165187;-0.0979294264026543;0.715770474520951;63.6454000050435;"1";0;1428.48761554064;1892.27806495095;0.200902183355394;5.14304342775733;3.48016621756497;22.1531999995932;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.93780000356492;["1", "1"];[0, 0];0;0;0;0;51.9359999889275;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;56.0019999975339;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.65860000217799
HRH14440980;HE_13_2_C1;1;1287.0294946766;1873.0091562838;0.00142784625908639;0.749000580665466;41.7966000095475;"1";0;1413.95619095759;1874.49289720251;0.348353449140928;5.1377682946809;3.48250634425607;32.2776999964844;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.58749999618158;["1", "1"];[0, 0];0;0;0;0;34.0574000001652;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;39.5554999995511;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.06129999808036
HRH14440980;HE_14_1_C1;1;1319.11787257404;1869.9895452108;-0.00540330338479009;0.673535980148841;16.5487000049325;"1";0;1448.85617332574;1875.15886061356;0.307125129567184;5.14419871027904;3.48321742518031;25.6048000010196;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.15910000063013;["1", "1"];[0, 0];0;0;0;0;51.4400999963982;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;15.128500002902;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.92630000330973
HRH14440980;HE_16_2_C1;1;1307.47884166619;1862.00187341461;0.260710988615672;0.626927976300067;36.3634999957867;"1";0;1441.96816948545;1866.93779425011;0.571154004579259;5.13723792258782;3.48291414600744;29.0482999989763;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.4903000012273;["1", "1"];[0, 0];0;0;0;0;36.4315000042552;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;8.79089999943972;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.53650000377093
HRH14440980;HE_15_1_C1;1;1310.33417290066;1890.89306299391;0.0858373579305176;0.704756772279865;14.7466999915196;"1";0;1439.97279748602;1892.5159825771;0.447988795759025;5.13751931845396;3.48107287208049;33.1729000026826;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.91599999764003;["1", "1"];[0, 0];0;0;0;0;79.9166000069818;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;26.7859000014141;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.40880000637844
HRH14440980;HE_15_2_C1;1;1293.88327701534;1876.62396393967;-0.244918318959027;0.651364435775406;29.3314000009559;"1";0;1425.72388188987;1876.69358436945;0.208830819633144;5.1432651518103;3.48290069547282;35.3325000032783;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.47919999714941;["1", "1"];[0, 0];0;0;0;0;38.4498999919742;"1";0;[];;;0.0000;[];;;0.0000;363.2;363.2;363.2;363.2000;81.286;81.286;81.286;81.2860;[];;;0.0000;[];;;0.0000;22.4929999967571;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.25540000246838
HRH14440980;HE_16_1_C1;1;1322.85860157427;1874.19383689283;0.0548813280515513;0.726130799344901;21.55330000096;"1";0;1453.98754082096;1879.72535802751;0.35642934560713;5.14100746519327;3.4818149952683;33.681400003843;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.04340000427328;["1", "1"];[0, 0];0;0;0;0;78.8164000114193;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;11.7839000013191;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.1207000061404
HRH14440980;HE_18_1_C1;1;1337.6266091177;1867.6503098522;-0.231818778435192;0.708839709881232;32.9140999965603;"1";0;1466.1629915771;1872.24506671725;0.109477413595857;5.14278367320769;3.48233933276677;41.6207000089344;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.38940000114962;["1", "1"];[0, 0];0;0;0;0;75.3359999944223;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;12.3364000028232;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.15959999675397
HRH14440980;HE_17_2_C1;1;1304.88502998485;1867.24481018853;-0.182539247180919;0.732772301876622;33.3443999988958;"1";0;1433.46508669936;1871.15189020698;0.148356969579326;5.13582023907606;3.48119659695988;22.8852000000188;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.32729999010917;["1", "1"];[0, 0];0;0;0;0;45.2458999934606;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;14.2780000023777;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.46499999775551
HRH14440980;HE_18_2_C1;1;1318.42519424596;1857.26417866353;0.0184302329101521;0.70861266171994;86.1716999934288;"1";0;1449.24779876327;1863.87860038783;0.417297521862243;5.14237345671272;3.48170095893854;24.0936000045622;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.97719999798574;["1", "1"];[0, 0];0;0;0;0;27.9666999995243;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.7023999996018;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.49819998862222
HRH14440980;HE_17_1_C1;1;1310.1674464828;1887.0608006778;0.262894605628019;0.724353248654978;14.8685000021942;"1";0;1441.28136028623;1890.63597277782;0.498448766682759;5.14449052828714;3.4808998190394;23.8825999986148;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.50169999001082;["1", "1"];[0, 0];0;0;0;0;81.5878999856068;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;20.6182999972953;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.60489999689162
HRH14440980;HE_18_3_C1;1;1355.12050437202;1881.11001590022;-0.168491063520608;0.745109458485047;51.8670999881579;"1";0;1484.05655492909;1883.86304411257;0.163607087599769;5.14377801829136;3.47976315495664;43.691899991245;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.69919999502599;["1", "1"];[0, 0];0;0;0;0;96.5370999911102;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;22.4489000102039;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.63090000569355
HRH14440980;HE_17_3_C1;1;1336.78008610116;1896.45034492287;0.348987033191349;0.77219492232274;49.3910999939544;"1";0;1465.5971230364;1898.28036495997;0.550891652500096;5.14005800651714;3.48369490741186;63.3231999963755;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.67490000301041;["1", "1"];[0, 0];0;0;0;0;29.8026999953436;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;26.6537999996217;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.62849999510217
HRH14440980;HE_17_4_C1;1;1317.18169743002;1880.33670019892;-0.160851750336169;0.73682642459741;18.7210000003688;"1";0;1447.77001173446;1882.92136100248;0.25945706467219;5.13402479546443;3.47857638202271;66.3824999937788;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.16599999496248;["1", "1"];[0, 0];0;0;0;0;58.42990000383;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.6918000061996;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.49660000170115
