;;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead
HRH14440980;HE_18_1_C;1;1333.78702220808;1862.15204537754;0.0869937578803488;0.997149383953058;23.29360001022;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;20.0752999953693;"1";1;0;0;0;0.0000;0;0;0;0.0000;9.32952303175248;9.32952303175248;9.32952303175248;9.3295;71.68;71.68;71.68;71.6800;71.68;109.239900004468;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;124.7316999943;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.79739999677986
HRH14440980;HE_18_2_C;1;1314.4491396863;1853.28657219232;0.353811893729511;0.992886714668487;46.1582999996608;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;27.569300000323;"1";2;0;0;0;0.0000;0;0;0;0.0000;[9.32952303175248, 9.32952303175248];9.32952303175248;9.32952303175248;9.3295;[51.2, 51.2];51.2;51.2;51.2000;102.4;91.1575999925844;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;146.18349999364;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.81680000969209
HRH14440980;HE_17_1_C;1;1307.5297010308;1881.0744528221;0.46669039546286;0.996306250163173;17.2208000003593;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;17.4001999985194;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;167.124799991143;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;58.9346999913687;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.22129999403842
HRH14440980;HE_17_2_C;1;1299.41606126397;1862.13957850386;0.0499412934726324;0.994527940260411;13.7839999952121;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;21.4837999956217;"1";2;0;0;0;0.0000;0;0;0;0.0000;[8.15843122174846, 11.3137084989848];8.15843122174846;11.3137084989848;9.7361;[51.2, 92.16];51.2;92.16;71.6800;143.36;109.522200000356;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;75.0371000031009;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.61559999105521
HRH14440980;HE_17_4_C;1;1309.25924513562;1876.87055897504;0.223597372159551;0.996630487197422;25.0686000072164;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;20.4442999965977;"1";1;0;0;0;0.0000;0;0;0;0.0000;11.3137084989848;11.3137084989848;11.3137084989848;11.3137;81.92;81.92;81.92;81.9200;81.92;109.365099997376;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;147.697599997628;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.77779999689665
HRH14440980;HE_18_4_C;1;1328.4437105998;1865.21466447732;0.363713726625127;0.989780318906696;37.7008000068599;"1";1;0;0;0;0.0000;11.6481758228488;11.6481758228488;11.6481758228488;11.6482;64;64;64;64.0000;64;31.5584999916609;"1";1;0;0;0;0.0000;0;0;0;0.0000;11.6481758228488;11.6481758228488;11.6481758228488;11.6482;64;64;64;64.0000;64;81.8795999948634;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;55.801499998779;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;9.43170000391547
HRH14440980;HE_18_3_C;1;1348.356405319;1879.89163022919;0.139780235699397;0.996590406356063;12.4630000063917;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;14.737999998033;"1";1;0;0;0;0.0000;0;0;0;0.0000;11.3137084989848;11.3137084989848;11.3137084989848;11.3137;92.16;92.16;92.16;92.1600;92.16;124.54190000426;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;71.3309999991907;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.972800004296
HRH14440980;HE_17_3_C;1;1327.24469679103;1893.31000033582;0.506793870242362;0.99655123941011;19.2205000057584;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;25.9030000015628;"1";1;0;0;0;0.0000;0;0;0;0.0000;11.3137084989848;11.3137084989848;11.3137084989848;11.3137;81.92;81.92;81.92;81.9200;81.92;106.561499997042;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;129.562400004943;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.60869999672286
HRH14440980;HE_16_3_C;1;1324.71505773748;1896.17474690047;0.244154273962807;0.996721354512033;20.6453999999212;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;13.0020000069635;"1";2;0;0;0;0.0000;0;0;0;0.0000;[9.32952303175248, 13.7637204272682];9.32952303175248;13.7637204272682;11.5466;[51.2, 81.92];51.2;81.92;66.5600;133.12;136.427100005676;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;77.9593000042951;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.10809999750927
HRH14440980;HE_16_4_C;1;1306.66890647065;1880.0812490471;0.402641914928457;0.996293586183981;23.7062000087462;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;21.3706000067759;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;153.972600004636;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;96.7101999995066;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.28719999722671
HRH14440980;HE_15_3_C;1;1307.48804231169;1903.53305219681;0.404392915390941;0.996337192050476;28.4987000050023;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;16.6305000020657;"1";2;0;0;0;0.0000;0;0;0;0.0000;[18.2428068015862, 8.15843122174846];8.15843122174846;18.2428068015862;13.2006;[122.88, 51.2];51.2;122.88;87.0400;174.08;149.731000012252;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;133.636499987915;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.43140000768472
HRH14440980;HE_15_4_C;1;1288.11706011152;1890.84842873011;0.109658860186268;0.995095142916057;20.278000010876;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;27.3353000084171;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;130.232700001216;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;114.38649999036;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.29820000438485
HRH14440980;HE_14_3_C;1;1314.25284239011;1889.99578816737;0.129543875581838;0.991801986100313;15.1106000121217;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;55.4297000053339;"1";2;0;0;0;0.0000;0;0;0;0.0000;[14.4886162210199, 19.3328735577513];14.4886162210199;19.3328735577513;16.9107;[71.68, 112.64];71.68;112.64;92.1600;184.32;97.3284999927273;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;74.4217000028584;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.87820000085048
HRH14440980;HE_13_3_C;1;1297.16570382969;1898.41215861487;0.481717208440368;0.990550993846568;39.1492000053404;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;16.4418000058504;"1";1;0;0;0;0.0000;0;0;0;0.0000;15.1789327688082;15.1789327688082;15.1789327688082;15.1789;92.16;92.16;92.16;92.1600;92.16;106.156699999701;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;86.2059999926714;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.918899997486733
HRH14440980;HE_14_4_C;1;1299.93958812471;1872.78544977768;0.426348749057393;0.99058591770671;19.3848999915645;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;28.587199994945;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;49.3895999970846;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;114.060400010203;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.74809999589343
HRH14440980;HE_13_4_C;1;1283.96856942695;1887.13476648313;0.266599175426437;0.989859958363468;16.4771999989171;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;36.6895000042859;"1";4;0;0;0;0.0000;0;0;0;0.0000;[11.3137084989848, 19.3328735577513, 11.3137084989848, 18.2428068015862];11.3137084989848;19.3328735577513;15.0508;[61.44, 184.32, 71.68, 163.84];61.44;184.32;120.3200;481.28;135.869600009755;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;105.798000004143;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.92219999735244
HRH14440980;HE_11_3_C;1;1292.42930835335;1902.57301541136;0.424677436733802;0.996104409835027;25.4776000074344;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;21.1085000046296;"1";2;0;0;0;0.0000;0;0;0;0.0000;[9.32952303175248, 9.32952303175248];9.32952303175248;9.32952303175248;9.3295;[71.68, 61.44];61.44;71.68;66.5600;133.12;173.914600003627;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;62.8777000092668;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.36509999760892
HRH14440980;HE_12_3_C;1;1311.47629907857;1893.04367616024;0.234383693947395;0.995682581827111;15.8209000073839;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;15.4040999914287;"1";1;0;0;0;0.0000;0;0;0;0.0000;15.1789327688082;15.1789327688082;15.1789327688082;15.1789;133.12;133.12;133.12;133.1200;133.12;66.1897000099998;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;112.919999999576;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.9037999920547
HRH14440980;HE_11_4_C;1;1276.09129063382;1893.02827166143;0.428856269152131;0.995313106970286;38.1005999952322;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;25.8303000009619;"1";1;0;0;0;0.0000;0;0;0;0.0000;9.32952303175248;9.32952303175248;9.32952303175248;9.3295;51.2;51.2;51.2;51.2000;51.2;89.5715000078781;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;94.6873999928357;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.93269999767654
HRH14440980;HE_12_4_C;1;1300.05248221293;1874.99995586875;0.456506655900299;0.995743160036852;15.5149999918649;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;16.3533000013558;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;156.488399996306;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;53.3364000002621;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.18919999699574
HRH14440980;HE_9_3_C;1;1291.54029015874;1900.44721652485;0.313285432836477;0.996914186442609;18.6704000079772;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;14.8225000011735;"1";1;0;0;0;0.0000;0;0;0;0.0000;11.3137084989848;11.3137084989848;11.3137084989848;11.3137;92.16;92.16;92.16;92.1600;92.16;83.6935000115773;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;194.105499991565;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.2465999936685
HRH14440980;HE_9_4_C;1;1278.42860266185;1893.1378745613;-0.0406241613045782;0.995268521930143;12.9928000096697;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;15.357900003437;"1";1;0;0;0;0.0000;0;0;0;0.0000;9.32952303175248;9.32952303175248;9.32952303175248;9.3295;71.68;71.68;71.68;71.6800;71.68;180.449600011343;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;50.5204999935813;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.09240000892896
HRH14440980;HE_10_4_C;1;1299.88480364388;1884.094416798;0.406569968850288;0.995794011788348;10.1311999897007;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;10.4327000008198;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;153.580899990629;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;133.798599999864;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.51879999996163
HRH14440980;HE_10_3_C;1;1307.18781631289;1895.22292428646;0.295951647859182;0.996675137515808;59.1359999962151;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;15.4834999993909;"1";1;0;0;0;0.0000;0;0;0;0.0000;9.32952303175248;9.32952303175248;9.32952303175248;9.3295;51.2;51.2;51.2;51.2000;51.2;54.9121999938507;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;90.3103000018746;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;6.74609999987297
HRH14440980;HE_8_3_C;1;1307.57523797817;1894.00365126232;-0.0705294875020759;0.996739697698388;40.5585999978939;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;20.0112000020454;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;96.7220000020461;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;107.628600002499;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.92510000488255
HRH14440980;HE_8_4_C;1;1293.69624872846;1879.84400131277;0.0145658063826353;0.995967260245948;23.8578999997117;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;14.7531000111485;"1";4;0;0;0;0.0000;0;0;0;0.0000;[9.32952303175248, 12.1852369693823, 9.32952303175248, 9.32952303175248];9.32952303175248;12.1852369693823;10.0435;[61.44, 92.16, 51.2, 71.68];51.2;92.16;69.1200;276.48;165.427700005239;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;98.4530999994604;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.08990000444464
HRH14440980;HE_7_4_C;1;1275.55096341437;1893.6585933661;-0.10674883414554;0.994051409084648;17.8269999887561;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;12.3385000042617;"1";1;0;0;0;0.0000;0;0;0;0.0000;12.1852369693823;12.1852369693823;12.1852369693823;12.1852;92.16;92.16;92.16;92.1600;92.16;122.399400002905;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;103.882800001884;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.60040000628214
HRH14440980;HE_7_3_C;1;1290.17979436359;1906.4993577735;0.164846631700768;0.997012560755195;12.3958000040147;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;10.9266999934334;"1";8;0;0;0;0.0000;0;0;0;0.0000;[9.32952303175248, 15.1789327688082, 9.32952303175248, 16.4730082255792, 11.3137084989848, 15.1789327688082, 27.9885690952574, 11.3137084989848];9.32952303175248;27.9885690952574;14.5132;[61.44, 92.16, 61.44, 153.6, 71.68, 92.16, 286.72, 61.44];61.44;286.72;110.0800;880.64;147.358000001987;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;69.7971000045072;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.63430000247899
HRH14440980;HE_6_3_C;1;1306.64134136657;1900.66100007367;0.155769539434116;0.995226482741487;19.0748999884818;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;26.5886999986833;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;136.577800003579;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;58.7263000052189;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.40070000675041
HRH14440980;HE_6_4_C;1;1298.79567811398;1883.78714772224;0.0641219668203447;0.995025556308747;22.5608000037028;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;44.0543000004254;"1";1;0;0;0;0.0000;0;0;0;0.0000;18.2428068015862;18.2428068015862;18.2428068015862;18.2428;194.56;194.56;194.56;194.5600;194.56;66.6329999949085;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;117.779200008954;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.08349999936763
HRH14440980;HE_5_3_C;1;1289.59688299235;1908.30082438998;0.336054145166188;0.99422772561968;21.4758999936748;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;19.3661999946926;"1";2;0;0;0;0.0000;0;0;0;0.0000;[12.1852369693823, 15.1789327688082];12.1852369693823;15.1789327688082;13.6821;[71.68, 153.6];71.68;153.6;112.6400;225.28;112.159900003462;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;105.963399997563;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.34669999533799
HRH14440980;HE_5_4_C;1;1279.41043898893;1893.05331174572;0.195742907118083;0.993422126819667;41.6563999897335;"1";1;0;0;0;0.0000;9.05096679918781;9.05096679918781;9.05096679918781;9.0510;51.2;51.2;51.2;51.2000;51.2;15.9546999930171;"1";1;0;0;0;0.0000;0;0;0;0.0000;9.05096679918781;9.05096679918781;9.05096679918781;9.0510;51.2;51.2;51.2;51.2000;51.2;90.7716999936383;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;189.625799990608;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.39869999838993
HRH14440980;HE_3_4_C;1;1284.9039694116;1892.56839880959;-0.0562623737195659;0.993831747796094;39.315500005614;"1";1;0;0;0;0.0000;11.3137084989848;11.3137084989848;11.3137084989848;11.3137;66.56;66.56;66.56;66.5600;66.56;28.7042999989353;"1";1;0;0;0;0.0000;0;0;0;0.0000;11.3137084989848;11.3137084989848;11.3137084989848;11.3137;66.56;66.56;66.56;66.5600;66.56;98.9274000021396;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;56.4659999945434;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;4.70459999633022
HRH14440980;HE_4_3_C;1;1314.24295550134;1889.88277299889;-0.0312787478791401;0.994541126465549;20.3482999932021;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;16.038200003095;"1";1;0;0;0;0.0000;0;0;0;0.0000;9.32952303175248;9.32952303175248;9.32952303175248;9.3295;71.68;71.68;71.68;71.6800;71.68;115.082300006179;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;135.499299998628;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.92869998863898
HRH14440980;HE_3_3_C;1;1291.54008767169;1906.97174280098;0.316035022755836;0.995699684726844;37.4704999994719;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;15.3838000114774;"1";1;0;0;0;0.0000;0;0;0;0.0000;15.1789327688082;15.1789327688082;15.1789327688082;15.1789;153.6;153.6;153.6;153.6000;153.6;115.983499999857;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;160.143799992511;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;2.78320000506938
HRH14440980;HE_4_4_C;1;1293.42378204535;1884.44374872838;0.467318928461159;0.994987172701713;11.4946999965468;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;29.4973999989452;"1";1;0;0;0;0.0000;0;0;0;0.0000;9.32952303175248;9.32952303175248;9.32952303175248;9.3295;51.2;51.2;51.2;51.2000;51.2;68.5991999926046;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;113.92909999995;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.89849999151193
HRH14440980;HE_1_4_C;1;1284.46727413252;1894.48320983456;-0.20871530264827;0.991484929672822;12.642900008359;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;37.4288000020897;"1";4;0;0;0;0.0000;0;0;0;0.0000;[11.3137084989848, 12.1852369693823, 9.32952303175248, 13.7637204272682];9.32952303175248;13.7637204272682;11.6480;[61.44, 102.4, 61.44, 102.4];61.44;102.4;81.9200;327.68;110.13620000449;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;65.0635000056354;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.85269999969751
HRH14440980;HE_2_3_C;1;1317.25984954302;1895.16063995485;-0.0312767263232979;0.995786047842671;14.4721999968169;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;11.525599999004;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;201.118099997984;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;108.176899986574;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.87330000335351
HRH14440980;HE_2_4_C;1;1298.70686355256;1881.19615074845;0.554844297930796;0.995106566608627;18.0957999982638;"1";2;0;0;0;0.0000;[31.7590931860467, 13.1939380019765];13.1939380019765;31.7590931860467;22.4765;[401.92, 120.32];120.32;401.92;261.1200;522.24;11.2914999917848;"1";4;0;0;0;0.0000;0;0;0;0.0000;[31.7590931860467, 12.1852369693823, 13.1939380019765, 13.7637204272682];12.1852369693823;31.7590931860467;17.7255;[401.92, 92.16, 120.32, 122.88];92.16;401.92;184.3200;737.28;144.107700005407;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;126.807699998608;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.00099999690428
HRH14440980;HE_1_3_C;1;1295.66378695232;1904.90466369056;0.321158152815684;0.995772013020371;13.920400000643;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;37.6210999966133;"1";1;0;0;0;0.0000;0;0;0;0.0000;12.1852369693823;12.1852369693823;12.1852369693823;12.1852;92.16;92.16;92.16;92.1600;92.16;59.235799999442;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;193.857999998727;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.09379999048542
HRH14440980;HE_2_5_C;1;1328.87848250827;1906.79985679892;-0.289914150365804;0.994378257248627;27.0995999890147;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;46.3004000048386;"1";1;0;0;0;0.0000;0;0;0;0.0000;14.4886162210199;14.4886162210199;14.4886162210199;14.4886;92.16;92.16;92.16;92.1600;92.16;95.7009999983711;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;46.3865999918198;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.83299999521114
