;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches
Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect_Name;2. Defect;3. N_Defect;4. *Diameter FAIL (um)(FM);5. Diameter ALL (um)(FM);6. Area ALL (um2)(FM);7. *Cummulative Area (um2)(FM);8. Inspection Time;1. Defect_Name;2. Defect;3. N_Defect;4. *Diameter FAIL PD (um)(FM);5. *Diameter FAIL Non-Act (um)(FM);6. Diameter ALL (um)(FM);7. Area ALL (um2)(FM);8. *Cummulative Area (um2)(FM);9. Inspection Time;1. Defect_Name;2. Defect;3. N_Defect;4. Diameter (pixel)(Scratch PD);5. *Diameter FAIL (um)(Scratch PD);6. Diameter ALL (um)(Scratch PD);7. Area ALL (um)(Scratch PD);8. *Cummulative Area (um2)(Scratch PD);9. Inspection Time
HE_17_14_C;1;1290.43777502747;1921.26452427754;0.301101633963021;0.995144362711471;16.5366000001086;"FM";"1";1;0;20.8;294.4;294.4;15.7584000007773;"FM";"1";10;0;0;[11.3137084989848, 17.6725776274996, 12.1852369693823, 11.3137084989848, 11.3137084989848, 12.1852369693823, 11.3137084989848, 9.32952303175248, 15.1789327688082, 20.8];[71.68, 122.88, 81.92, 61.44, 81.92, 102.4, 61.44, 51.2, 102.4, 294.4];1031.68;64.4580000007409;"Scratch_PD";"1";0;0;0;0;0;0;95.685100000992
HE_18_14_C;1;1299.62194764713;1913.29789881462;0.340152912088773;0.996088286108943;14.6466999976838;"FM";"1";0;0;0;0;0;17.0908000000054;"FM";"1";15;0;0;[9.32952303175248, 9.32952303175248, 12.1852369693823, 12.1852369693823, 15.8391918985787, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248, 16.4730082255792, 9.32952303175248, 9.32952303175248, 12.1852369693823, 9.32952303175248, 14.4886162210199];[61.44, 51.2, 102.4, 92.16, 122.88, 51.2, 51.2, 51.2, 51.2, 133.12, 51.2, 51.2, 102.4, 51.2, 81.92];1105.92;65.1552000017546;"Scratch_PD";"1";0;0;0;0;0;0;63.3882999973139
HE_17_15_C;1;1286.85102578939;1938.46165429941;0.126127589142731;0.993978362730445;13.9190999980201;"FM";"1";0;0;0;0;0;13.5657000028004;"FM";"1";16;0;0;[18.2428068015862, 16.4730082255792, 18.2428068015862, 22.2854212434946, 13.7637204272682, 11.3137084989848, 13.7637204272682, 11.3137084989848, 13.7637204272682, 15.8391918985787, 11.3137084989848, 9.32952303175248, 11.3137084989848, 15.8391918985787, 11.3137084989848, 9.32952303175248];[174.08, 174.08, 204.8, 184.32, 102.4, 71.68, 102.4, 71.68, 102.4, 122.88, 71.68, 51.2, 71.68, 133.12, 71.68, 51.2];1761.28;86.7336000010255;"Scratch_PD";"1";0;0;0;0;0;0;140.842799999518
HE_17_16_C;1;1275.92750909696;1925.45635138013;0.2120628657495;0.995076408060243;17.843300000095;"FM";"1";2;0;[14.3108350559987, 26.6293071633492];[133.12, 414.72];547.84;15.3539999992063;"FM";"1";9;0;0;[14.3108350559987, 26.6293071633492, 9.32952303175248, 15.1789327688082, 9.32952303175248, 9.32952303175248, 18.2428068015862, 9.32952303175248, 9.32952303175248];[133.12, 414.72, 51.2, 153.6, 61.44, 51.2, 143.36, 51.2, 51.2];1111.04;64.0166999983194;"Scratch_PD";"1";0;0;0;0;0;0;73.9857999978994
HE_18_16_C;1;1284.44373075053;1915.00939636309;0.191153022840039;0.990416716500192;18.6972000010428;"FM";"1";0;0;0;0;0;18.5593999995035;"FM";"1";11;0;0;[19.3328735577513, 20.8614476966485, 27.9885690952574, 12.1852369693823, 16.4730082255792, 9.32952303175248, 25.298221281347, 16.4730082255792, 12.1852369693823, 16.4730082255792, 13.7637204272682];[153.6, 235.52, 327.68, 81.92, 122.88, 71.68, 256, 174.08, 71.68, 143.36, 102.4];1740.8;82.7690999976767;"Scratch_PD";"1";0;0;0;0;0;0;72.3015000003215
HE_15_16_C;1;1283.01000981562;1929.02700808724;0.38628823108977;0.995047293963751;26.122100000066;"FM";"1";0;0;0;0;0;14.0983000019332;"FM";"1";8;0;0;[9.32952303175248, 12.1852369693823, 29.7617203803812, 12.1852369693823, 25.298221281347, 12.1852369693823, 16.4730082255792, 16.4730082255792];[61.44, 71.68, 286.72, 102.4, 235.52, 71.68, 153.6, 163.84];1146.88;84.4442000015988;"Scratch_PD";"1";0;0;0;0;0;0;71.3145999980043
HE_15_15_C;1;1295.29053803327;1943.51972603818;0.172827502485174;0.994976662904548;18.0657000018982;"FM";"1";0;0;0;0;0;25.0062999984948;"FM";"1";15;0;0;[11.3137084989848, 11.3137084989848, 31.7590931860467, 11.3137084989848, 16.4730082255792, 9.32952303175248, 11.3137084989848, 9.32952303175248, 11.3137084989848, 9.32952303175248, 11.3137084989848, 13.7637204272682, 11.3137084989848, 9.32952303175248, 13.7637204272682];[71.68, 71.68, 204.8, 81.92, 153.6, 51.2, 71.68, 51.2, 81.92, 61.44, 71.68, 122.88, 81.92, 71.68, 92.16];1341.44;65.5316000011226;"Scratch_PD";"1";0;0;0;0;0;0;68.3877999981632
HE_14_15_C;1;1309.48966130516;1939.7217458968;0.25152662723544;0.995244042588922;17.6272999997309;"FM";"1";0;0;0;0;0;13.6122000003525;"FM";"1";16;0;0;[11.3137084989848, 19.3328735577513, 13.7637204272682, 16.4730082255792, 24.4752936652454, 15.1789327688082, 11.3137084989848, 9.32952303175248, 16.4730082255792, 15.1789327688082, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248];[61.44, 174.08, 112.64, 102.4, 286.72, 133.12, 81.92, 51.2, 112.64, 112.64, 51.2, 61.44, 51.2, 51.2, 51.2, 61.44];1556.48;54.6544999997423;"Scratch_PD";"1";0;0;0;0;0;0;65.469100001792
HE_14_16_C;1;1294.27200865236;1932.56936472623;0.289551532961097;0.993657585443088;12.5645999978587;"FM";"1";0;0;0;0;0;12.0955000020331;"FM";"1";17;0;0;[16.4730082255792, 11.3137084989848, 12.1852369693823, 9.32952303175248, 12.1852369693823, 9.32952303175248, 15.1789327688082, 18.2428068015862, 9.32952303175248, 30.7766144986741, 12.1852369693823, 9.32952303175248, 9.32952303175248, 9.32952303175248, 12.1852369693823, 12.1852369693823, 15.1789327688082];[133.12, 81.92, 71.68, 51.2, 71.68, 51.2, 112.64, 143.36, 51.2, 174.08, 102.4, 51.2, 51.2, 51.2, 71.68, 71.68, 81.92];1423.36;97.8673999998136;"Scratch_PD";"1";0;0;0;0;0;0;73.4317999995255
HE_13_16_C;1;1282.22600791871;1937.0974329655;0.318385239161195;0.995146582171742;13.5768999971333;"FM";"1";0;0;0;0;0;15.2732999995351;"FM";"1";22;0;0;[15.1789327688082, 21.3466625026021, 12.1852369693823, 9.32952303175248, 14.4886162210199, 12.1852369693823, 22.2854212434946, 13.7637204272682, 9.32952303175248, 9.32952303175248, 9.32952303175248, 13.7637204272682, 12.1852369693823, 12.1852369693823, 16.4730082255792, 22.2854212434946, 9.32952303175248, 9.32952303175248, 18.2428068015862, 12.1852369693823, 8.15843122174846, 15.1789327688082];[92.16, 204.8, 81.92, 61.44, 81.92, 61.44, 184.32, 92.16, 61.44, 51.2, 51.2, 112.64, 81.92, 71.68, 194.56, 235.52, 61.44, 61.44, 174.08, 81.92, 51.2, 163.84];2314.24;57.8272999991896;"Scratch_PD";"1";0;0;0;0;0;0;62.6979999979085
HE_11_15_C;1;1286.34403352977;1942.46020286477;0.11869890435422;0.994401561581469;19.0070999997261;"FM";"1";0;0;0;0;0;18.0619999991904;"FM";"77";13;35.4175097938858;0;[9.32952303175248, 9.32952303175248, 13.7637204272682, 12.1852369693823, 22.2854212434946, 9.32952303175248, 12.1852369693823, 18.2428068015862, 12.1852369693823, 35.4175097938858, 12.1852369693823, 16.4730082255792, 15.1789327688082];[61.44, 61.44, 92.16, 92.16, 204.8, 71.68, 71.68, 204.8, 92.16, 286.72, 71.68, 92.16, 122.88];1525.76;80.8077000001504;"Scratch_PD";"1";0;0;0;0;0;0;62.6405000002705
HE_12_16_C;1;1290.36064743494;1918.43674904928;0.364562677871794;0.990612355395228;16.5237000001071;"FM";"1";1;0;12.8996123972777;115.2;115.2;14.4240000008722;"FM";"77";22;37.6595273470074;0;[12.8996123972777, 12.1852369693823, 15.1789327688082, 16.4730082255792, 13.7637204272682, 13.7637204272682, 9.32952303175248, 20.3646752981726, 9.32952303175248, 11.3137084989848, 37.6595273470074, 9.32952303175248, 9.32952303175248, 13.7637204272682, 12.1852369693823, 12.1852369693823, 12.1852369693823, 15.8391918985787, 11.3137084989848, 9.32952303175248, 11.3137084989848, 9.32952303175248];[115.2, 92.16, 133.12, 143.36, 112.64, 112.64, 51.2, 112.64, 61.44, 61.44, 317.44, 71.68, 71.68, 112.64, 71.68, 92.16, 102.4, 122.88, 61.44, 51.2, 51.2, 51.2];2173.44;100.379899999098;"Scratch_PD";"1";0;0;0;0;0;0;64.6869000011066
HE_12_15_C;1;1302.72080849475;1931.28047423959;0.152227829469961;0.995873977636336;15.1628999992681;"FM";"1";0;0;0;0;0;14.9394999971264;"FM";"1";15;0;0;[9.32952303175248, 11.3137084989848, 12.1852369693823, 9.32952303175248, 9.32952303175248, 22.740272645683, 15.1789327688082, 12.1852369693823, 18.2428068015862, 11.3137084989848, 9.32952303175248, 15.1789327688082, 9.32952303175248, 12.1852369693823, 9.32952303175248];[61.44, 81.92, 92.16, 71.68, 61.44, 225.28, 92.16, 102.4, 163.84, 81.92, 61.44, 133.12, 71.68, 71.68, 61.44];1433.6;103.133100001287;"Scratch_PD";"1";0;0;0;0;0;0;63.3708999994269
HE_11_16_C;1;1275.61083654675;1927.60443001881;0.516217470479622;0.990529125635078;18.7319999968167;"FM";"1";0;0;0;0;0;16.4597000002686;"FM";"1";13;0;0;[12.1852369693823, 16.4730082255792, 21.3466625026021, 15.1789327688082, 9.32952303175248, 12.1852369693823, 9.32952303175248, 11.3137084989848, 9.32952303175248, 12.1852369693823, 9.32952303175248, 11.3137084989848, 9.32952303175248];[102.4, 204.8, 215.04, 122.88, 61.44, 92.16, 61.44, 81.92, 51.2, 61.44, 51.2, 92.16, 51.2];1249.28;64.4081999998889;"Scratch_PD";"1";0;0;0;0;0;0;65.5241000022215
HE_9_16_C;1;0;0;0;0;15.6706999987364;"-";"78";0;0;0;0;0;8.84009999936097;"-";"78";0;0;0;0;0;0;8.82459999775165;"-";"78";0;0;0;0;0;0;13.0133999991813
HE_9_15_C;1;1285.96914618583;1950.60679116636;0.0813793506901423;0.995953421258378;15.1731000005384;"FM";"1";0;0;0;0;0;13.6117999973067;"FM";"1";14;0;0;[9.32952303175248, 9.32952303175248, 9.32952303175248, 18.2428068015862, 13.7637204272682, 9.32952303175248, 9.32952303175248, 9.32952303175248, 12.1852369693823, 20.8614476966485, 11.3137084989848, 9.32952303175248, 13.7637204272682, 9.32952303175248];[61.44, 51.2, 61.44, 133.12, 112.64, 71.68, 51.2, 51.2, 102.4, 184.32, 81.92, 51.2, 112.64, 61.44];1187.84;76.0928999989119;"Scratch_PD";"1";0;0;0;0;0;0;84.8803999979282
HE_7_15_C;1;1285.54804241913;1956.28932660803;0.137430100731564;0.995016156241718;17.2540000021399;"FM";"1";1;0;10.733126291999;84.48;84.48;12.9821000009542;"FM";"1";13;0;0;[10.733126291999, 8.15843122174846, 9.32952303175248, 9.32952303175248, 11.3137084989848, 9.32952303175248, 15.1789327688082, 9.32952303175248, 19.3328735577513, 11.3137084989848, 18.2428068015862, 13.7637204272682, 9.32952303175248];[84.48, 51.2, 61.44, 51.2, 92.16, 51.2, 122.88, 61.44, 163.84, 92.16, 184.32, 112.64, 51.2];1180.16;62.0240999996895;"Scratch_PD";"1";0;0;0;0;0;0;55.7341999992786
HE_8_15_C;1;1298.64221121939;1946.48872234754;0.199052569768662;0.994902833211427;17.2469999997702;"FM";"1";0;0;0;0;0;14.2826000010245;"FM";"1";13;0;0;[18.2428068015862, 11.3137084989848, 9.32952303175248, 9.32952303175248, 9.32952303175248, 12.1852369693823, 12.1852369693823, 13.7637204272682, 11.3137084989848, 9.32952303175248, 9.32952303175248, 22.2854212434946, 11.3137084989848];[153.6, 81.92, 71.68, 71.68, 61.44, 102.4, 92.16, 92.16, 81.92, 61.44, 51.2, 256, 81.92];1259.52;68.7483000001521;"Scratch_PD";"1";0;0;0;0;0;0;85.6590000003052
HE_7_16_C;1;1272.38518498265;1941.31300183651;0.346656336639555;0.993306388494375;15.8133999975689;"FM";"1";0;0;0;0;0;20.7728000023053;"FM";"1";11;0;0;[13.7637204272682, 11.3137084989848, 14.4886162210199, 9.32952303175248, 15.1789327688082, 9.32952303175248, 12.1852369693823, 9.32952303175248, 18.2428068015862, 12.1852369693823, 16.4730082255792];[122.88, 81.92, 81.92, 51.2, 92.16, 71.68, 102.4, 61.44, 174.08, 71.68, 204.8];1116.16;94.5205999996688;"Scratch_PD";"1";0;0;0;0;0;0;58.0064999994647
HE_8_16_C;1;1287.54007766488;1935.64428727535;0.298276860080896;0.99488625253764;29.8160000020289;"FM";"1";0;0;0;0;0;19.201899998734;"FM";"1";16;0;0;[9.32952303175248, 9.32952303175248, 20.8614476966485, 11.3137084989848, 9.32952303175248, 9.32952303175248, 12.1852369693823, 9.32952303175248, 11.3137084989848, 12.1852369693823, 13.7637204272682, 15.1789327688082, 9.32952303175248, 11.3137084989848, 18.2428068015862, 12.1852369693823];[51.2, 71.68, 184.32, 81.92, 51.2, 61.44, 102.4, 61.44, 81.92, 102.4, 143.36, 112.64, 61.44, 81.92, 102.4, 71.68];1423.36;88.5228000006464;"Scratch_PD";"1";0;0;0;0;0;0;72.155499998189
HE_5_15_C;1;1286.09534417538;1956.26991213783;-0.0247851662961063;0.995372183780432;26.6654000006383;"FM";"1";0;0;0;0;0;14.2443000004278;"FM";"1";16;0;0;[19.3328735577513, 28.352072234671, 9.32952303175248, 12.1852369693823, 9.32952303175248, 15.1789327688082, 22.2854212434946, 14.4886162210199, 12.1852369693823, 9.32952303175248, 9.32952303175248, 9.32952303175248, 16.4730082255792, 11.3137084989848, 9.32952303175248, 11.3137084989848];[102.4, 235.52, 61.44, 71.68, 51.2, 153.6, 215.04, 122.88, 92.16, 61.44, 51.2, 51.2, 163.84, 71.68, 51.2, 71.68];1628.16;65.2914999991481;"Scratch_PD";"1";0;0;0;0;0;0;89.1512000016519
HE_5_16_C;1;1269.07600826844;1945.10112483046;0.29109893245535;0.995272373346495;16.3678000026266;"FM";"1";0;0;0;0;0;16.7679000005592;"FM";"1";12;0;0;[9.32952303175248, 12.1852369693823, 9.32952303175248, 12.1852369693823, 12.1852369693823, 9.32952303175248, 13.7637204272682, 21.3466625026021, 15.1789327688082, 9.32952303175248, 18.2428068015862, 22.2854212434946];[51.2, 102.4, 51.2, 71.68, 81.92, 61.44, 102.4, 215.04, 133.12, 51.2, 215.04, 194.56];1331.2;58.2522000004246;"Scratch_PD";"1";0;0;0;0;0;0;91.9196000031661
HE_6_15_C;1;1295.26974925078;1945.51931999416;0.181796502394248;0.995467881685045;15.5637999996543;"FM";"1";0;0;0;0;0;12.4751000003016;"FM";"1";8;0;0;[24.0532742053967, 13.7637204272682, 12.1852369693823, 27.6202824026113, 12.1852369693823, 21.3466625026021, 9.32952303175248, 15.8391918985787];[163.84, 112.64, 112.64, 194.56, 102.4, 184.32, 71.68, 133.12];1075.2;88.6952000000747;"Scratch_PD";"1";0;0;0;0;0;0;132.638200000656
HE_4_16_C;1;1285.90693659469;1936.98397662254;0.171810590322753;0.996439417779413;15.6734999982291;"FM";"1";0;0;0;0;0;19.2129999995814;"FM";"77";17;35.4175097938858;0;[18.2428068015862, 9.32952303175248, 9.32952303175248, 9.32952303175248, 12.1852369693823, 8.15843122174846, 9.32952303175248, 18.2428068015862, 11.3137084989848, 13.7637204272682, 9.32952303175248, 14.4886162210199, 12.1852369693823, 35.4175097938858, 9.32952303175248, 12.1852369693823, 12.1852369693823];[153.6, 61.44, 61.44, 51.2, 92.16, 51.2, 61.44, 174.08, 61.44, 92.16, 51.2, 112.64, 102.4, 327.68, 51.2, 92.16, 81.92];1679.36;88.5620000008203;"Scratch_PD";"1";0;0;0;0;0;0;93.2094999989204
HE_4_15_C;1;1301.80286985661;1944.9530072751;0.218637791252232;0.995597654832636;17.2634999980801;"FM";"1";0;0;0;0;0;13.4402999974554;"FM";"1";19;0;0;[11.3137084989848, 9.32952303175248, 9.32952303175248, 12.1852369693823, 13.7637204272682, 9.32952303175248, 9.32952303175248, 12.1852369693823, 9.32952303175248, 16.4730082255792, 21.3466625026021, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248, 12.1852369693823, 12.1852369693823, 9.32952303175248];[71.68, 71.68, 61.44, 71.68, 92.16, 51.2, 51.2, 61.44, 71.68, 174.08, 235.52, 61.44, 61.44, 51.2, 61.44, 61.44, 92.16, 92.16, 51.2];1546.24;76.2898000029963;"Scratch_PD";"1";0;0;0;0;0;0;73.6300999997184
HE_3_15_C;1;1288.80941350634;1956.12083354886;0.0213086396213498;0.995460831634773;13.9664999987872;"FM";"1";0;0;0;0;0;15.1575999989291;"FM";"1";23;0;0;[9.32952303175248, 18.2428068015862, 15.8391918985787, 9.32952303175248, 9.32952303175248, 18.2428068015862, 12.1852369693823, 12.1852369693823, 8.15843122174846, 11.3137084989848, 9.32952303175248, 9.32952303175248, 11.3137084989848, 18.2428068015862, 16.4730082255792, 12.1852369693823, 12.1852369693823, 17.6725776274996, 9.32952303175248, 9.32952303175248, 11.3137084989848, 11.3137084989848, 12.1852369693823];[51.2, 143.36, 112.64, 51.2, 51.2, 133.12, 102.4, 92.16, 51.2, 81.92, 61.44, 71.68, 81.92, 112.64, 81.92, 81.92, 102.4, 81.92, 71.68, 61.44, 81.92, 92.16, 81.92];1935.36;75.3447000024607;"Scratch_PD";"1";0;0;0;0;0;0;63.2046999999147
HE_1_15_C;1;1292.76454012024;1955.10329249468;-0.121556614923344;0.994752627973696;19.6749000024283;"FM";"1";0;0;0;0;0;15.9701999982644;"FM";"1";18;0;0;[11.3137084989848, 9.32952303175248, 15.1789327688082, 12.1852369693823, 15.1789327688082, 11.3137084989848, 9.32952303175248, 11.3137084989848, 13.7637204272682, 9.32952303175248, 21.3466625026021, 12.1852369693823, 9.32952303175248, 12.1852369693823, 15.1789327688082, 9.32952303175248, 9.32952303175248, 12.1852369693823];[61.44, 61.44, 102.4, 92.16, 153.6, 61.44, 61.44, 61.44, 112.64, 61.44, 92.16, 92.16, 51.2, 71.68, 102.4, 51.2, 51.2, 71.68];1413.12;111.252099999547;"Scratch_PD";"1";0;0;0;0;0;0;59.9038999971526
HE_1_16_C;1;1271.68514583409;1945.49966290785;0.221343089509594;0.99307106042744;14.9070999977994;"FM";"1";0;0;0;0;0;13.7336999978288;"FM";"1";18;0;0;[30.7766144986741, 9.32952303175248, 30.7766144986741, 18.2428068015862, 17.6725776274996, 12.1852369693823, 11.3137084989848, 9.32952303175248, 12.1852369693823, 11.3137084989848, 12.1852369693823, 12.1852369693823, 11.3137084989848, 9.32952303175248, 14.4886162210199, 24.4752936652454, 12.1852369693823, 16.4730082255792];[409.6, 61.44, 307.2, 112.64, 102.4, 112.64, 61.44, 51.2, 71.68, 81.92, 81.92, 102.4, 81.92, 61.44, 102.4, 184.32, 92.16, 194.56];2273.28;109.5628999974;"Scratch_PD";"1";0;0;0;0;0;0;111.908000002586
HE_2_15_C;1;1308.33400860282;1946.47961471229;-0.0230647584285981;0.994904595723995;17.6183000003221;"FM";"1";0;0;0;0;0;12.2138000006089;"FM";"1";14;0;0;[9.32952303175248, 15.1789327688082, 11.3137084989848, 12.1852369693823, 9.32952303175248, 14.4886162210199, 12.1852369693823, 15.8391918985787, 11.3137084989848, 12.1852369693823, 9.32952303175248, 9.32952303175248, 16.4730082255792, 9.32952303175248];[51.2, 92.16, 61.44, 92.16, 61.44, 81.92, 71.68, 112.64, 61.44, 102.4, 51.2, 51.2, 92.16, 51.2];1034.24;73.0441999985487;"Scratch_PD";"1";0;0;0;0;0;0;53.594000000885
HE_2_16_C_77;1;1287.44192013686;1937.3921654251;0.197905637707026;0.992876792375512;19.3853000018862;"FM";"77";1;35.0907395191381;35.0907395191381;793.6;793.6;17.0999000001757;"FM";"77";19;0;35.0907395191381;[35.0907395191381, 11.3137084989848, 9.32952303175248, 9.32952303175248, 15.1789327688082, 19.3328735577513, 25.298221281347, 9.32952303175248, 19.3328735577513, 21.3466625026021, 9.32952303175248, 21.3466625026021, 11.3137084989848, 9.32952303175248, 13.7637204272682, 18.2428068015862, 12.1852369693823, 18.2428068015862, 9.32952303175248];[793.6, 71.68, 61.44, 51.2, 102.4, 174.08, 225.28, 61.44, 194.56, 163.84, 61.44, 204.8, 81.92, 61.44, 112.64, 184.32, 81.92, 122.88, 61.44];2872.32;64.9487000009685;"Scratch_PD";"1";0;0;0;0;0;0;63.4207000002789
