;Pattern Align;Pattern Align;Pattern Align;Pattern Align;Pattern Align;Pattern Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;P/A;P/A;P/A;P/A;P/A;P/A;P/A;Glue;Glue;Glue;Glue;Glue;Glue;Glue;FM;FM;FM;FM;FM;FM;FM;FM;FM;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond
Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect;2. N_Defect;3. Row;4. Column;5. Angle;6. Width;7. Height;8. Inspection Time;1. Defect;2. N_Defect;3. Row;4. Column;5. *area(um);6. *Copper_rect2_len2(um);7. Inspection Time;1. Defect;2. N_Defect;3. *YWidthTop;4. *YWidthBottom;5. *XWidthLeft;6. *XWidthRight;7. Inspection Time;1. Defect;2. N_Defect;3. Row;4. Column;5. *area(um);6. *max_diameter(um);7. *Copper_area(um);8. *Copper_max_diameter(um);9. Inspection Time;1. Defect;2. N_Defect;3. Row;4. Column;5. *area(um);6. *width(um);7. *Copper_area(um);8. Inspection Time
HE_13_7_C1;1;1307.89911507648;1918.71658676617;-0.125345078310974;0.851590920364231;38.5174000002735;"1";0;1433.97121271607;1920.26631620101;0.159291580832551;5.13498089678066;3.49172777994179;75.2418999982183;"1";0;[];[];[];[];7.98760000179755;["1", "1"];[0, 0];0;2.4;0;0.8;86.4241999988735;"1";0;[];[];[];[];[];[];24.7984000016004;"1";0;[];[];[];[];[];4.3495999998413
HE_14_8_C1;1;1301.34260709148;1896.76167846779;-0.172919188817779;0.757217536792865;32.6881000000867;"1";0;1428.67443952201;1897.21803200685;0.240019872520964;5.14269602555085;3.48452309168756;80.606200001057;"1";0;[];[];[];[];4.95299999965937;["1", "1"];[0, 0];0;5.6;0;0;78.3741999985068;"1";0;[];[];[];[];[];[];15.6155000004219;"1";0;[];[];[];[];[];3.65099999908125
HE_16_7_C1;1;1319.12474154547;1912.07785686616;-0.144272480070066;0.825639780495891;100.822399999743;"1";0;1448.18656008486;1914.35278436836;0.204072454010385;5.13792776089122;3.49506116959201;73.5053999997035;"1";0;[];[];[];[];4.54040000113309;["1", "1"];[0, 0];0;0;0;2.53;118.862999999692;"1";0;[];[];[];[];[];[];38.4477000006882;"1";0;[];[];[];[];[];2.08339999880991
HE_13_8_C1;1;1286.22674061486;1909.31876114499;-0.222626957259588;0.784504049910964;30.8882999997877;"1";0;1415.25731828501;1910.34095663235;0.213390262378403;5.13381282233476;3.48194214548901;116.436899999826;"1";0;[];[];[];[];8.35630000074161;["1", "1"];[0, 0];0;5.6;2.4;0.8;67.0939000010549;"1";0;[];[];[];[];[];[];40.674100000615;"1";0;[];[];[];[];[];4.28079999983311
HE_14_7_C1;1;1319.00443310328;1906.18714057251;-0.128302427468461;0.835843981057792;64.2385999999533;"1";0;1446.30959948573;1911.50101984362;0.167137504749758;5.1457151216476;3.48721536536645;112.045599998964;"1";0;[];[];[];[];10.1672999990114;["1", "1"];[0, 0];0;0;2.4;2.4;74.9001000003773;"1";0;[];[];[];[];[];[];24.0601000004972;"1";0;[];[];[];[];[];1.74210000113817
HE_12_8_C1;1;1298.93926608354;1903.85458676511;-0.227344701971033;0.780655298702669;72.6608000004489;"1";0;1429.96861552358;1906.99869388779;0.166695494599153;5.13912328614053;3.48992068076606;62.5924000014493;"1";0;[];[];[];[];11.2902000000759;["1", "1"];[0, 0];0;4;0;0;90.4625000002852;"1";0;[];[];[];[];[];[];39.620700001251;"1";0;[];[];[];[];[];1.96630000209552
HE_11_8_C1;1;1283.46274597478;1915.97878806229;0;0.777823909243921;39.4740000010643;"1";0;1416.46730695616;1917.36053743381;0.174754775750031;5.13769676393609;3.48500732213915;95.5286999997043;"1";0;[];[];[];[];8.54700000127195;["1", "1"];[0, 0];0;0;0.8;0;65.4007000011916;"1";0;[];[];[];[];[];[];14.3036000008578;"1";0;[];[];[];[];[];1.81779999911669
HE_10_8_C1;1;1296.14092875413;1901.93209874086;-0.124987508352264;0.765831679853704;56.451599997672;"1";0;1425.62960442698;1909.56495911547;0.201921630333765;5.14049244465231;3.48655050847738;81.7387999995844;"1";0;[];[];[];[];5.99789999978384;["1", "1"];[0, 0];0;4;0;0;49.8071000001801;"1";0;[];[];[];[];[];[];28.8580999986152;"1";0;[];[];[];[];[];1.95999999777996
HE_12_7_C1;1;1322.47723595756;1911.81407451807;-0.184802583578316;0.828149032687435;41.2486999994144;"1";0;1444.46063208256;1917.3058472766;0.16648558409978;5.13903378370336;3.48961823947186;106.386399998883;"1";0;[];[];[];[];9.16869999855408;["1", "1"];[0, 0];0;0;2.4;0;51.1132999999973;"1";0;[];[];[];[];[];[];20.9835999994539;"1";0;[];[];[];[];[];5.5276999992202
HE_11_7_C1;1;1306.25090294314;1924.72776998303;-0.178617135045057;0.847896001325211;63.6033000009775;"1";0;1431.24657185808;1928.2446343755;0.200910932477869;5.1287103923532;3.48272066979097;111.08349999995;"1";0;[];[];[];[];8.30739999946672;["1", "1"];[0, 0];0;2.4;0;2.4;77.3201000010886;"1";0;[];[];[];[];[];[];26.0777000003145;"1";0;[];[];[];[];[];2.14559999949415
HE_8_8_C1;1;1297.08361104303;1901.20771422303;-0.306370412441905;0.764518965578219;65.555499997572;"1";0;1422.34459299092;1908.36596330783;0.208304917036009;5.13993107948167;3.48777573710477;79.5384999983071;"1";0;[];[];[];[];3.85589999859803;["1", "1"];[0, 0];0;5.6;0;4;67.8025999986858;"1";0;[];[];[];[];[];[];40.1444999988598;"1";0;[];[];[];[];[];1.60139999934472
HE_9_8_C1;1;1286.32963348404;1912.25924593251;-0.145421790918713;0.780593608662883;39.9040000011155;"1";0;1413.01062173001;1921.35470852063;0.228942845164293;5.14233995347327;3.48126890979592;78.5327999983565;"1";0;[];[];[];[];6.05300000097486;["1", "1"];[0, 0];0;5.6;0;2.4;63.9749999972992;"1";0;[];[];[];[];[];[];19.7292000011657;"1";0;[];[];[];[];[];2.79390000287094
HE_10_7_C1;1;1315.614219056;1916.25965235109;-0.0858572715747412;0.804814480440797;53.3963999987463;"1";0;1439.08575152278;1921.04289032582;0.222908527334309;5.13851861277505;3.48276451150661;118.451599999389;"1";0;[];[];[];[];7.70920000286424;["1", "1"];[0, 0];0;0;0;0;52.310100003524;"1";0;[];[];[];[];[];[];21.4061000006041;"1";0;[];[];[];[];[];8.6801999968884
HE_9_7_C1;1;1303.06786625302;1926.55228868307;-0.193248451136828;0.822393784198624;40.9376999996311;"1";0;1426.3814619868;1932.0388630933;0.190010572429567;5.13151952268634;3.4816041096416;85.9813999995822;"1";0;[];[];[];[];3.58629999755067;["1", "1"];[0, 0];0;0;0;0.8;100.218200001109;"1";0;[];[];[];[];[];[];24.9697999970522;"1";0;[];[];[];[];[];2.28050000077928
HE_7_7_C1;1;1300.03031044827;1925.81866557319;-0.158053484120698;0.83867537051654;45.1795000008133;"1";0;1423.35985689377;1929.57950147397;0.289231685436716;5.13617430527142;3.48243548302882;93.897199996718;"1";0;[];[];[];[];4.71550000293064;["1", "1"];[0, 0];0;0;0;2.4;106.49370000101;"1";0;[];[];[];[];[];[];26.3874000011128;"1";0;[];[];[];[];[];2.07370000134688
HE_7_8_C1;1;1276.91220587009;1923.87955948301;-0.164357891439848;0.786891166301871;34.6391000020958;"1";0;1409.37347128751;1919.4924398521;0.151871585038197;5.13536517045048;3.48158910297371;62.7378999997745;"1";0;[];[];[];[];9.1604000008374;["1", "1"];[0, 0];0;0;4;0;96.5155000012601;"1";0;[];[];[];[];20926.4;416.498;26.8808000000718;"1";0;[];[];[];[];[];2.29560000298079
HE_8_7_C1;1;1314.05368890368;1913.57511982812;-0.149863525759777;0.818191395819582;30.7560000001104;"1";0;1436.81877901749;1919.01847081941;0.19800693155629;5.13951781284679;3.48374205664122;59.1530999990937;"1";0;[];[];[];[];6.99600000007194;["1", "1"];[0, 0];12.027;0;5.6;0;100.402799998847;"1";0;[];[];[];[];[];[];21.1875999993936;"1";0;[];[];[];[];[];2.89509999856818
HE_6_7_C1;1;1312.68986121081;1920.51122444254;-0.092135522658843;0.802649631560541;30.1322999985132;"1";0;1438.54022240605;1923.60643029625;0.249793436347452;5.14231334478052;3.48347083914229;136.570700000448;"1";0;[];[];[];[];6.95229999837466;["1", "1"];[0, 0];0;0;2.4;4;70.0973999992129;"1";0;[];[];[];[];[];[];51.0303000010026;"1";0;[];[];[];[];[];2.63339999946766
HE_6_8_C1;1;1291.8600694404;1911.7088046343;-0.246216709230584;0.730159250626627;73.0483000006643;"1";0;1422.24147725281;1911.71022384542;0.166926370798184;5.13361367553952;3.48226602638238;92.871799999557;"1";0;[];[];[];[];5.18290000036359;["1", "1"];[0, 0];0;5.6;4;0;75.9329000029538;"1";0;[];[];[];[];[];[];22.5119999995513;"1";0;[];[];[];[];[];1.8584000026749
HE_5_8_C1;1;1280.36581535812;1923.09201753502;-0.219315946077747;0.774324407485921;66.2502000013774;"1";0;1408.81811956045;1921.65636763576;0.20040898107906;5.14460304695006;3.47719304618568;67.0681999981753;"1";0;[];[];[];[];9.92219999898225;["1", "1"];[0, 0];0;5.6;0;0;112.215699999069;"1";0;[];[];[];[];[];[];20.9307000004628;"1";0;[];[];[];[];[];3.98270000005141
HE_4_8_C1;1;1295.09587788873;1903.40701298934;-0.0748981249307268;0.756701553965399;30.6644999982382;"1";0;1424.28385267704;1907.32717856073;0.223881963292397;5.14637787000749;3.48397259566154;85.90710000135;"1";0;[];[];[];[];7.75449999855482;["1", "1"];[0, 0];10.4;0;0.8;4;68.2395000003453;"1";0;[];[];[];[];[];[];19.3429000028118;"1";0;[];[];[];[];[];3.0293999989226
HE_4_7_C1;1;1308.91610420492;1919.74727005764;-0.212050340570443;0.788649332435767;26.7564999994647;"1";0;1436.22155219502;1922.09757581261;0.202049384099048;5.13868502791195;3.4799286121518;61.7037000010896;"1";0;[];[];[];[];6.70539999919129;["1", "1"];[0, 0];0;0;0;0;72.2442000005685;"1";0;[];[];[];[];[];[];22.3951000007219;"1";0;[];[];[];[];[];2.38250000256812
HE_5_7_C1;1;1293.61828485051;1935.15755078751;-0.197740154131268;0.820937977845716;55.0512000008894;"1";0;1422.9090991668;1935.37199893698;0.189200655486957;5.13342197320361;3.47933100492811;55.8239000019967;"1";0;[];[];[];[];5.10469999790075;["1", "1"];[0, 0];0;2.4;0;2.4;105.008700000326;"1";0;[];[];[];[];[];[];19.8467000009259;"1";0;[];[];[];[];[];6.42130000051111
HE_2_8_C1;1;1297.76565500228;1904.8999123323;-0.0880921910126012;0.753868658274257;55.3240000008373;"1";0;1426.65968826776;1911.36787301147;0.208630923252319;5.13811587718657;3.48464286922367;85.8335000011721;"1";0;[];[];[];[];4.14850000015576;["1", "1"];[0, 0];0;0;0;0;86.6888999989897;"1";0;[];[];[];[];[];[];22.0886999995855;"1";0;[];[];[];[];[];4.69950000115205
HE_3_7_C1;1;1294.87465622055;1929.79642200885;-0.108621037815425;0.768292405166818;78.2561000014539;"1";0;1421.99269726196;1931.74338709191;0.209395971155769;5.13828769875079;3.47598522361044;61.9545000008657;"1";0;[];[];[];[];6.03659999978845;["1", "1"];[0, 0];0;0;2.4;0;53.0204999995476;"1";0;[];[];[];[];23553.6;420.967;50.4824999989069;"1";0;[];[];[];[];[];4.74190000022645
HE_2_10_C1;1;1293.16462629679;1904.44250762891;-0.230780875038144;0.712047722926826;65.994700002193;"1";0;1424.22996112195;1912.58868458489;0.225011621082769;5.14072520780849;3.4813911170838;97.9953999994905;"1";0;[];[];[];[];3.82209999952465;["1", "1"];[0, 0];0;0;0;0;48.9550999991479;"1";0;[];[];[];[];[];[];23.7832999991952;"1";0;[];[];[];[];[];2.0922999974573
HE_3_8_C1;1;1280.10932686719;1918.59518147122;-0.233938785564331;0.769304462358804;27.4592999994638;"1";0;1408.55079187425;1918.82491491007;0.180304567386384;5.13313751983413;3.48001012942699;62.3090999979468;"1";0;[];[];[];[];11.9661999997334;["1", "1"];[0, 0];0;0;2.4;0;80.5461999989348;"1";0;[];[];[];[];[];[];26.6331000020728;"1";0;[];[];[];[];[];2.68739999955869
HE_1_7_C1;1;1300.98379564239;1925.67541451898;-0.249673663563101;0.831079506042357;62.565899999754;"1";0;1424.98442698741;1932.23241211487;0.209731376026909;5.14256302377766;3.47493935173202;90.2535000022908;"1";0;[];[];[];[];5.55900000108522;["1", "1"];[0, 0];0;0;0;2.4;46.8959999998333;"1";0;[];[];[];[];[];[];37.6864000027126;"1";0;[];[];[];[];[];3.41959999786923
HE_1_8_C1;1;1283.78019844229;1918.85745164671;-0.0858428527710307;0.768430978547059;70.4565999985789;"1";0;1410.04167562802;1922.12486969655;0.181348178757759;5.13897686960846;3.47532361450471;80.1859999992303;"1";0;[];[];[];[];5.50569999904837;["1", "1"];[0, 0];0;0;0;0;65.9494999999879;"1";0;[];[];[];[];[];[];25.5821999999171;"1";0;[];[];[];[];[];11.0939999976836
HE_2_7_C1;1;1312.29736340548;1913.86742948004;-0.138457596693645;0.799671089745743;48.8038999974378;"1";0;1439.73788959426;1922.15884926992;0.18328495404507;5.14223740095272;3.48124172577272;68.0002000008244;"1";0;[];[];[];[];8.6793000009493;["1", "1"];[0, 0];0;0;2.4;2.4;72.2314000013284;"1";0;[];[];[];[];[];[];23.7818000023253;"1";0;[];[];[];[];[];8.19390000106068
HE_2_9_C1;1;1310.59716285293;1915.71228419285;-0.0977297912862159;0.753908016781594;34.5022000001336;"1";0;1439.26759826642;1926.60524028872;0.215349435217006;5.14202197771114;3.48375950190809;86.884899999859;"1";0;[];[];[];[];7.17140000051586;["1", "1"];[0, 0];0;0;0;4;79.4432000002416;"1";0;[];[];[];[];[];[];32.0441000003484;"1";0;[];[];[];[];[];2.48110000029556
HE_1_10_C1;1;1286.0529934462;1915.12880156519;-0.146372853941754;0.756131412260117;76.0111000017787;"1";0;1410.52498999879;1923.33069772349;0.220377806998795;5.13695282089737;3.47779512962272;98.8020000004326;"1";0;[];[];[];[];8.61369999984163;["1", "1"];[0, 0];0;0;2.4;0;59.0061000002606;"1";0;[];[];[];[];[];[];18.7706999968213;"1";0;[];[];[];[];[];4.33799999882467
HE_3_10_C1;1;1280.35840835602;1912.62539393598;-0.0851254958377592;0.730719765542261;36.410299999261;"1";0;1411.99289040521;1917.17820529926;0.140591605474116;5.14390990977687;3.48585250993213;93.0723000019498;"1";0;[];[];[];[];4.89870000092196;["1", "1"];[0, 0];0;0;2.4;0.8;78.9865999977337;"1";0;[];[];[];[];[];[];19.0524999998161;"1";0;[];[];[];[];[];2.45739999809302
HE_4_10_C1;1;1297.76524054272;1905.06048555702;-0.127128630168735;0.730618782483504;33.9825000010023;"1";0;1428.41395973244;1904.94745486889;0.196824045178163;5.14906083742306;3.48170786730745;83.4284000011394;"1";0;[];[];[];[];6.52479999916977;["1", "1"];[0, 0];0;0;0;0;53.4540999979072;"1";0;[];[];[];[];[];[];20.7143000006909;"1";0;[];[];[];[];[];2.76949999897624
HE_6_10_C1;1;1295.53092029164;1910.04461908536;-0.233859522357086;0.713807591758211;55.6128999996872;"1";0;1424.84383358658;1915.85233557193;0.185568205721516;5.13442958047951;3.47614519987627;59.499599999981;"1";0;[];[];[];[];5.07840000136639;["1", "1"];[0, 0];0;5.6;0;2.4;55.3639999998268;"1";0;[];[];[];[];[];[];24.9450000010256;"1";0;[];[];[];[];[];1.74989999868558
HE_4_9_C1;1;1314.1201641599;1911.50171321342;-0.16537198852282;0.821257823020147;29.6938000028604;"1";0;1441.24035770789;1919.72233611612;0.248918868055361;5.13911245482048;3.47495708549149;104.311999999481;"1";0;[];[];[];[];5.0532999994175;["1", "1"];[0, 0];0;0;2.4;2.4;52.684300000692;"1";0;[];[];[];[];[];[];22.9601999999431;"1";0;[];[];[];[];[];5.19290000011097
HE_3_9_C1;1;1299.84735149887;1923.8713596179;-0.181983423675806;0.835115684951148;26.9184999997378;"1";0;1426.90745374284;1930.48020219574;0.205939771158545;5.1361653028239;3.48112079828598;112.546500000462;"1";0;[];[];[];[];5.12870000238763;["1", "1"];[0, 0];0;0;2.4;0;55.1126999998814;"1";0;[];[];[];[];[];[];33.1394000022556;"1";0;[];[];[];[];[];2.36880000011297
HE_6_9_C1;1;1311.56501438969;1922.25615495293;-0.0830170273869831;0.818781249522715;80.7213000007323;"1";0;1439.4457291021;1924.61742182047;0.257827567075869;5.13901401976752;3.48056688747084;69.0027000018745;"1";0;[];[];[];[];4.59910000063246;["1", "1"];[0, 0];0;0;2.4;0;51.5888999980234;"1";0;[];[];[];[];[];[];28.0929000000469;"1";0;[];[];[];[];[];1.25970000226516
HE_8_10_C1;1;1297.91902888207;1912.23380236887;0;0.767795937872108;22.2215999965556;"1";0;1425.98684240549;1917.68071901563;0.242861154481348;5.14079867912523;3.48118467798677;70.7583000003069;"1";0;[];[];[];[];4.63939999826835;["1", "1"];[0, 0];0;0;0;0;35.8488999991096;"1";0;[];[];[];[];[];[];25.9016000018164;"1";0;[];[];[];[];[];6.18780000149854
HE_8_9_C1;1;1309.69216402044;1925.80487937548;-0.0430305084977048;0.801289307243735;27.7367999988201;"1";0;1441.11990108488;1928.13361156422;0.275781846163118;5.13736557174668;3.48301832190341;58.2142999992357;"1";0;[];[];[];[];5.69480000194744;["1", "1"];[0, 0];0;0;0;0;52.917900000466;"1";0;[];[];[];[];[];[];16.8168999989575;"1";0;[];[];[];[];[];2.66399999964051
HE_10_10_C1;1;1297.75452086334;1911.73691295869;-0.0847136375602419;0.712114390082348;29.0494000000763;"1";0;1425.75684690973;1915.82861822584;0.216314157891517;5.14034500343234;3.47573644040297;72.0172000001185;"1";0;[];[];[];[];3.67840000035358;["1", "1"];[0, 0];0;0;4;0;51.2326000025496;"1";0;[];[];[];[];[];[];18.0561999986821;"1";0;[];[];[];[];[];1.4402999986487
HE_10_9_C1;1;1313.28209673841;1921.7879573811;-0.156292449307483;0.83837589222361;44.6277000010014;"1";0;1442.3496129251;1926.24246973272;0.249997888441996;5.13736930949452;3.48254983134105;64.6531999991566;"1";0;[];[];[];[];3.91030000173487;["1", "1"];[0, 0];0;0;2.4;0;43.6465000020689;"1";0;[];[];[];[];[];[];19.6179000013217;"1";0;[];[];[];[];[];3.93809999877703
HE_7_10_C1;1;1285.96717710487;1925.44241072172;-0.241703506300094;0.751095880902142;32.532799999899;"1";0;1411.20409909191;1931.79358174774;0.165751498170364;5.13883080744551;3.47952566334593;66.2092000020493;"1";0;[];[];[];[];4.68280000131926;["1", "1"];[0, 0];0;0;4;0.8;50.271199997951;"1";0;[];[];[];[];[];[];25.3470999996352;"1";0;[];[];[];[];[];2.03719999990426
HE_9_10_C1;1;1285.07542036871;1922.9037774225;-0.187252675427893;0.763193874001757;24.4839000006323;"1";0;1413.17297218063;1926.53760132674;0.235878571515496;5.14058396072412;3.47965752383809;67.13359999776;"1";0;[];[];[];[];4.3948000020464;["1", "1"];[0, 0];0;0;0;0;49.0002000005916;"1";0;[];[];[];[];[];[];21.1097999999765;"1";0;[];[];[];[];[];4.03869999718154
HE_12_10_C1;1;1296.78188200354;1905.2459671122;-0.0783603438919937;0.705018922204772;61.4099000013084;"1";0;1429.57693884375;1905.90600700319;0.252564335166008;5.14210681831294;3.48599406372274;66.8159000015294;"1";0;[];[];[];[];4.14969999837922;["1", "1"];[0, 0];0;0;0;4;54.835599999933;"1";0;[];[];[];[];[];[];24.521299998014;"1";0;[];[];[];[];[];2.6661999982025
HE_12_9_C1;1;1317.56445164112;1915.28216566419;-0.091490501674876;0.818724340133571;48.1661999983771;"1";0;1444.57421089524;1918.1439996432;0.193109244074269;5.13390637987422;3.48432552451862;58.9030000010098;"1";0;[];[];[];[];6.32480000058422;["1", "1"];[0, 0];4;0;0.8;2.4;48.0860999996366;"1";0;[];[];[];[];[];[];15.0088000009418;"1";0;[];[];[];[];[];1.33880000066711
HE_5_9_C1;1;1296.3386287058;1935.06077733774;-0.158295243241879;0.831981280827762;41.2146000016946;"1";0;1425.39163117029;1937.46313982516;0.258760201248686;5.13380218156437;3.47499804393601;66.1327999987407;"1";0;[];[];[];[];2.68230000074254;["1", "1"];[0, 0];0;0;2.4;2.4;49.638500000583;"1";0;[];[];[];[];[];[];24.9605999997584;"1";0;[];[];[];[];[];1.49409999721684
HE_14_9_C1;1;1320.08781405518;1916.87425335714;-0.0715490802654338;0.823884495850052;43.6315000006289;"1";0;1450.13779802237;1920.97713838138;0.27406883557969;5.14045284497154;3.48312207143707;63.7598000030266;"1";0;[];[];[];[];4.26080000033835;["1", "1"];[0, 0];0;0;2.4;0;48.6201999992772;"1";0;[];[];[];[];[];[];14.3853000008676;"1";0;[];[];[];[];[];5.28990000020713
HE_14_10_C1;1;1309.14212221388;1902.03784077703;-0.101828149859974;0.741976560594054;33.1301999976858;"1";0;1435.4125980526;1910.15636305467;0.237661321406346;5.14165176997661;3.47962220124133;56.9706999995105;"1";0;[];[];[];[];3.77229999867268;["1", "1"];[0, 0];0;0;0.8;0;54.6848000012687;"1";0;[];[];[];[];[];[];17.2009999987495;"1";0;[];[];[];[];[];4.47309999799472
HE_16_10_C1;1;1310.91076632436;1901.50850481839;-0.163198164596254;0.708412332811548;53.8453999979538;"1";0;1438.43663874347;1907.96517736823;0.32603746983549;5.13215617951455;3.4757890520493;58.3953999994264;"1";0;[];[];[];[];5.36389999979292;["1", "1"];[0, 0];20;4;2.4;7.2;44.4736999997986;"1";0;[];[];[];[];[];[];25.0049000023864;"1";0;[];[];[];[];[];1.95290000192472
HE_7_9_C1;1;1296.81978690061;1936.41838436349;-0.14166472622738;0.831079440553992;72.859799998696;"1";0;1426.85427303734;1939.181898788;0.324557494816738;5.13451447894759;3.47917103806543;67.2621999983676;"1";0;[];[];[];[];2.73590000142576;["1", "1"];[0, 0];0;0;0;0;48.7898999999743;"1";0;[];[];[];[];[];[];27.9780000018945;"1";0;[];[];[];[];[];2.19030000152998
HE_16_9_C1;1;1319.97328093492;1922.62547969963;-0.0857981825421702;0.822408584569104;28.8761000010709;"1";0;1450.58268189622;1922.10839868104;0.149596476946333;5.141258647913;3.47981418534506;49.481600002764;"1";0;[];[];[];[];4.58699999944656;["1", "1"];[0, 0];0;0;4;0;66.6458000014245;"1";0;[];[];[];[];[];[];16.5826999982528;"1";0;[];[];[];[];[];6.69560000096681
HE_11_10_C1;1;1285.10275492305;1912.6116226615;-0.109349302936211;0.735991709897718;30.0248000021384;"1";0;1415.42397572963;1917.29595135268;0.146546987608827;5.13958222335318;3.48371775695453;65.1274000010744;"1";0;[];[];[];[];3.67490000280668;["1", "1"];[0, 0];0;0;0.8;0;50.2469000020938;"1";0;[];[];[];[];[];[];16.7929000017466;"1";0;[];[];[];[];[];1.77809999877354
HE_18_10_C1;1;1314.08318149833;1897.246149916;-0.0845958963998966;0.773660289976931;31.0686000011628;"1";0;1442.58101637741;1901.37516333285;0.204729043684636;5.12987512584062;3.48380142719017;65.898400000151;"1";0;[];[];[];[];6.73649999953341;["1", "1"];[0, 0];0;0;0;4;50.3086000026087;"1";0;[];[];[];[];[];[];15.0141999984044;"1";0;[];[];[];[];[];1.53839999984484
HE_13_10_C1;1;1292.24404540616;1918.1847890517;-0.271890655974228;0.756005609111043;25.7545000022219;"1";0;1423.05922884075;1920.64775887294;0.194205427511522;5.13171226288231;3.47348256950246;62.3675999995612;"1";0;[];[];[];[];4.72870000157855;["1", "1"];[0, 0];0;0;2.4;0.8;56.5544000019145;"1";0;[];[];[];[];[];[];23.8040000003821;"1";0;[];[];[];[];[];1.62540000019362
HE_18_12_C1;1;1311.8150340766;1899.29991081236;-0.0778682167781157;0.793685387700663;40.0375999997777;"1";0;1440.01681665969;1906.26404116556;0.26835571714248;5.14248901898017;3.48879653183403;61.6410000002361;"1";0;[];[];[];[];4.5140000001993;["1", "1"];[0, 0];0;2.4;0;2.4;67.3269999970216;"1";0;[];[];[];[];[];[];15.807899999345;"1";0;[];[];[];[];[];2.95550000009825
HE_11_9_C1;1;1302.52371369765;1923.03478647063;-0.130229463771813;0.838643608659538;29.2549000005238;"1";0;1430.89467180423;1929.19211768732;0.202785357588854;5.12870538643943;3.48584029014804;62.6804999992601;"1";0;[];[];[];[];2.87630000093486;["1", "1"];[0, 0];0;0;0.8;2.4;50.2478999987943;"1";0;[];[];[];[];[];[];16.2373999992269;"1";0;[];[];[];[];[];3.28219999937573
HE_18_11_C1;1;1328.66757915542;1912.56041167433;-0.108651853092947;0.826288770192576;26.0855999986234;"1";0;1456.09631847328;1917.1027216436;0.238142799017514;5.14306715169594;3.48960911059702;65.5313999995997;"1";0;[];[];[];[];4.3777000028058;["1", "1"];[0, 0];0;0;0.8;0;49.8760999980732;"1";0;[];[];[];[];[];[];20.7155999996758;"1";0;[];[];[];[];[];1.94660000124713
HE_15_10_C1;1;1295.00150949056;1914.82929569554;0;0.736195837131277;36.1007000028621;"1";0;1423.9062833143;1919.73508003993;0.216652134657744;5.13701684343175;3.47479741993954;49.4276999997965;"1";0;[];[];[];[];3.0365000020538;["1", "1"];[0, 0];0;0;0;0;51.46539999987;"1";0;[];[];[];[];[];[];25.1962000002095;"1";0;[];[];[];[];[];2.46820000029402
HE_16_12_C1;1;1305.59502287799;1913.56454172631;-0.0879978162502741;0.758347931460321;33.8797999975213;"1";0;1438.44322435569;1910.78740267608;0.197701005058653;5.13429334670071;3.49151859821505;61.793699998816;"1";0;[];[];[];[];4.07040000209236;["1", "1"];[0, 0];0;0;4;0;41.525399999955;"1";0;[];[];[];[];[];[];21.8073000032746;"1";0;[];[];[];[];[];4.26750000042375
HE_17_10_C1;1;1302.17937904842;1909.2924293793;-0.118038719790258;0.787685998587307;53.9300999989791;"1";0;1429.91071781561;1912.74835048164;0.241231101375262;5.13611706780201;3.4835633702151;54.2370000002848;"1";0;[];[];[];[];6.22550000116462;["1", "1"];[0, 0];0;0;2.4;2.4;47.072900000785;"1";0;[];[];[];[];[];[];15.2245999997831;"1";0;[];[];[];[];[];1.93990000116173
HE_13_9_C1;1;1309.1616448982;1924.77122786485;-0.211711610274534;0.84776417324656;52.9829999977665;"1";0;1435.84255892322;1932.09065903931;0.249765866438917;5.1347505284474;3.48912290848022;46.2905000022147;"1";0;[];[];[];[];7.80630000008387;["1", "1"];[0, 0];0;0;0.8;0;42.2816999998759;"1";0;[];[];[];[];[];[];16.9014000020979;"1";0;[];[];[];[];[];2.51980000030017
HE_14_12_C1;1;1306.73264773967;1901.40260652888;0;0.771416724082002;38.9706999994814;"1";0;1433.44837232138;1905.95974240332;0.253121310843176;5.14929138474421;3.47979635024813;61.5011999980197;"1";0;[];[];[];[];5.32779999775812;["1", "1"];[0, 0];0;0;4;4;59.6430000005057;"1";0;[];[];[];[];[];[];16.8328999970981;"1";0;[];[];[];[];[];1.61579999985406
HE_15_9_C1;1;1304.66038107199;1930.69489059359;-0.139921170084004;0.826725315633354;39.9026000013691;"1";0;1436.11501380031;1931.25274670125;0.14816587335627;5.14030020133191;3.48371830167897;63.3404000000155;"1";0;[];[];[];[];3.72950000019046;["1", "1"];[0, 0];0;0;0;2.4;39.6002999987104;"1";0;[];[];[];[];[];[];12.9781000032381;"1";0;[];[];[];[];[];4.08669999887934
HE_16_11_C1;1;1326.11741072759;1915.51397273266;-0.190243828742466;0.831066932276286;35.3232999987085;"1";0;1453.71076404015;1922.99296806153;0.221659099055673;5.14008302508932;3.47872340415868;52.7554000000237;"1";0;[];[];[];[];4.33669999983977;["1", "1"];[0, 0];0;0;0;2.4;61.9523999994271;"1";0;[];[];[];[];[];[];17.5739000005706;"1";0;[];[];[];[];[];2.3479999981646
