;PCB;PCB;PCB;PCB;PCB;PCB;PCB;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM)
HE_7_7_L;"1";1;2990818;2990818;7656494.08;7656494.08;-1.43652901415361;"1";0;1255.88851385747;1930.74070835946;0.359325831711264;4028.6570139438;1988.0551317556;1388.97968118743;1932.87798195168;0.254713604444972;5076.18611840718;3429.9449058406;1322.43409752245;1931.80934515557;-1.55473898849253;-212.945867727926;-3.4196377475655;212.973323457949;0.104612227266292;147.199099999852;"1";0;0;0;0;0;0;[0.45017406727488, 0.474391829924045, 0.464661652230537, 0.446773834368994, 0.453720701026732, 0.464533204709489, 0.487968537506721, 0.483660328855565, 0.473721049653643];[23.2, 25.6, 26.4, 24, 25.6, 25.6, 27.2, 26.4, 27.2];[52.8, 54.4, 56, 52.8, 52.8, 54.4, 56, 56, 57.6];3.14360000265879;"1";0;0;0;0;0;0;0;0;0;1.42849999974715;"1";1;33254;33254;85130.24;85130.24;-5.01546187772695;5.6;2958.51335779154;-2144.71988933662;-287.364797902513;20.1753999972425;"FM";"1";0;0;0;0;0;207.156299999042;"FM";"1";0;0;0;0;0;0;0;19.3027000022994
HE_7_8_L;"1";1;2987436;2987436;7647836.16;7647836.16;-1.53291258256377;"1";0;1254.2805913308;1924.76861127011;0.261668210562887;4028.25037340061;1987.35378345302;1391.22785763493;1923.32769840468;0.188845300763124;5077.47814974403;3432.60440059308;1322.75422448287;1924.04815483739;1.56027505290906;-219.115626086609;2.30546058469772;219.127754389612;0.0728229097997623;213.576099999045;"1";0;0;0;0;0;0;[0.544487069992312, 0.476439487311808, 0.495468596838406, 0.543905568391534, 0.491547247601441, 0.523647947241786, 0.475311256684466, 0.468802602276599, 0.475071808881234];[26.4, 24.8, 22.4, 25.6, 24.8, 27.2, 23.2, 22.4, 22.4];[56, 54.4, 54.4, 54.4, 54.4, 59.2, 56, 54.4, 54.4];4.26640000296175;"1";0;0;0;0;0;0;0;0;0;3.81279999783146;"1";1;32903;32903;84231.68;84231.68;-4.86496287461091;5.6;2938.79337446433;-2132.96397289001;-278.741840203038;12.293600000703;"FM";"1";0;0;0;0;0;133.016799998586;"FM";"1";0;0;0;0;0;0;0;38.8454999992973
HE_8_7_L;"1";1;2992532;2992532;7660881.92;7660881.92;-1.49729320975276;"1";0;1269.49801440283;1919.21608319307;0.283466389110534;4028.63744127082;1987.61438126662;1401.88955561994;1923.19507538581;0.215220793556196;5078.3464384094;3431.5583439952;1335.69378501139;1921.20557928944;-1.54075063997888;-211.82646594737;-6.36638750838465;211.92211438559;0.0682455955543377;204.787299997406;"1";0;0;0;0;0;0;[0.488672093479592, 0.465615341554139, 0.480869784681787, 0.453679138110332, 0.477333940292317, 0.507550560452843, 0.525164243211514, 0.454702350620301, 0.48630797254904];[24, 24.8, 25.6, 24.8, 24.8, 26.4, 26.4, 25.6, 25.6];[57.6, 54.4, 54.4, 56, 56, 56, 56, 56, 56];6.03760000012699;"1";0;0;0;0;0;0;0;0;0;3.2162999996217;"1";1;33330;33330;85324.8;85324.8;-4.9701843249808;5.6;2933.00402040204;-2169.40586858686;-284.770585223478;9.09989999854588;"FM";"1";0;0;0;0;0;95.2536000004329;"FM";"1";0;0;0;0;0;0;0;26.6766999993706
HE_8_8_L;"1";1;2989745;2989745;7653747.2;7653747.2;-1.52747780159838;"1";0;1273.53216615404;1907.22340726907;0.254479721628454;4028.71737761435;1987.24872815688;1406.2416701115;1912.9542005654;0.194633076871411;5083.24026106351;3432.00975938609;1339.88691813277;1910.08880391723;-1.52764014806834;-212.335206331951;-9.16926927412169;212.533092357528;0.0598466447570432;192.896000000474;"1";0;0;0;0;0;0;[0.555056606938213, 0.539363353130857, 0.528690945189745, 0.495142991959064, 0.536577712548098, 0.487346681266938, 0.511691552876816, 0.520656455280827, 0.545064451740987];[25.6, 27.2, 27.2, 24, 27.2, 24.8, 25.6, 27.2, 26.4];[57.6, 56, 57.6, 54.4, 57.6, 57.6, 56, 56, 56];3.59060000118916;"1";0;0;0;0;0;0;0;0;0;2.17659999907482;"1";1;32373;32373;82874.88;82874.88;-4.76379898237832;5.6;2905.80619652179;-2148.69887869521;-272.945576138994;6.63730000087526;"FM";"1";0;0;0;0;0;139.35880000281;"FM";"1";0;0;0;0;0;0;0;18.4117999997397
HE_5_7_L;"1";1;2990566;2990566;7655848.96;7655848.96;-1.48811057491863;"1";0;1245.9683734264;1929.61452162285;0.298353396724957;4028.65397574004;1987.72927842667;1384.62704557009;1928.40585261497;0.220612260795168;5075.35391053744;3429.72536238632;1315.29770949825;1929.01018711891;1.56207968197552;-221.853875429898;1.93387041259775;221.862303914021;0.0777411359297893;138.749999998254;"1";0;0;0;0;0;0;[0.50484747025424, 0.486197702489002, 0.519915678396393, 0.536367153015276, 0.498009695632517, 0.48180472530934, 0.491455796026392, 0.462411570545813, 0.468912444249912];[27.2, 24.8, 25.6, 26.4, 25.6, 26.4, 25.6, 26.4, 24];[56, 52.8, 52.8, 54.4, 54.4, 56, 52.8, 54.4, 54.4];13.8570999988588;"1";0;0;0;0;0;0;0;0;0;2.72969999787165;"1";1;32882;32882;84177.92;84177.92;-4.66435202155959;5.6;2940.57076820145;-2118.92726719786;-267.247684998678;10.791299999255;"FM";"1";0;0;0;0;0;116.14290000216;"FM";"1";0;0;0;0;0;0;0;46.1971000004269
HE_6_8_L;"1";1;2989243;2989243;7652462.08;7652462.08;-1.52358001695242;"1";0;1265.79213417324;1904.44783368826;0.259811600884245;4028.51278890557;1987.06409748158;1401.95166557268;1905.46032060823;0.194285381980099;5078.29256655074;3432.85225757187;1333.87189987296;1904.95407714824;-1.56336042973726;-217.855250239101;-1.61997907195328;217.861273265661;0.0655262189041461;207.599299999856;"1";0;0;0;0;0;0;[0.45165001213358, 0.464693280015943, 0.532484753976154, 0.56841762021733, 0.534143416701264, 0.521739881667124, 0.518209120532539, 0.559579609454681, 0.450836670277001];[22.4, 23.2, 25.6, 25.6, 25.6, 25.6, 25.6, 25.6, 22.4];[54.4, 54.4, 56, 54.4, 52.8, 54.4, 54.4, 54.4, 54.4];7.9885999984981;"1";0;0;0;0;0;0;0;0;0;1.44440000076429;"1";1;32551;32551;83330.56;83330.56;-4.56044883740973;5.6;2893.18330005223;-2141.55731006728;-261.29447106892;13.3023000016692;"FM";"1";0;0;0;0;0;100.459900000715;"FM";"1";0;0;0;0;0;0;0;31.8107999992208
HE_6_7_L;"1";1;2992677;2992677;7661253.12;7661253.12;-1.42289360106071;"1";0;1264.93631643481;1916.03518386733;0.363120410099091;4028.96810814384;1987.83974234134;1399.06928647701;1916.9658833833;0.240911498712017;5080.22997385193;3430.20157323553;1332.00280145591;1916.50053362532;-1.5638578046698;-214.612752067512;-1.48911922555853;214.617918231585;0.122208911387074;189.660700001696;"1";0;0;0;0;0;0;[0.517600755620095, 0.473647726422073, 0.432346344201586, 0.458537137920387, 0.468277554317848, 0.515518839854826, 0.440596217566479, 0.433432829245909, 0.543340024060713];[25.6, 24.8, 23.2, 24.8, 24, 26.4, 24.8, 23.2, 26.4];[54.4, 54.4, 52.8, 56, 52.8, 52.8, 54.4, 54.4, 56];4.87449999855016;"1";0;0;0;0;0;0;0;0;0;4.28619999729563;"1";1;32376;32376;82882.56;82882.56;-4.63781238242355;5.6;2921.46454163578;-2136.0066716086;-265.727075686383;12.0691000010993;"FM";"1";0;0;0;0;0;162.04359999756;"FM";"1";0;0;0;0;0;0;0;12.6712000019324
HE_4_8_L;"1";1;2990695;2990695;7656179.2;7656179.2;-1.44545290747368;"1";0;1272.66044834552;1912.24963165384;0.335383174845783;4029.04179519833;1987.01281840049;1407.59031273338;1913.29134231235;0.26090723250741;5090.20095520401;3429.03674898938;1340.12538053945;1912.77048698309;-1.5630760940122;-215.887783020572;-1.66673705360736;215.894216851549;0.0744759423383728;157.624499999656;"1";0;0;0;0;0;0;[0.543934506000979, 0.557146124035168, 0.501175587344122, 0.454353224096682, 0.496936458121513, 0.516070272805001, 0.483131560852584, 0.545464039274935, 0.537264352832062];[24, 26.4, 23.2, 23.2, 24, 23.2, 24, 26.4, 24];[57.6, 57.6, 54.4, 54.4, 56, 56, 54.4, 56, 57.6];4.50220000129775;"1";0;0;0;0;0;0;0;0;0;1.34240000261343;"1";1;32359;32359;82839.04;82839.04;-4.69268809813162;5.6;2899.65563830773;-2153.24290614667;-268.871222594215;8.17729999835137;"FM";"1";0;0;0;0;0;160.020700001041;"FM";"1";0;0;0;0;0;0;0;37.7474999986589
HE_5_8_L;"1";1;2987547;2987547;7648120.32;7648120.32;-1.46882730937266;"1";0;1254.10293753657;1916.64242648345;0.317189919397367;4028.14142900605;1986.98345873279;1388.99394359809;1915.09007499113;0.206402076116001;5086.64135255328;3430.7532640758;1321.54844056733;1915.86625073729;1.55928864357172;-215.825609698431;2.48376238770506;215.839901031524;0.110787843281366;111.710500001209;"1";0;0;0;0;0;0;[0.552519397373094, 0.501081224614705, 0.459571384588937, 0.480468859440406, 0.542071843595713, 0.42117863364614, 0.464660085170638, 0.533927254260573, 0.45293993688158];[25.6, 25.6, 23.2, 23.2, 27.2, 24, 24, 25.6, 23.2];[54.4, 54.4, 54.4, 52.8, 56, 52.8, 52.8, 56, 52.8];4.95240000236663;"1";0;0;0;0;0;0;0;0;0;7.23759999891627;"1";1;32654;32654;83594.24;83594.24;-4.62712342096884;5.6;2918.18298523917;-2125.85503766767;-265.11464330765;6.42700000025798;"FM";"1";0;0;0;0;0;130.89029999901;"FM";"1";0;0;0;0;0;0;0;25.4026000002341
HE_3_8_L;"1";1;2989283;2989283;7652564.48;7652564.48;-1.53013915197464;"1";0;1258.38112276526;1922.8267888383;0.255743067965218;4028.56247708166;1986.90771023313;1393.87330246006;1924.01644367075;0.211044706772257;5073.28325871267;3426.95542213866;1326.12721261266;1923.42161625452;-1.56201630520773;-216.787487511692;-1.903447731919;216.795843721461;0.0446983611929613;179.362099999707;"1";0;0;0;0;0;0;[0.584032759464353, 0.512824753801606, 0.519897805215368, 0.486918557761431, 0.517576549260179, 0.537809992537134, 0.542759178409051, 0.456952310463332, 0.571744011550773];[27.2, 23.2, 24, 23.2, 22.4, 27.2, 25.6, 23.2, 27.2];[57.6, 54.4, 54.4, 56, 57.6, 56, 56, 56, 56];6.16929999887361;"1";0;0;0;0;0;0;0;0;0;2.42760000037379;"1";1;32654;32654;83594.24;83594.24;-4.58941312469859;5.6;2924.93606908801;-2132.59062901942;-262.954002487177;9.22089999949094;"FM";"1";0;0;0;0;0;118.523600001936;"FM";"1";0;0;0;0;0;0;0;39.4575999998779
HE_4_7_L;"1";1;2993614;2993614;7663651.84;7663651.84;-1.50885251296037;"1";0;1266.7714736732;1926.31199866537;0.273533864205366;4029.22828911921;1987.61470177192;1403.39972367021;1926.77533739873;0.236507707209338;5079.89839917967;3430.32960226025;1335.0855986717;1926.54366803205;-1.5674051031118;-218.605199995214;-0.741341973383896;218.606457024648;0.0370261569960275;197.224600000482;"1";0;0;0;0;0;0;[0.525314644898872, 0.490547432419107, 0.489617566559483, 0.490631390050838, 0.488695103270545, 0.498569955119731, 0.458874818964954, 0.468514153083609, 0.486821142976807];[24, 24.8, 24, 24.8, 23.2, 24.8, 23.2, 24.8, 24];[57.6, 57.6, 56, 56, 54.4, 56, 54.4, 56, 57.6];3.61049999992247;"1";0;0;0;0;0;0;0;0;0;5.66079999771318;"1";1;32663;32663;83617.28;83617.28;-4.64050503259321;5.6;2931.76215289471;-2146.5008358081;-265.88135317681;7.98000000213506;"FM";"1";0;0;0;0;0;115.491600001405;"FM";"1";0;0;0;0;0;0;0;26.0558000009041
HE_3_7_L;"1";1;2990922;2990922;7656760.32;7656760.32;-1.47299284582013;"1";0;1253.5679390449;1931.65407727844;0.311745906117674;4028.92730171886;1987.54494904822;1388.91331759788;1935.61584564378;0.2273882781627;5076.63547225272;3429.08648194131;1321.24062832139;1933.63496146111;-1.54153313748514;-216.552605684762;-6.33882938454408;216.645359486019;0.0843576279549731;192.905199997767;"1";0;0;0;0;0;0;[0.498654649545419, 0.465288620301774, 0.479110056848223, 0.460991234845055, 0.491602437772275, 0.519679982834482, 0.484237840447663, 0.527713918087166, 0.46673511264892];[24.8, 25.6, 23.2, 24, 24, 25.6, 25.6, 26.4, 24];[54.4, 54.4, 54.4, 54.4, 54.4, 54.4, 52.8, 54.4, 56];2.96840000009979;"1";0;0;0;0;0;0;0;0;0;3.20140000258107;"1";1;33148;33148;84858.88;84858.88;-4.83999122820093;5.6;2951.85099553518;-2138.11724387595;-277.311070256253;10.0167999989935;"FM";"1";0;0;0;0;0;196.136499998829;"FM";"1";0;0;0;0;0;0;0;24.2330000000948
HE_2_7_L;"1";1;2990079;2990079;7654602.24;7654602.24;-1.47987810447544;"1";0;1265.95780278304;1912.21782366076;0.306048712705299;4027.55605096026;1987.82039150694;1402.15859654801;1918.11128843834;0.228242423154474;5085.4175099024;3429.10745201791;1334.05819966552;1915.16455604955;-1.52755288765307;-217.921270023963;-9.42954364412253;218.125184749936;0.0778062895508247;109.62109999673;"1";0;0;0;0;0;0;[0.482633550259766, 0.516876517201429, 0.508118945441462, 0.515558623860424, 0.413879636011809, 0.476501470296025, 0.447625561871886, 0.4759257283067, 0.502099688194424];[24.8, 25.6, 25.6, 24.8, 24.8, 25.6, 25.6, 25.6, 25.6];[49.6, 54.4, 54.4, 52.8, 52.8, 52.8, 54.4, 56, 54.4];3.235100000893;"1";0;0;0;0;0;0;0;0;0;4.67310000021826;"1";1;33434;33434;85591.04;85591.04;-5.11096835914152;5.6;2931.44918346593;-2165.55511156308;-292.836916203713;31.5412999989348;"FM";"1";0;0;0;0;0;92.4230999989959;"FM";"1";0;0;0;0;0;0;0;12.680800002272
HE_2_8_L;"1";1;2987423;2987423;7647802.88;7647802.88;-1.46781558718682;"1";0;1271.05671545478;1904.28196496975;0.325822440552177;4026.6742797926;1987.62431278536;1406.58161895903;1908.46219868823;0.209065083772393;5083.40634333798;3428.71762070325;1338.8191672069;1906.37208182899;-1.53996133871576;-216.839845606814;-6.6883739495679;216.942971743443;0.116757356779784;128.593199999159;"1";0;0;0;0;0;0;[0.409799907649941, 0.478820897940743, 0.480993378664317, 0.472812309383799, 0.494452615321963, 0.39412467039966, 0.500310990936287, 0.494863073746044, 0.498893423785756];[24, 24.8, 24.8, 24.8, 24.8, 24.8, 25.6, 24.8, 25.6];[51.2, 54.4, 52.8, 49.6, 49.6, 51.2, 52.8, 54.4, 54.4];5.36529999953927;"1";0;0;0;0;0;0;0;0;0;1.78959999902872;"1";1;33806;33806;86543.36;86543.36;-5.36250975288972;5.6;2928.92149322605;-2183.41378453529;-307.249176438323;9.19989999965765;"FM";"1";0;0;0;0;0;186.599599997862;"FM";"1";0;0;0;0;0;0;0;13.9796999974351
HE_1_7_L;"1";1;2988912;2988912;7651614.72;7651614.72;-1.5310573075212;"1";0;1254.38868744199;1922.72849906164;0.249982966326469;4027.39968656729;1987.6113029754;1387.70600274421;1928.84468982614;0.219511779051259;5084.02440575466;3427.76104134951;1321.0473450931;1925.78659444389;-1.5249515296794;-213.307704483539;-9.78590522319501;213.532060199573;0.0304711872752101;152.375300000131;"1";0;0;0;0;0;0;[0.522131497755602, 0.468791697607538, 0.656113210959938, 0.476659783287519, 0.487946132909624, 0.468258490007994, 0.483214709396154, 0.48352545932923, 0.492360004302926];[25.6, 24.8, 24.8, 23.2, 25.6, 26.4, 24.8, 24.8, 24.8];[51.2, 51.2, 52.8, 49.6, 52.8, 54.4, 51.2, 52.8, 51.2];7.8432000009343;"1";0;0;0;0;0;0;0;0;0;2.12419999661506;"1";1;33426;33426;85570.56;85570.56;-4.81666007317499;5.6;2934.12969544666;-2146.55025429307;-275.974293542101;21.1873000007472;"FM";"1";0;0;0;0;0;117.445299998508;"FM";"1";0;0;0;0;0;0;0;24.28990000044
HE_2_10_L;"1";1;2978488;2978488;7624929.28;7624929.28;-1.55309907779884;"1";0;1267.04938789387;1906.46846386877;0.221113319549538;4028.89212793747;1984.16223420313;1402.89511609833;1910.76757423329;0.229101987329749;5083.59195929192;3434.21845270706;1334.9722519961;1908.61801905103;-1.53915988117606;-217.353165127125;-6.87857658323919;217.461981060117;-0.00798866778021073;127.854700000171;"1";0;0;0;0;0;0;[0.540665861315057, 0.487707511110271, 0.453172000295847, 0.448352983548511, 0.442786563872742, 0.43135076508463, 0.438887282220552, 0.426383170932503, 0.451484572450149];[23.2, 21.6, 22.4, 22.4, 21.6, 20.8, 21.6, 21.6, 20];[54.4, 54.4, 54.4, 56, 51.2, 54.4, 56, 56, 54.4];3.28620000072988;"1";0;0;0;0;0;0;0;0;0;4.18070000159787;"1";1;36020;36020;92211.2;92211.2;-5.08878464361735;5.6;2921.16810660744;-2230.70174347585;-291.565882930259;11.0142000012274;"FM";"1";0;0;0;0;0;120.931299999938;"FM";"1";0;0;0;0;0;0;0;27.8263000000152
HE_1_8_L;"1";1;2986670;2986670;7645875.2;7645875.2;-1.52063848824209;"1";0;1257.07990779616;1915.66047064946;0.277644006136097;4026.67064465489;1987.56966170724;1392.39986372002;1919.61479403155;0.206818354854486;5083.71347369842;3426.52033496866;1324.73988575809;1917.63763234051;-1.54158261353433;-216.511929478178;-6.32691741134695;216.604352426939;0.0708256512816104;127.499500002159;"1";0;0;0;0;0;0;[0.650619095413663, 0.514104443076244, 0.50129441949668, 0.480259618690565, 0.483641397250856, 0.489551887486303, 0.466951608447963, 0.465808942527648, 0.484204956045162];[24.8, 25.6, 25.6, 24.8, 25.6, 24.8, 24.8, 24.8, 24.8];[51.2, 52.8, 52.8, 51.2, 52.8, 52.8, 49.6, 54.4, 51.2];3.45369999922696;"1";0;0;0;0;0;0;0;0;0;9.12690000041039;"1";1;34253;34253;87687.68;87687.68;-5.18777329810749;5.6;2940.36553878492;-2172.39688202493;-297.237515052223;17.5320000016654;"FM";"1";0;0;0;0;0;138.938000000053;"FM";"1";0;0;0;0;0;0;0;28.8865000002261
HE_2_9_L;"1";1;2979938;2979938;7628641.28;7628641.28;-1.49807007267614;"1";0;1264.00532099657;1917.31485137047;0.281936192519323;4028.83474609457;1984.82489106504;1399.23353712356;1924.54748194931;0.200767439254504;5081.89055124298;3431.76863227425;1331.61942906007;1920.93116665989;-1.5173626127986;-216.365145803196;-11.5722089261322;216.674392436827;0.0811687532648184;152.754800001276;"1";0;0;0;0;0;0;[0.51573798780096, 0.533855587737646, 0.505262462982366, 0.473466798656023, 0.508513107633427, 0.509279982357331, 0.492800911404581, 0.493191776961441, 0.503617148233935];[23.2, 24.8, 23.2, 24, 24, 24, 24, 23.2, 23.2];[52.8, 54.4, 56, 56, 54.4, 54.4, 56, 56, 52.8];4.49920000028214;"1";0;0;0;0;0;0;0;0;0;2.39470000087749;"1";1;36035;36035;92249.6;92249.6;-4.98238549232702;5.6;2939.33249340919;-2225.75456084362;-285.469660617549;8.73140000112471;"FM";"1";0;0;0;0;0;97.2202000011748;"FM";"1";0;0;0;0;0;0;0;18.3551000009174
HE_1_10_L;"1";1;2977603;2977603;7622663.68;7622663.68;-1.48054522626236;"1";0;1257.92236971186;1914.96489037367;0.30153452080764;4028.76329989595;1984.0715183185;1389.77335334414;1922.76869277912;0.218772924356506;5079.35101406036;3429.47572422147;1323.847861528;1918.86679157639;-1.51167876136477;-210.961573811636;-12.4860838487148;211.330754777812;0.0827615964511333;111.505199998646;"1";0;0;0;0;0;0;[0.4508822425631, 0.453215407225252, 0.479385873793772, 0.525405765838503, 0.535791408812924, 0.505557192595698, 0.494994356823885, 0.505354282670282, 0.453448286162166];[22.4, 21.6, 24.8, 24.8, 24.8, 24, 24, 24.8, 20.8];[56, 54.4, 52.8, 54.4, 57.6, 54.4, 54.4, 56, 54.4];2.8171999983897;"1";0;0;0;0;0;0;0;0;0;1.80680000266875;"1";1;36016;36016;92200.96;92200.96;-5.030375410707;5.6;2934.66374944469;-2216.70288760551;-288.219280399899;10.268800000631;"FM";"1";0;0;0;0;0;130.091099999845;"FM";"1";0;0;0;0;0;0;0;11.3443000009283
HE_4_10_L;"1";1;2988281;2988281;7649999.36;7649999.36;-1.45686392673962;"1";0;1270.94361698137;1911.98185736948;0.329819466629255;4028.46849227044;1987.73402081938;1408.41348950184;1909.49198534608;0.239055697403725;5091.06472965451;3427.66138532333;1339.6785532416;1910.73692135778;1.55268617826207;-219.951796032759;3.98379523744625;219.987870580471;0.0907637692255298;109.04440000013;"1";0;0;0;0;0;0;[0.564650274602846, 0.422896804654937, 0.534015776161241, 0.506407864571921, 0.441200598904844, 0.518835664978872, 0.513303515503686, 0.503883797931929, 0.522095900310955];[26.4, 22.4, 25.6, 25.6, 21.6, 25.6, 25.6, 25.6, 25.6];[56, 54.4, 56, 54.4, 56, 56, 52.8, 51.2, 52.8];3.22930000038468;"1";0;0;0;0;0;0;0;0;0;4.23159999991185;"1";1;34915;34915;89382.4;89382.4;-5.60139773360903;5.6;2952.18307317772;-2210.8201976228;-320.936449509942;11.4708000000974;"FM";"1";0;0;0;0;0;135.50000000032;"FM";"1";0;0;0;0;0;0;0;18.9046000014059
HE_4_9_L;"1";1;2989670;2989670;7653555.2;7653555.2;-1.50111825680769;"1";0;1267.34333290987;1917.60563154185;0.279829156015233;4028.54090025471;1987.89509365582;1403.41286380089;1923.02302684458;0.227607543345684;5080.45214178165;3431.10342218924;1335.37809835538;1920.31432919321;-1.53100390891712;-217.711249425637;-8.66783248436041;217.883729191624;0.0522216126695489;125.833099998999;"1";0;0;0;0;0;0;[0.556698652034922, 0.489282607489785, 0.489506341221726, 0.531055207601905, 0.466402539902483, 0.436901543677843, 0.435082648039609, 0.49834216043972, 0.526854479886787];[25.6, 25.6, 25.6, 25.6, 24.8, 24.8, 25.6, 24.8, 24.8];[52.8, 52.8, 56, 56, 51.2, 52.8, 54.4, 52.8, 52.8];3.25829999928828;"1";0;0;0;0;0;0;0;0;0;1.24470000082511;"1";1;34142;34142;87403.52;87403.52;-5.03923289491259;5.6;2935.69613965204;-2185.99960166364;-288.726776861983;9.83730000007199;"FM";"1";0;0;0;0;0;92.2257000020181;"FM";"1";0;0;0;0;0;0;0;14.7398999979487
HE_6_10_L;"1";1;2992785;2992785;7661529.6;7661529.6;-1.49300507971951;"1";0;1270.14645738045;1901.50396541268;0.28377485454434;4029.42521677633;1987.3415507124;1404.97468085611;1906.38766539507;0.211460378038589;5077.11417639432;3425.5095930527;1337.56056911828;1903.94581540388;-1.53459051083706;-215.72515756106;-7.81391997181563;215.866627689576;0.0723144765057514;97.7503999965847;"1";0;0;0;0;0;0;[0.526505289514432, 0.526352848726059, 0.509736749595656, 0.521076121581262, 0.522257627572444, 0.555277131424503, 0.486269983090612, 0.52494307414516, 0.550051996293694];[24, 25.6, 24, 24.8, 24.8, 23.2, 23.2, 24, 24.8];[57.6, 56, 57.6, 57.6, 57.6, 59.2, 57.6, 59.2, 57.6];4.31979999848409;"1";0;0;0;0;0;0;0;0;0;1.50420000136364;"1";1;31809;31809;81431.04;81431.04;-5.06246414359455;5.6;2884.77127856896;-2136.03028073816;-290.057829364278;6.78490000063903;"FM";"1";0;0;0;0;0;64.1797999996925;"FM";"1";0;0;0;0;0;0;0;16.4394000021275
HE_3_9_L;"1";1;2987391;2987391;7647720.96;7647720.96;-1.47910594709477;"1";0;1252.86510494207;1929.07408515391;0.314632666953158;4028.25339917557;1988.05144926746;1388.72736705183;1933.6994627405;0.240164512165176;5077.82819960878;3427.56264890705;1320.79623599695;1931.3867739472;-1.53676486165982;-217.379619375614;-7.4006041385539;217.505558231284;0.074468154787982;113.470200001757;"1";0;0;0;0;0;0;[0.509103850788119, 0.516145405461839, 0.505175097300938, 0.507367889436729, 0.503642257805, 0.469684565780727, 0.4834850875534, 0.502799149585804, 0.481965714102135];[25.6, 24.8, 24.8, 24.8, 24.8, 24.8, 25.6, 25.6, 25.6];[52.8, 52.8, 52.8, 52.8, 51.2, 51.2, 54.4, 54.4, 52.8];2.39670000155456;"1";0;0;0;0;0;0;0;0;0;1.84189999708906;"1";1;34538;34538;88417.28;88417.28;-5.0223046929573;5.6;2956.42962534021;-2172.55567780416;-287.7568623352;9.26260000051116;"FM";"1";0;0;0;0;0;114.94920000041;"FM";"1";0;0;0;0;0;0;0;16.2330999992264
HE_3_10_L;"1";1;2986883;2986883;7646420.48;7646420.48;-1.49898849953222;"1";0;1254.28987908915;1917.31069234138;0.29206411297712;4028.07699165793;1987.59060460683;1392.66885594918;1919.54296684718;0.209449298288368;5082.6952343238;3428.43866678178;1323.47936751917;1918.42682959428;-1.55466612441294;-221.406362976049;-3.57163920927487;221.435169232268;0.0826148146887516;120.549899998878;"1";0;0;0;0;0;0;[0.520838234907159, 0.539897161791147, 0.427929706040324, 0.495250921424327, 0.442992669397471, 0.457175298530154, 0.418197599816662, 0.456332095803661, 0.436620599733737];[24.8, 25.6, 23.2, 25.6, 23.2, 24.8, 22.4, 23.2, 22.4];[56, 52.8, 52.8, 54.4, 52.8, 51.2, 52.8, 56, 52.8];3.04609999875538;"1";0;0;0;0;0;0;0;0;0;1.65360000028159;"1";1;35562;35562;91038.72;91038.72;-4.99576720520296;5.6;2938.80740115854;-2199.41789550644;-286.236376287996;9.07860000006622;"FM";"1";0;0;0;0;0;90.8205000014277;"FM";"1";0;0;0;0;0;0;0;18.8524999975925
HE_6_9_L;"1";1;2993818;2993818;7664174.08;7664174.08;-1.42639218438568;"1";0;1263.41877734892;1914.03072106683;0.356977059278042;4029.52991161905;1987.66794401711;1399.45830802255;1915.55505971367;0.234010445354385;5079.09581648042;3429.97664917311;1331.43854268574;1914.79289039025;-1.55959168026178;-217.663249077806;-2.43894183494413;217.676912961346;0.122966613923657;105.489699999453;"1";0;0;0;0;0;0;[0.587196564442367, 0.549774766100626, 0.519760464489294, 0.463458839737204, 0.498435727104907, 0.491414416006218, 0.516587912244782, 0.556396083685933, 0.501541148849177];[27.2, 27.2, 26.4, 22.4, 24.8, 26.4, 25.6, 27.2, 23.2];[59.2, 57.6, 59.2, 56, 57.6, 56, 54.4, 56, 56];1.95940000048722;"1";0;0;0;0;0;0;0;0;0;4.14180000007036;"1";1;32703;32703;83719.68;83719.68;-4.88664930583082;5.6;2914.92063725041;-2145.91625233159;-279.98438118464;7.93960000009974;"FM";"1";0;0;0;0;0;142.958100001124;"FM";"1";0;0;0;0;0;0;0;11.8756000010762
