;Pattern Align;Pattern Align;Pattern Align;Pattern Align;Pattern Align;Pattern Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;P/A;P/A;P/A;P/A;P/A;P/A;P/A;Glue;Glue;Glue;Glue;Glue;Glue;Glue;FM;FM;FM;FM;FM;FM;FM;FM;FM;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond
HE_1_7_C1;1;1308.94210018313;1918.03737211754;-0.146904753282806;0.776863522371883;56.0917000002519;"1";0;1432.17190346793;1922.41622680275;0.224459978742331;5.13406807754987;3.46854902676205;90.7374000016716;"1";0;[];[];[];[];3.36800000150106;["1", "1"];[0, 0];13.6;0;0;2.4;190.500299999258;"1";0;[];[];[];[];[];[];20.8935999980895;"1";0;[];[];[];[];[];7.45759999699658
HE_2_7_C1;1;1325.92315795222;1905.02241952638;-0.117243397937458;0.784405031503155;45.2374999986205;"1";0;1449.55128881228;1906.55672237748;0.116432975673487;5.12686150375073;3.46853345681096;117.913699999917;"1";0;[];[];[];[];3.66970000322908;["1", "1"];[0, 0];0;0;0;0;101.565400000254;"1";0;[];[];[];[];[];[];16.4045999990776;"1";0;[];[];[];[];[];8.29489999887301
HE_6_10_C1;1;1298.10241216444;1902.758062078;0;0.761933288464775;28.9611999978661;"1";0;1423.26650600704;1904.81036039909;0.290472276593786;5.12671047935172;3.46958585540897;56.2574999967183;"1";0;[];[];[];[];5.13839999985066;["1", "1"];[0, 0];0;0;0;0;232.337599998573;"1";0;[];[];[];[];[];[];19.7722999982943;"1";0;[];[];[];[];[];5.8616999995138
HE_1_10_C1;1;1298.34142943326;1916.27313903339;0;0.706405834797749;48.5205000004498;"1";0;1425.80836390845;1921.49892391266;0.296574538387055;5.12853925244897;3.46785519429022;125.87429999985;"1";0;[];[];[];[];3.39589999930467;["1", "1"];[0, 0];0;0;0;0;199.16259999809;"1";0;[];[];[];[];[];[];16.7331000011472;"1";0;[];[];[];[];[];1.49690000034752
HE_3_10_C1;1;1289.61321467918;1912.79723454488;-0.222438498191436;0.787607936456283;54.6362000022782;"1";0;1414.13098715671;1914.74642916449;0.155229095778873;5.13136281538231;3.4702936315383;171.143499999744;"1";0;[];[];[];[];3.93660000190721;["1", "1"];[0, 0];0;0;4;0;207.165300002089;"1";0;[];[];[];[];[];[];38.6166999996931;"1";0;[];[];[];[];[];1.4608000019507
HE_2_9_C1;1;1330.73713517558;1915.79738778371;-0.172114500039217;0.783199914611288;43.0148000014015;"1";0;1455.66914836827;1918.10965054727;0.076664857313512;5.12420589300698;3.47065333592777;138.506499999494;"1";0;[];[];[];[];3.61790000170004;["1", "1"];[0, 0];0;0;2.4;0;108.202399998845;"1";0;[];[];[];[];[];[];17.1375999998418;"1";0;[];[];[];[];[];6.28530000176397
HE_8_10_C1;1;1300.76883912667;1903.63314903048;0;0.782043324597851;44.5153000000573;"1";0;1424.8824492221;1902.7818365636;0.19577105309643;5.12798763401997;3.46892383942128;157.238299998426;"1";0;[];[];[];[];3.88599999860162;["1", "1"];[0, 0];0;0;0;0;113.347900001827;"1";0;[];[];[];[];[];[];31.4617000003636;"1";0;[];[];[];[];[];1.70170000274084
HE_3_9_C1;1;1306.33259638633;1923.18143831846;-0.105270285399676;0.833823272068798;68.8660000014352;"1";0;1429.77718900458;1923.31034094553;0.282608000721607;5.12944863211111;3.46864938232476;119.400899999164;"1";0;[];[];[];[];3.86960000105319;["1", "1"];[0, 0];0;0;2.4;0;120.959500000026;"1";0;[];[];[];[];[];[];19.8115000021062;"1";0;[];[];[];[];[];4.55560000045807
HE_5_9_C1;1;1302.67085817876;1922.97261416611;0;0.791792315534963;45.2307000014116;"1";0;1426.95341660265;1925.62119849266;0.430199995995212;5.12518061777514;3.46833037900201;100.618699998449;"1";0;[];[];[];[];3.54169999991427;["1", "1"];[0, 0];0;0;0.8;2.4;115.666600002442;"1";0;[];[];[];[];[];[];19.4375999999465;"1";0;[];[];[];[];[];2.04239999948186
HE_10_10_C1;1;1294.99667959711;1896.8698464097;-0.223260742721549;0.786797779893448;53.2688999992388;"1";0;1420.29555822608;1898.24908992594;0.0632423423202417;5.12812425320141;3.46777663271729;142.377600001055;"1";0;[];[];[];[];8.71320000078413;["1", "1"];[0, 0];0;0;4;0;278.206399998453;"1";0;[];[];[];[];[];[];14.9638000002597;"1";0;[];[];[];[];[];2.09660000109579
HE_5_10_C1;1;1286.34687716085;1912.91407748109;-0.418769733508836;0.786954820992605;52.3007999981928;"1";0;1412.656721446;1916.05002563825;0.103653806633727;5.12543894370841;3.47183182308825;114.448599997559;"1";0;[];[];[];[];11.9670999993104;["1", "1"];[0, 0];0;0;0;0;87.8659000009065;"1";0;[];[];[];[];[];[];19.2265000005136;"1";0;[];[];[];[];[];6.49060000068857
HE_7_9_C1;1;1303.44466137889;1927.00577269536;0;0.799199704494811;46.4773000021523;"1";0;1428.40148615858;1923.97170545023;0.273217112654223;5.12396046418015;3.46747369459366;49.2910000029951;"1";0;[];[];[];[];3.23410000055446;["1", "1"];[0, 0];0;0;5.6;0;244.985500001349;"1";0;[];[];[];[];[];[];14.5248000007996;"1";0;[];[];[];[];[];11.2891000026138
HE_12_10_C1;1;1301.74697094191;1893.89619432985;-0.236791082872031;0.783584265825198;33.4191999972973;"1";0;1428.20094848166;1892.27808950715;0.0594444856400635;5.12933354562316;3.46799473525437;170.543500000349;"1";0;[];[];[];[];3.02340000052936;["1", "1"];[0, 0];0;0;8.8;0;236.119400000462;"1";0;[];[];[];[];[];[];14.505499999359;"1";0;[];[];[];[];[];1.34130000151345
HE_4_9_C1;1;1318.10143428102;1911.30765256187;-0.141174835651323;0.809940451230773;39.6166000027733;"1";0;1442.73712208221;1913.72213599956;0.153923228331607;5.127512290332;3.46830887807967;140.910999998596;"1";0;[];[];[];[];4.51299999986077;["1", "1"];[0, 0];0;0;0;0;186.700500002189;"1";0;[];[];[];[];[];[];17.3974999997881;"1";0;[];[];[];[];[];1.65879999985918
HE_14_10_C1;1;1308.9372347145;1891.6976257458;0;0.786951546574358;26.0501999982807;"1";0;1433.61290201005;1892.64955531721;0.181371012309475;5.13223547772667;3.47145571744165;94.1595999975107;"1";0;[];[];[];[];5.19299999723444;["1", "1"];[0, 0];0;0;0;0;129.438399999344;"1";0;[];[];[];[];[];[];12.8584999984014;"1";0;[];[];[];[];[];1.41230000008363
HE_6_9_C1;1;1316.43564678736;1911.98963025619;-0.178998678815906;0.807796689604032;35.1464000013948;"1";0;1439.96506987784;1915.08998958196;0.129049642198999;5.12899460351787;3.46833167438533;84.3328000009933;"1";0;[];[];[];[];3.05940000180271;["1", "1"];[0, 0];0;0;0;0;209.731300001295;"1";0;[];[];[];[];[];[];22.465199999715;"1";0;[];[];[];[];[];1.63380000230973
HE_7_10_C1;1;1290.77836197039;1911.38300133437;0;0.770683647324717;47.2924999994575;"1";0;1416.19108909757;1916.99845214436;0.113916663208684;5.12914781060921;3.46958652647325;118.112799998926;"1";0;[];[];[];[];3.29280000005383;["1", "1"];[0, 0];0;0;0;0;208.671100001084;"1";0;[];[];[];[];[];[];29.0905000001658;"1";0;[];[];[];[];[];32.5677999971958
HE_16_10_C1;1;1316.98060400011;1895.97448743692;-0.148720683337158;0.803977408159966;70.9500000011758;"1";0;1442.55778947716;1900.50438193926;0.107492268735853;5.12861026787079;3.46816754395101;185.399599999073;"1";0;[];[];[];[];3.14390000130516;["1", "1"];[0, 0];0;0;4;0;122.611000002507;"1";0;[];[];[];[];[];[];13.3090999988781;"1";0;[];[];[];[];[];1.78669999877457
HE_8_9_C1;1;1315.89698634865;1914.50189134648;-0.173287563439333;0.817286543081025;78.9540000005218;"1";0;1440.09029626907;1913.41647313825;0.109014742889409;5.12466066189147;3.46859281071609;107.763899999554;"1";0;[];[];[];[];4.96600000042235;["1", "1"];[0, 0];0;0;5.6;0;142.66950000092;"1";0;[];[];[];[];[];[];15.2678999984346;"1";0;[];[];[];[];[];1.64510000104201
HE_10_9_C1;1;1306.48046467304;1907.89795423822;-0.0849540883742567;0.583641280368255;70.9145000000717;"1";0;1439.95054351473;1908.23396210966;0.0700682687116277;5.127918188318;3.46935776985987;54.5412000028591;"1";0;[];[];[];[];3.09020000349847;["1", "1"];[0, 0];0;8.8;0.8;0;111.580100001447;"1";0;[];[];[];[];[];[];19.9337999983982;"1";0;[];[];[];[];[];2.0622000010917
HE_18_10_C1;1;1321.03168816743;1885.14103489145;-0.230730275723697;0.805537537478244;67.511100001866;"1";0;1446.77106169934;1892.62870242568;-0.0691088420106501;5.12243230743155;3.47072732184334;167.075999997905;"1";0;[];[];[];[];3.77229999867268;["1", "1"];[0, 0];0;0;0;0;177.954800001316;"1";0;[];[];[];[];[];[];13.4113999993133;"1";0;[];[];[];[];[];1.52639999942039
HE_11_9_C1;1;1308.12785009212;1910.81092867591;-0.249400664712081;0.850911347601112;50.3781999977946;"1";0;1433.6712447083;1913.88490290098;0.0611344835326184;5.12504379137194;3.46938417881354;50.9428000004846;"1";0;[];[];[];[];3.11259999944014;["1", "1"];[0, 0];0;0;0;0;209.960100000899;"1";0;[];[];[];[];[];[];18.5633000000962;"1";0;[];[];[];[];[];7.59230000039679
HE_9_10_C1;1;1288.09954658778;1905.32591391127;-0.193125568123127;0.804458485688912;77.4468000017805;"1";0;1416.29537330113;1909.09241345585;0.00335477889657512;5.12039377070683;3.46742690836034;175.491999998485;"1";0;[];[];[];[];4.06839999777731;["1", "1"];[0, 0];0;0;0;0;136.113000000478;"1";0;[];[];[];[];[];[];18.7900999990234;"1";0;[];[];[];[];[];1.61279999883845
HE_12_9_C1;1;1317.76643894368;1900.80579445993;-0.272737501980167;0.803227173451063;30.1617999975861;"1";0;1443.97060612272;1903.00581022589;-0.0507172604910618;5.12670037021294;3.46969528859573;179.605900000752;"1";0;[];[];[];[];3.35510000149952;["1", "1"];[0, 0];0;0;0;0;211.545699999988;"1";0;[];[];[];[];[];[];17.8605999972206;"1";0;[];[];[];[];[];1.6873000022315
HE_11_10_C1;1;1293.03809094316;1900.58793171811;-0.193135497798461;0.816838995594935;40.3611000001547;"1";0;1417.16182760016;1904.23439606534;-0.0130767314204678;5.1260219641166;3.46604565988407;65.0820000009844;"1";0;[];[];[];[];5.19720000011148;["1", "1"];[0, 0];0;0;0;0;278.221000000485;"1";0;[];[];[];[];[];[];16.0163000000466;"1";0;[];[];[];[];[];1.71100000079605
HE_14_12_C1;1;1297.83232507915;1912.69925030786;-0.0813417809924025;0.771519933745168;48.5659999976633;"1";0;1423.29811882861;1913.59162621887;-0.0106020620825451;5.12754159282004;3.46674519167951;174.116299996967;"1";0;[];[];[];[];3.07769999926677;["1", "1"];[0, 0];0;0;0;0;114.786999998614;"1";0;[];[];[];[];[];[];181.479899998521;"1";0;[];[];[];[];[];23.1219000015699
HE_12_12_C1;1;1291.12484090304;1909.22156320718;-0.350125106697075;0.779006563626609;50.2723999998125;"1";0;1419.30124514977;1912.44816896682;-0.0385256400701974;5.12809110301854;3.46926869850939;72.6305000025604;"1";0;[];[];[];[];4.29589999839664;["1", "1"];[0, 0];0;2.4;0;0;69.5721999982197;"1";0;[];[];[];[];[];[];19.8568000014347;"1";0;[];[];[];[];[];1.63650000104099
HE_10_12_C1;1;1292.71089653541;1911.14528445184;-0.39583840542837;0.753786142934416;35.7064999989234;"1";0;1419.73829782426;1912.78220544746;0.0835090934241653;5.12552829315823;3.46822923248756;64.4173000000592;"1";0;[];[];[];[];2.64370000149938;["1", "1"];[0, 0];0;4;4;0;51.2725999979011;"1";0;[];[];[];[];[];[];27.9733999996097;"1";0;[];[];[];[];[];1.4816000002611
HE_13_9_C1;1;1310.03839048347;1910.31621185257;-0.336611604706553;0.838164626758271;43.7545999993745;"1";0;1434.85655809622;1913.15554618551;-0.011506101694025;5.12679468619144;3.46773217612283;57.3564000005717;"1";0;[];[];[];[];5.34859999970649;["1", "1"];[0, 0];0;0;0;0;178.323199997976;"1";0;[];[];[];[];[];[];13.0027999985032;"1";0;[];[];[];[];[];1.46700000186684
HE_14_9_C1;1;1326.07641687922;1902.86330370677;-0.480008093578237;0.830500654384537;57.1469000024081;"1";0;1451.52589847049;1903.23130206891;-0.188315693619186;5.11942788819214;3.47133624417016;143.028900001809;"1";0;[];[];[];[];3.44269999914104;["1", "1"];[0, 0];0;0;4;0;285.613500000181;"1";0;[];[];[];[];[];[];16.2272000015946;"1";0;[];[];[];[];[];2.75669999973616
HE_8_12_C1;1;1290.10439534636;1910.06993693989;-0.165536984465423;0.73645621887033;27.5612000004912;"1";0;1417.29644151392;1910.10938569499;0.00920402570525004;5.12639958583408;3.46764298343604;62.6858999967226;"1";0;[];[];[];[];19.8599000032118;["1", "1"];[0, 0];0;0;2.4;0;68.1889999978011;"1";0;[];[];[];[];[];[];17.0589000008476;"1";0;[];[];[];[];[];5.46369999938179
HE_15_9_C1;1;1315.28768528436;1920.88509433837;-0.423453296071967;0.844890543792417;33.1614999995509;"1";0;1439.62674423886;1922.84053654247;-0.103112243677112;5.12346618229913;3.46895264028569;69.0384999979869;"1";0;[];[];[];[];3.07010000324226;["1", "1"];[0, 0];0;0;2.4;0;288.667100001476;"1";0;[];[];[];[];[];[];12.9568000011204;"1";0;[];[];[];[];[];1.51969999933499
HE_13_10_C1;1;1296.15295933689;1902.74476584572;-0.186016456157132;0.820861945854006;53.7210000002233;"1";0;1421.8858997209;1905.44983681767;-0.0881656483574108;5.12865125566505;3.47343304883467;142.633899999055;"1";0;[];[];[];[];2.88029999865103;["1", "1"];[0, 0];0;0;0;0;268.363700000918;"1";0;[];[];[];[];[];[];14.4417000010435;"1";0;[];[];[];[];[];1.31889999829582
HE_17_9_C1;1;1321.42943113633;1910.56963540122;-0.325760734686744;0.853609795679006;31.2334000009287;"1";0;1446.04995345285;1913.2518423464;0.0236270636201793;5.12428252999459;3.46880862465188;135.327799998777;"1";0;[];[];[];[];5.42119999954593;["1", "1"];[0, 0];0;0;2.4;0;269.873400000506;"1";0;[];[];[];[];[];[];18.1264000020747;"1";0;[];[];[];[];[];1.99350000184495
HE_16_9_C1;1;1331.08431341582;1909.98133017043;-0.38085651703583;0.832631383826651;45.1654999997118;"1";0;1454.66259532549;1912.81827085897;-0.0836468427102874;5.12713330787416;3.47003170906361;169.926900001883;"1";0;[];[];[];[];5.11719999849447;["1", "1"];[0, 0];0;0;4;0;278.2815999999;"1";0;[];[];[];[];[];[];12.8021999989869;"1";0;[];[];[];[];[];1.42680000135442
HE_6_12_C1;1;1290.94146421311;1909.90939878675;-0.423862410851728;0.77187337445082;86.3597999996273;"1";0;1416.54396943215;1911.51632840969;-0.0163272413244637;5.12760012586165;3.46686189043812;176.15460000161;"1";0;[];[];[];[];3.56600000304752;["1", "1"];[0, 0];0;0;0.8;0;216.91749999809;"1";0;[];[];[];[];[];[];13.4718000008434;"1";0;[];[];[];[];[];1.81239999801619
HE_17_11_C1;1;1315.41002632611;1927.62142811198;-0.0721753603471965;0.851465182703521;48.2214000003296;"1";0;1440.47500815057;1930.84786981915;0.28692492585431;5.12749357862549;3.4683586526396;197.651700000279;"1";0;[];[];[];[];9.82210000074701;["1", "1"];[0, 0];0;0;2.4;0;236.791600000288;"1";0;[];[];[];[];[];[];14.2159999995783;"1";0;[];[];[];[];[];2.18559999848367
HE_15_10_C1;1;1306.19176500387;1909.45828045245;-0.397635824166482;0.826804818508407;32.2429000007105;"1";0;1430.47465256124;1910.36219721316;-0.115459395607227;5.1257747778174;3.46751214419488;198.701000001165;"1";0;[];[];[];[];9.50440000087838;["1", "1"];[0, 0];0;0;4;0;247.358299999178;"1";0;[];[];[];[];[];[];51.5805000031833;"1";0;[];[];[];[];[];1.38050000168732
HE_15_11_C1;1;1309.15118553133;1929.77347224709;-0.245127139564762;0.824348742869205;43.4208999977272;"1";0;1435.09945431171;1931.19303610318;0.0250998211372196;5.12596757942681;3.47058575213116;204.061500000535;"1";0;[];[];[];[];4.00919999810867;["1", "1"];[0, 0];0;4;0;0;125.554300000658;"1";0;[];[];[];[];[];[];37.7995999988343;"1";0;[];[];[];[];[];26.2966999980563
HE_4_12_C1;1;1288.36422611646;1919.24316196826;-0.24366062840929;0.749651338548006;199.286300001404;"1";0;1414.65859360793;1918.35203146154;-0.0468396812483802;5.12649874617545;3.46706346789542;243.211199998768;"1";0;[];[];[];[];3.01530000069761;["1", "1"];[0, 0];0;0;5.6;0;418.412099999841;"1";0;[];[];[];[];[];[];33.5868000001938;"1";0;[];[];[];[];[];8.86160000300151
HE_18_11_C1;1;1334.64290030691;1908.23963132566;0;0.836636390273725;41.1162000018521;"1";0;1460.19907991505;1915.48761753129;0.334891691937514;5.12650121134777;3.46949635872571;150.628300001699;"1";0;[];[];[];[];7.58209999912651;["1", "1"];[0, 0];0;0;2.4;0;161.877599999571;"1";0;[];[];[];[];[];[];19.7215999978653;"1";0;[];[];[];[];[];3.19160000071861
HE_16_11_C1;1;1316.95426637423;1914.06564304166;0;0.838869674495356;48.916100000497;"1";0;1443.67233822219;1917.56010463581;0.240561716701525;5.12861571832539;3.46824373353912;196.062900002289;"1";0;[];[];[];[];7.08170000143582;["1", "1"];[0, 0];0;0;2.4;0;298.178100001678;"1";0;[];[];[];[];[];[];13.4575999982189;"1";0;[];[];[];[];[];13.8531000011426
HE_13_11_C1;1;1298.03361260264;1933.99925220144;-0.141516536968192;0.812909169790828;70.4981999988377;"1";0;1423.08852747468;1935.43717275508;0.176697873037294;5.12593678004937;3.46900280752246;416.876300001604;"1";0;[];[];[];[];45.458000000508;["1", "1"];[0, 0];0;0;0;0;642.266200000449;"1";0;[];[];[];[];[];[];18.8813999993727;"1";0;[];[];[];[];[];6.64909999977681
HE_2_12_C1;1;1297.02368103317;1911.99790675408;-0.415876039132885;0.751297192136008;257.841300001019;"1";0;1422.54496396604;1913.46260811828;-0.0534176034931998;5.12806912259668;3.46683454794617;576.501200001076;"1";0;[];[];[];[];11.3004000013461;["1", "1"];[0, 0];8.8;0;0;0;76.8532000001869;"1";0;[];[];[];[];[];[];28.8422000012361;"1";0;[];[];[];[];[];2.95300000288989
HE_11_11_C1;1;1292.90580965892;1935.02358778792;-0.218841050475477;0.83971047961299;34.4964999967488;"1";0;1420.51502093672;1936.84856668739;0.16229683937643;5.12567167979148;3.46957354751024;67.7189000016369;"1";0;[];[];[];[];6.15370000014082;["1", "1"];[0, 0];0;0;2.4;0;52.1736999980931;"1";0;[];[];[];[];[];[];24.0324000005785;"1";0;[];[];[];[];[];2.79159999990952
HE_17_12_C1;1;1305.05175918219;1910.52726374135;-0.0729619784046869;0.779325360987201;37.4827999985428;"1";0;1432.13479047129;1914.51669143575;0.390970760333804;5.12572295485503;3.46731585825603;54.6644999994896;"1";0;[];[];[];[];8.39800000176183;["1", "1"];[0, 0];0;2.4;4;0;244.3228000011;"1";0;[];[];[];[];[];[];15.3289000008954;"1";0;[];[];[];[];[];2.16939999882015
HE_9_11_C1;1;1300.7663521414;1935.92524063124;-0.219016846887326;0.835025376495878;39.9010000000999;"1";0;1424.51862344549;1934.14764001973;0.121706606695419;5.12781726182206;3.46869461917228;61.6792000000714;"1";0;[];[];[];[];5.34220000190544;["1", "1"];[0, 0];0;0;4;0;51.3702999996895;"1";0;[];[];[];[];[];[];22.5304000014148;"1";0;[];[];[];[];[];3.7609999999404
HE_12_11_C1;1;1310.91306044207;1922.1004698753;-0.084037509216614;0.834951309155116;845.033699999476;"1";0;1437.32137351265;1925.44485578213;0.199220392278312;5.12526785792606;3.46934891757567;88.4292000009737;"1";0;[];[];[];[];6.23709999854327;["1", "1"];[0, 0];0;0;0.8;0.8;61.7409999977099;"1";0;[];[];[];[];[];[];21.176900001592;"1";0;[];[];[];[];[];2.09850000101142
HE_14_11_C1;1;1315.14739609493;1917.7438607783;0;0.802361744708207;925.888699999632;"1";0;1440.01274570222;1922.04664324587;0.275873084936598;5.12836582235442;3.47140159805867;97.674199998437;"1";0;[];[];[];[];9.40439999976661;["1", "1"];[0, 0];0;0;0;0;75.8533000007446;"1";0;[];[];[];[];[];[];23.7894999991113;"1";0;[];[];[];[];[];3.02690000171424
HE_2_14_C1;1;1297.54501384654;1921.3924471143;-0.458122546496123;0.753161776862953;70.5276000007871;"1";0;1422.60805141806;1923.87324999786;-0.178931273929252;5.12169339134917;3.46915686205291;173.126500001672;"1";0;[];[];[];[];9.77650000277208;["1", "1"];[0, 0];0;0;0;0;65.2045000024373;"1";0;[];[];[];[];[];[];22.6174999988871;"1";0;[];[];[];[];[];1.32089999897289
HE_10_11_C1;1;1309.54956376282;1922.22675863384;-0.178531555030908;0.83816541261865;40.4993000011018;"1";0;1436.22339510193;1922.57866756624;0.136703626693843;5.12754084309157;3.46882314954817;68.1484000015189;"1";0;[];[];[];[];4.08889999744133;["1", "1"];[0, 0];0;0;2.4;0;54.8540000017965;"1";0;[];[];[];[];[];[];15.5425000011746;"1";0;[];[];[];[];[];1.30910000007134
HE_7_11_C1;1;1291.08646312112;1931.40800520158;0;0.832198833176136;75.7577999975183;"1";0;1419.03609548244;1935.26520174817;0.311352140403712;5.12993471852296;3.47023553402817;82.0797999986098;"1";0;[];[];[];[];11.7053000030864;["1", "1"];[0, 0];0;0;0;0;69.96209999852;"1";0;[];[];[];[];[];[];23.6020000011194;"1";0;[];[];[];[];[];1.94800000099349
HE_4_14_C1;1;1289.91476234451;1922.0418588528;-0.487986239476041;0.746095516796146;38.9881000010064;"1";0;1414.87880518124;1922.47397681301;-0.186870732643522;5.13001300280621;3.46670953035096;63.7600000009115;"1";0;[];[];[];[];3.95860000207904;["1", "1"];[0, 0];0;0;0;0;116.52469999899;"1";0;[];[];[];[];[];[];20.6622000005154;"1";0;[];[];[];[];[];2.8563000014401
HE_8_11_C1;1;1307.39596836576;1919.91166165288;0;0.841346575434613;47.8370999990148;"1";0;1433.03650703745;1921.33951010779;0.27539163193272;5.1254786438618;3.46966198938042;61.2179999989166;"1";0;[];[];[];[];8.96070000089821;["1", "1"];[0, 0];0;0;0;0;110.425099999702;"1";0;[];[];[];[];[];[];22.2749999993539;"1";0;[];[];[];[];[];4.75749999895925
HE_15_12_C1;1;1284.12004998199;1916.94485305095;0;0.763455500019745;37.9409000015585;"1";0;1412.54903221606;1917.66712319493;0.342237520179878;5.12555100560108;3.46552548649602;52.6851000031456;"1";0;[];[];[];[];3.43350000184728;["1", "1"];[0, 0];0;2.4;4;0;118.552800002362;"1";0;[];[];[];[];[];[];26.5566000016406;"1";0;[];[];[];[];[];1.85339999734424
HE_5_11_C1;1;1303.84724640709;1933.02506603265;0;0.81149501403803;111.815500000375;"1";0;1428.92320902577;1931.60613227897;0.318791696571152;5.12770573495962;3.4683855157286;61.3378999987617;"1";0;[];[];[];[];3.26729999869713;["1", "1"];[0, 0];0;0;2.4;0;313.719900001161;"1";0;[];[];[];[];[];[];30.9964000007312;"1";0;[];[];[];[];[];23.7678000012238
HE_13_12_C1;1;1285.54084334078;1922.82553352534;0;0.795410023791703;165.023699999438;"1";0;1412.16905766393;1922.04110295627;0.171095912429048;5.12423237623526;3.46640538197147;915.318800001842;"1";0;[];[];[];[];6.88069999887375;["1", "1"];[0, 0];0;0;5.6;0;65.456100001029;"1";0;[];[];[];[];[];[];19.8569000021962;"1";0;[];[];[];[];[];6.32519999999204
HE_6_14_C1;1;1289.8118746465;1915.88401752163;-0.388003522005305;0.7937030695592;64.6673000010196;"1";0;1415.54733557009;1918.23211603752;-0.138586902631252;5.1246786322585;3.46868024666164;58.4550000021409;"1";0;[];[];[];[];2.77339999956894;["1", "1"];[0, 0];0;0;0;0;52.188900001056;"1";0;[];[];[];[];[];[];11.6849999976694;"1";0;[];[];[];[];[];2.1956999989925
HE_6_11_C1;1;1318.15195248528;1920.67304477974;-0.0858088703366348;0.80722680985221;89.1398999992816;"1";0;1443.77648875192;1919.69452837772;0.210501364359875;5.1286614971751;3.47000072380208;68.2601000007708;"1";0;[];[];[];[];3.5864000019501;["1", "1"];[0, 0];0;0;5.6;0;108.826600000612;"1";0;[];[];[];[];[];[];14.7601999997278;"1";0;[];[];[];[];[];2.12459999966086
HE_3_11_C1;1;1302.26373632083;1936.91730002471;0;0.842386596158434;203.905099999247;"1";0;1427.44500456147;1938.79584375528;0.246890322445832;5.12337888341725;3.46834859758798;268.897900001321;"1";0;[];[];[];[];3.40280000091298;["1", "1"];[0, 0];0;0;0;0;233.721399999922;"1";0;[];[];[];[];[];[];14.848400001938;"1";0;[];[];[];[];[];1.32780000058119
HE_8_14_C1;1;1293.2530600189;1913.52726830743;-0.421363519517708;0.797060003146697;37.4106000017491;"1";0;1417.22087025391;1914.18057915275;-0.221569209366787;5.12049289627577;3.46757717412316;47.2716000003857;"1";0;[];[];[];[];7.89530000110972;["1", "1"];[0, 0];0;0;0;0;52.2705000003043;"1";0;[];[];[];[];[];[];27.3330999989412;"1";0;[];[];[];[];[];1.30790000184788
HE_11_12_C1;1;1279.22075104634;1926.18098960176;0;0.801216942600462;43.7926000013249;"1";0;1409.01309623882;1923.05819484693;0.243212189316628;5.12677101283157;3.46878715399475;59.2409999990196;"1";0;[];[];[];[];4.60210000164807;["1", "1"];[0, 0];0;0;5.6;0;49.4411999970907;"1";0;[];[];[];[];[];[];19.7001000015007;"1";0;[];[];[];[];[];2.09339999855729
HE_9_12_C1;1;1277.09172875657;1923.9248256315;-0.117891735986734;0.781169316879186;36.0675000010815;"1";0;1403.61590960188;1920.7021339073;0.0694044102405814;5.12669272297618;3.4673601560173;64.43070000023;"1";0;[];[];[];[];14.4488999976602;["1", "1"];[0, 0];0;0;5.6;0;53.9272999994864;"1";0;[];[];[];[];[];[];21.2833000005048;"1";0;[];[];[];[];[];1.33830000049784
HE_4_11_C1;1;1315.89002019659;1927.78035168213;-0.0834380128381909;0.818506132901547;168.659700000717;"1";0;1440.4417070624;1928.31792704076;0.192336480551178;5.12492117155951;3.46944350750145;481.930100002501;"1";0;[];[];[];[];31.0438000014983;["1", "1"];[0, 0];0;0;4;0;471.565399999236;"1";0;[];[];[];[];[];[];70.1212999993004;"1";0;[];[];[];[];[];5.23700000121607
HE_7_12_C1;1;1271.76600871237;1919.73031948898;-0.165843056668575;0.777759468692807;45.3815000000759;"1";0;1402.78813400567;1921.21228754042;0.0319421838339031;5.12144913062719;3.46640912949409;87.0208999986062;"1";0;[];[];[];[];7.76689999838709;["1", "1"];[0, 0];0;4;4;0;311.683200001426;"1";0;[];[];[];[];[];[];14.7311000000627;"1";0;[];[];[];[];[];1.69250000180909
HE_1_11_C1;1;1306.28847725059;1930.7974646952;0;0.817068335849001;579.488600000332;"1";0;1430.71311212145;1935.43364754172;0.384943244892792;5.13262279123684;3.46753623436398;163.065100001404;"1";0;[];[];[];[];4.68629999886616;["1", "1"];[0, 0];0;4;0;0;85.0165000010747;"1";0;[];[];[];[];[];[];26.1853000010888;"1";0;[];[];[];[];[];68.5804999993707
HE_10_14_C1;1;1285.85112888626;1916.84901440283;-0.0821706633616589;0.796426337727411;60.6874000004609;"1";0;1412.69197758521;1916.58069243833;0.0967931250733764;5.12682679902791;3.46822408871981;59.3740000003891;"1";0;[];[];[];[];5.08350000018254;["1", "1"];[0, 0];0;0;5.6;0;55.4133000005095;"1";0;[];[];[];[];[];[];18.0586999995285;"1";0;[];[];[];[];[];1.84809999700519
HE_5_12_C1;1;1278.09752380144;1922.68401988918;-0.232829175665852;0.758571115808081;93.2595000012952;"1";0;1407.14197331172;1921.75250639225;-0.01129051077488;5.12445812732585;3.46576524493554;166.63029999836;"1";0;[];[];[];[];2.94510000094306;["1", "1"];[0, 0];0;4;4;0;304.287099999783;"1";0;[];[];[];[];[];[];13.0813000032504;"1";0;[];[];[];[];[];1.49089999831631
