;;Pattern Align;Pattern Align;Pattern Align;Pattern Align;Pattern Align;Pattern Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;2DM Align;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;P/A;Glue;Glue;Glue;Glue;Glue;Glue;Glue;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;FM;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond;Double Bond
HRH14520024;HE_15_3_C1;1;1313.24792128999;1893.98748371309;0.16847107850352;0.726392228897794;42.3165000393055;"1";0;1444.16046852721;1897.37816167626;0.233901428012005;5.13408003438513;3.47328576868997;47.5941000040621;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;9.24039998790249;["1", "1"];[0, 0];0;0;0;0;69.6752999792807;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;19.0859999856912;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.69519998598844
HRH14520024;HE_15_4_C1;1;1301.67630254396;1880.12834116417;0.323871064122379;0.769715532825614;31.1727999942377;"1";0;1429.08660087973;1885.03659286297;0.591804350414492;5.14026079073018;3.4708664798639;42.1286999480799;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.7772999862209;["1", "1"];[0, 0];0;0;0;0;30.2593000233173;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;11.4163999678567;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.67580001289025
HRH14520024;HE_16_3_C1;1;1332.30376865953;1877.68705830165;0.0767399100786092;0.716047424816338;14.8792999680154;"1";0;1463.64982596843;1884.60242308249;0.191754182229425;5.13497938567988;3.47350847404944;30.5582000291906;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;11.0761999967508;["1", "1"];[0, 0];0;0;0;0;57.8538000117987;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.3264000178315;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.27150001935661
HRH14520024;HE_16_4_C1;1;1319.96045041065;1867.13325726438;0.456883674124978;0.757989120708743;39.4666999927722;"1";0;1447.55099713258;1872.31641499658;0.636420161323996;5.14242746179002;3.47278601734647;28.311800037045;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.16719997115433;["1", "1"];[0, 0];0;0;0;0;32.4631999828853;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;38.7050000135787;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.464700024575
HRH14520024;HE_13_3_C1;1;1310.80721044987;1890.93577115519;0.223244199070157;0.72970829774556;80.6961000198498;"1";0;1439.38068557856;1895.60043114024;0.259107840112899;5.13098515289582;3.47316879508193;40.5235000071116;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.83919996581972;["1", "1"];[0, 0];0;0;0;0;37.6519000274129;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;23.8974000094458;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.54750001477078
HRH14520024;HE_14_3_C1;1;1328.05242382527;1876.55163861766;0.168396061181373;0.704158732531113;15.4000999755226;"1";0;1459.53872532624;1882.20203442276;0.263907836275494;5.13900287972248;3.47416754249746;22.5745000061579;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.34230002388358;["1", "1"];[0, 0];0;0;0;0;36.8495000293478;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;51.0540000395849;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.08930002897978
HRH14520024;HE_13_4_C1;1;1294.42421584047;1877.20994661681;0.22112416242753;0.755970638324158;15.6554999994114;"1";0;1422.61068250698;1881.37204537289;0.386089139917646;5.1339110326882;3.47009425204525;26.503800007049;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.37050000578165;["1", "1"];[0, 0];0;0;0;0;40.4853000072762;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;31.7091000033543;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.88759997440502
HRH14520024;HE_14_4_C1;1;1309.95842642124;1864.85662100907;0.345253779491528;0.749953894794089;20.1166999759153;"1";0;1438.08123313506;1871.18035469366;0.611542804308556;5.13230733616772;3.47143157738179;28.0208999756724;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.62739998288453;["1", "1"];[0, 0];0;0;0;0;49.1159000084735;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;45.9715000470169;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.19450001511723
HRH14520024;HE_11_3_C1;1;1305.29588262445;1903.12683817047;0.262039003635764;0.723829538200448;15.7475999440067;"1";0;1434.80567545827;1902.3755003518;0.358807193125881;5.13779620578507;3.47335102649168;26.0943999746814;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.47789998725057;["1", "1"];[0, 0];0;0;0;0;39.0090000000782;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.6325000203215;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.08160000713542
HRH14520024;HE_12_4_C1;1;1312.2982661457;1876.98209368247;0.318437797310147;0.721266847503102;41.5437999763526;"1";0;1437.61856544376;1879.01953822845;0.658144907611912;5.13333963277022;3.47112689511725;35.0794999976642;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.71319998521358;["1", "1"];[0, 0];0;0;0;0;81.456599989906;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;9.45119996322319;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.16189999971539
HRH14520024;HE_11_4_C1;1;1293.29996874265;1889.11441647526;0.176627639237686;0.693080458762182;29.0718000032939;"1";0;1421.7201509537;1887.66282893377;0.433890626255935;5.13152566390518;3.4702111268429;19.1866000532173;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.06030000885949;["1", "1"];[0, 0];0;0;0;0;33.3953000372276;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;33.7148000253364;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;8.25189996976405
HRH14520024;HE_12_3_C1;1;1320.34048698645;1886.29677040146;0.0763807831475196;0.725691634369525;13.038300035987;"1";0;1451.83697013738;1888.74694982734;0.176186325245109;5.12810632812354;3.47398371414709;46.8199999886565;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;9.4253999995999;["1", "1"];[0, 0];0;0;0;0;55.1847000024281;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;10.0453000050038;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.17749999137595
HRH14520024;HE_9_3_C1;1;1308.11389036704;1900.5089392337;0.229360637874699;0.767391350753428;16.4940000395291;"1";0;1435.8158214939;1906.5712856175;0.265542869009103;5.1347301482046;3.47347319568064;24.7384000103921;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.30309995822608;["1", "1"];[0, 0];0;0;0;0;27.4293000111356;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;42.7039000205696;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.79890001891181
HRH14520024;HE_10_4_C1;1;1305.81070619107;1876.92579707668;0.56179021405563;0.677628086121302;19.1146000288427;"1";0;1435.35084619065;1881.76003040305;0.707811434659796;5.13661611144822;3.47107665936156;76.2029000325128;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.07480001356453;["1", "1"];[0, 0];0;0;0;0;40.9684000187553;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;19.795999978669;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.21750000491738
HRH14520024;HE_9_4_C1;1;1293.2743127916;1889.35981745445;-0.25424140320988;0.742453577844373;43.2105999789201;"1";0;1418.28675318512;1892.88703456449;0.241218711851449;5.13535100726633;3.47030214476429;38.5358000057749;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;8.31659999676049;["1", "1"];[0, 0];0;0;0;0;66.5363000007346;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;17.702300043311;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.15639995783567
HRH14520024;HE_10_3_C1;1;1323.16339068801;1889.75783535741;-0.138463750830112;0.80344806570605;41.4585000253282;"1";0;1448.56800489742;1893.05263809191;0.256808051964738;5.13497886453665;3.474130881863;24.536499986425;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.7737999917008;["1", "1"];[0, 0];0;0;0;0;23.4304000041448;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;20.8536999998614;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.09989999327809
HRH14520024;HE_7_3_C1;1;1306.27811362702;1907.72495270384;0.168731808590379;0.756473457990268;45.2453999896534;"1";0;1436.19617800373;1909.49455395688;0.336571817942301;5.13340861967701;3.47321466586641;62.9102999810129;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.94469995424151;["1", "1"];[0, 0];0;0;0;0;37.8238999983296;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;18.7708999728784;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.1732000275515
HRH14520024;HE_8_3_C1;1;1325.34951816202;1889.77404303769;-0.0913937961029305;0.767190301473022;99.4236000115052;"1";0;1450.71154962075;1894.73255585649;0.312318145331018;5.13579268591193;3.47391349829746;33.3512999932282;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.8475999715738;["1", "1"];[0, 0];0;0;0;0;29.8498999909498;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;19.1843999782577;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.45119996927679
HRH14520024;HE_7_4_C1;1;1289.95817903787;1891.09608106318;0.0580114634864253;0.715852989860792;79.2194999521598;"1";0;1418.33427150296;1894.38849114966;0.30965217249226;5.13032768337179;3.47126194414231;25.0632999814115;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.920499981381;["1", "1"];[0, 0];0;0;0;0;29.2038000188768;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;30.1405999925919;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.42839997028932
HRH14520024;HE_8_4_C1;1;1303.93273560825;1878.99556693681;0.168206675822232;0.698660067456188;31.5687999827787;"1";0;1433.27154272125;1882.58822083436;0.374607642752151;5.13932152757659;3.47140813910345;31.5901999711059;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.89909996697679;["1", "1"];[0, 0];0;0;0;0;92.5013999803923;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;12.1282000327483;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.18669995572418
HRH14520024;HE_5_4_C1;1;1293.986497307;1888.29711486194;0.202736552097915;0.719685041536025;19.5399000076577;"1";0;1419.2380579719;1893.15228089957;0.30771158653455;5.13837183347035;3.47140724626491;28.9500000071712;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.96940000448376;["1", "1"];[0, 0];0;0;0;0;31.8686999962665;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;21.2700999691151;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.05769999977201
HRH14520024;HE_6_4_C1;1;1309.56133351272;1877.87373955752;0.214228061094665;0.707395756922381;16.548799991142;"1";0;1438.30687898386;1881.71781293604;0.366197295712456;5.12880038777324;3.47222906197827;24.431400001049;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.62019997555763;["1", "1"];[0, 0];0;0;0;0;80.0247999723069;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;25.4240999929607;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.17040000623092
HRH14520024;HE_5_3_C1;1;1311.19854507546;1904.9651617419;0.235299769310965;0.742080621605965;67.0044000144117;"1";0;1439.64430538524;1906.18683384741;0.237915383205935;5.13414806821704;3.47392585692688;26.2675000121817;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.50459999451414;["1", "1"];[0, 0];0;0;0;0;54.0685000014491;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;30.3051000228152;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.54359997436404
HRH14520024;HE_6_3_C1;1;1324.8222524212;1890.19405154279;0.0875562003916532;0.728508681876349;11.4442000049166;"1";0;1451.39081650543;1892.93217138887;0.310262514053981;5.12907213226286;3.47422570046487;29.5573000330478;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.76269999146461;["1", "1"];[0, 0];0;0;0;0;87.607899971772;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.3793999557383;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.14710000343621
HRH14520024;HE_3_4_C1;1;1292.7107952942;1892.25284701988;0.0695677882982526;0.698373621347883;22.5370000116527;"1";0;1420.79573736484;1898.53248293982;0.246305918202745;5.13499729957111;3.47360942577951;15.8922999980859;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.32530000014231;["1", "1"];[0, 0];0;0;0;0;56.9381999666803;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;28.8781999843195;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.24309996701777
HRH14520024;HE_4_3_C1;1;1327.04112311888;1897.66004984762;0.108414925487626;0.748846159100907;17.959900025744;"1";0;1451.8122833383;1899.46981223311;0.474592082049429;5.13464447688471;3.47471304163911;78.5179000231437;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;8.85390001349151;["1", "1"];[0, 0];0;0;0;0;34.4676999957301;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;17.1700000064448;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.53430004138499
HRH14520024;HE_3_3_C1;1;1310.83937784228;1908.58060175218;0.197605664417747;0.829196060666305;22.2306000068784;"1";0;1431.46956042722;1912.47699074938;0.493136666417147;5.13675417409666;3.47308324738837;60.0269999704324;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.93419997999445;["1", "1"];[0, 0];0;0;0;0;34.9788999883458;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;11.8748000240885;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.1353999725543
HRH14520024;HE_4_4_C1;1;1304.22067490877;1886.69642988908;0.405266523559368;0.640274963496068;44.9153000372462;"1";0;1435.21340211616;1887.74023838085;0.477701603949805;5.13477729554507;3.4730046406754;36.5319999982603;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.4532999638468;["1", "1"];[0, 0];0;0;0;0;69.1638999851421;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;18.1135999737307;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.40639999881387
HRH14520024;HE_2_3_C1;1;1330.70622699265;1897.66156634018;-0.0801115072750676;0.734990458285949;88.8316999771632;"1";0;1455.34183837644;1899.84347528161;0.299230678174513;5.13708965679685;3.47422469031638;35.5416999664158;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.66260001808405;["1", "1"];[0, 0];0;0;0;0;39.0501000219956;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;36.2910999683663;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.28279997827485
HRH14520024;HE_1_4_C1;1;1299.26241508594;1898.92461906209;0.221422895273201;0.696855666536635;41.4780999999493;"1";0;1427.58935422247;1900.56502354636;0.38382922850044;5.13322625532037;3.47434521642281;84.6921999473125;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.53770002443343;["1", "1"];[0, 0];0;0;0;0;44.4932000245899;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;17.5817999988794;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.47319998359308
HRH14520024;HE_1_3_C1;1;1314.17839740068;1903.69790895233;0.37286355983282;0.674186541566286;37.4195000040345;"1";0;1441.32325445896;1911.4656013786;0.386456234954999;5.13449450148479;3.4744483696144;81.8017999990843;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.79510001605377;["1", "1"];[0, 0];0;0;0;0;23.9898000145331;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;13.9540000236593;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.66040001204237
HRH14520024;HE_2_4_C1;1;1320.55070899679;1884.12257395709;0.158096738524807;0.72882878900424;28.4192999824882;"1";0;1446.0720258648;1889.33878005928;0.335953638062951;5.13556904505945;3.4743695079219;23.7365000066347;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.30330001795664;["1", "1"];[0, 0];0;0;0;0;72.041800012812;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;19.9912000098266;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.57510000281036
HRH14520024;HE_1_6_C1;1;1283.82377909987;1904.23896236585;0.167738532899071;0.700071538186023;22.7619999786839;"1";0;1412.72664273015;1905.85841298005;0.376605992310555;5.13321844009067;3.47259211057777;30.1648000022396;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.72790002822876;["1", "1"];[0, 0];0;0;0;0;29.743299994152;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;8.36519995937124;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.74059997173026
HRH14520024;HE_2_6_C1;1;1297.06125070027;1887.02455305512;0.345066815441669;0.747665010950612;15.0103999767452;"1";0;1424.79019325997;1893.15410913695;0.563108427968889;5.13452839049944;3.47242588786293;30.0659000058658;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;7.37450004089624;["1", "1"];[0, 0];0;0;0;0;89.0213000238873;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;18.200299993623;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.25749997096136
HRH14520024;HE_1_5_C1;1;1302.31525284799;1915.03895195576;0.222738031170344;0.716843108450519;72.485200013034;"1";0;1427.06642830132;1917.78354578995;0.402442667506001;5.12868325567207;3.47459697876639;31.2542999745347;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.39219999639317;["1", "1"];[0, 0];0;0;0;0;55.6937000364996;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;31.4800000051036;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.64120004046708
HRH14520024;HE_2_5_C1;1;1320.30487875564;1903.25135190495;-0.0163298264502442;0.726240099426008;61.8486000457779;"1";0;1443.28179765825;1905.82242557235;0.351735726330303;5.1344914811435;3.47379826086941;45.7371000084095;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.93419999070466;["1", "1"];[0, 0];0;0;0;0;29.5650999760255;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;16.7569000041112;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.06300000334159
HRH14520024;HE_4_6_C1;1;1309.98167181269;1890.02318652903;0.167380376408142;0.736123603464733;12.2144999913871;"1";0;1437.30393218429;1894.31479733861;0.402555281098862;5.13111163171649;3.4725837682628;37.9187999642454;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.93249996704981;["1", "1"];[0, 0];0;0;0;0;33.8271999498829;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;30.8148000040092;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.78699997579679
HRH14520024;HE_3_5_C1;1;1310.9135695702;1915.19091505125;0.235851952011156;0.706987567943628;36.3689999794587;"1";0;1438.5587643734;1919.34921225721;0.384561214048069;5.13556628419352;3.47214814667715;82.2915000026114;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.43990004714578;["1", "1"];[0, 0];0;0;0;0;29.4159000040963;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;12.6314999652095;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.54860002314672
HRH14520024;HE_4_5_C1;1;1335.1433411835;1902.15711321915;-0.00502619751482707;0.718331658985903;47.5715000065975;"1";0;1458.22008059986;1906.91613093877;0.297788526069864;5.13907066391885;3.4725225722402;23.9576000021771;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.5729999653995;["1", "1"];[0, 0];0;0;0;0;81.2926000216976;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;28.1424999702722;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.51349999941885
HRH14520024;HE_3_6_C1;1;1297.13403278661;1899.23396218343;0.143388252682391;0.766609550652618;23.2462999993004;"1";0;1422.88646616861;1904.18707567646;0.241073936539622;5.13935890707864;3.47103823619888;30.7604999979958;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.86779998755082;["1", "1"];[0, 0];0;0;0;0;26.0237000184134;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;11.3190999836661;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.42539995815605
HRH14520024;HE_6_6_C1;1;1310.72709303498;1884.03585387735;0.198831450079445;0.759559466211954;14.1996000311337;"1";0;1437.46194648156;1888.7314096332;0.317886049252955;5.13855413130963;3.47294131169521;26.0941999731585;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.64560000505298;["1", "1"];[0, 0];0;0;0;0;82.700599974487;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;30.9457000112161;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.47010001819581
HRH14520024;HE_6_5_C1;1;1331.02324414433;1895.78490244779;0.152156150851835;0.73910476481413;15.5612999806181;"1";0;1454.83176454077;1900.30827423058;0.380490872186341;5.13528059868714;3.48044745658347;41.9209999963641;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.42340000113472;["1", "1"];[0, 0];0;0;0;0;35.5021999566816;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;24.8270000447519;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.82499998481944
HRH14520024;HE_5_5_C1;1;1312.96538400886;1909.85580841978;0.089729051070296;0.790796172015661;43.5938999871723;"1";0;1435.94028642198;1913.29440266879;0.408865474327127;5.13675247693751;3.47967787287033;28.5089000244625;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.50399998994544;["1", "1"];[0, 0];0;0;0;0;49.4926000246778;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;12.6876999856904;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.09389994759113
