,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,changes made in fail file,Smash Bond 9. inner_radius,Smash Bond 9. inner_radius (min),Smash Bond 9. inner_radius (max),Smash Bond 9. inner_radius (avg),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPNO,Unit,FO 1. Defect,FO 2. N_Defect,FO 3. Total Area,FO 4. Areas,FO 4. Areas (min),FO 4. Areas (max),FO 4. Areas (avg),FO 5. Total Area (um),FO 6. Areas (um),FO 6. Areas (um) (min),FO 6. Areas (um) (max),FO 6. Areas (um) (avg),FO 7. Angle (deg),FO 7. Angle (deg) (min),FO 7. Angle (deg) (max),FO 7. Angle (deg) (avg),FO 8. Offset X,FO 9. Offset Y,FO 10. Offset Theta,2DM 1. Defect,2DM 2. N_Defect,2DM 3. Row,2DM 4. Column,2DM 5. Angle,2DM 6. Width,2DM 7. Height,2DM 8. Offset X,2DM 9. Offset Y,2DM 10. Offset Theta,2DM 11. Inspection Time,Smash Bond 1. Defect,Smash Bond 2. N_Defect,Smash Bond 3. Total Area,Smash Bond 4. Areas,Smash Bond 4. Areas (min),Smash Bond 4. Areas (max),Smash Bond 4. Areas (avg),Smash Bond 5. Total Area (um),Smash Bond 6. Areas (um),Smash Bond 6. Areas (um) (min),Smash Bond 6. Areas (um) (max),Smash Bond 6. Areas (um) (avg),Smash Bond 7. Angle (deg),Smash Bond 7. Angle (deg) (min),Smash Bond 7. Angle (deg) (max),Smash Bond 7. Angle (deg) (avg),Smash Bond 8. circularity,Smash Bond 8. circularity (min),Smash Bond 8. circularity (max),Smash Bond 8. circularity (avg),Smash Bond 9. inner_radius (um),Smash Bond 9. inner_radius (um) (min),Smash Bond 9. inner_radius (um) (max),Smash Bond 9. inner_radius (um) (avg),Smash Bond 10. Inspection Time,Bond Offset 1. Defect,Bond Offset 2. N_Defect,Bond Offset 3. Total Area,Bond Offset 4. Areas,Bond Offset 4. Areas (min),Bond Offset 4. Areas (max),Bond Offset 4. Areas (avg),Bond Offset 5. Total Area (um),Bond Offset 6. Areas (um),Bond Offset 6. Areas (um) (min),Bond Offset 6. Areas (um) (max),Bond Offset 6. Areas (um) (avg),Bond Offset 7. Angle (deg),Bond Offset 7. Angle (deg) (min),Bond Offset 7. Angle (deg) (max),Bond Offset 7. Angle (deg) (avg),Bond Offset 8. Inspection Time,NSOL 1. Defect,NSOL 2. N_Defect,NSOL 3. Total Area,NSOL 4. Areas,NSOL 4. Areas (min),NSOL 4. Areas (max),NSOL 4. Areas (avg),NSOL 5. Total Area (um),NSOL 6. Areas (um),NSOL 6. Areas (um) (min),NSOL 6. Areas (um) (max),NSOL 6. Areas (um) (avg),NSOL 7. Angle (deg),NSOL 7. Angle (deg) (min),NSOL 7. Angle (deg) (max),NSOL 7. Angle (deg) (avg),NSOL 8. Inspection Time,FM Lead 1. Defect,FM Lead 2. N_Defect,FM Lead 3. Total Area,FM Lead 4. Areas,FM Lead 4. Areas (min),FM Lead 4. Areas (max),FM Lead 4. Areas (avg),FM Lead 5. Total Area (um),FM Lead 6. Areas (um),FM Lead 6. Areas (um) (min),FM Lead 6. Areas (um) (max),FM Lead 6. Areas (um) (avg),FM Lead 7. Angle (deg),FM Lead 7. Angle (deg) (min),FM Lead 7. Angle (deg) (max),FM Lead 7. Angle (deg) (avg),FM Lead 8. Offset X,FM Lead 9. Offset Y,FM Lead 10. Offset Theta,FM Lead 11. Inspection Time,Smash Bond 9. inner_radius,Smash Bond 9. inner_radius (min),Smash Bond 9. inner_radius (max),Smash Bond 9. inner_radius (avg)
HRH14450847,HE_3_1_L1,1,1,6850469,6850469,6850469,6850469,6850469,17.53720064,17.53720064,17.53720064,17.53720064,17.5372,0.291362894,0.291362894,0.291362894,0.2914,3.020491325,-2.275471947,16.69386413,1,0,549.465557,2294.39605,0.30502278,1.845756248,0.106364582,3.671033681,-0.879144891,17.47651794,23.64120001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.877017671273237, 0.899398311847026, 0.933106942561779, 0.869205805659123, 0.824310414797729, 0.851478409158901, 0.916819134388455, 0.922497981716038, 0.831731465260743]",0.824310415,0.933106943,0.8806,"[25.6, 24, 25.6, 25.6, 24.8, 25.6, 26.4, 27.2, 25.6]",24,27.2,25.6,3.568199987,1,16,4005,"[307, 198, 294, 232, 300, 182, 316, 199, 333, 176, 302, 191, 284, 238, 218, 235]",176,333,250.3125,10252.8,"[785.92, 506.88, 752.64, 593.92, 768, 465.92, 808.96, 509.44, 852.48, 450.56, 773.12, 488.96, 727.04, 609.28, 558.08, 601.6]",450.56,852.48,640.8,"[-22.8656160704407, 84.3554920708237, -25.5569778505256, 74.6431843049096, -27.8587403311344, -85.2359441959838, -10.1161678750724, -71.5894313271658, 2.76450059421501, -88.1606566604731, 27.3159762871634, 84.3856292658793, -41.0396694016934, 87.8209087119775, -82.7570357936161, 78.0739539112619]",-88.16065666,87.82090871,-0.9888,8.158799988,1,9,11500,"[1294, 1272, 1252, 1285, 1290, 1254, 1279, 1279, 1295]",1252,1295,1277.7778,0.02944,"[0.00331264, 0.00325632, 0.00320512, 0.0032896, 0.0033024, 0.00321024, 0.00327424, 0.00327424, 0.0033152]",0.00320512,0.0033152,0.0033,"[76.8797058519136, -2.65299177208951, 75.3165478512629, 12.4489586768191, -75.9643309168671, -48.8381422805992, 88.0410131723405, 69.8169930260297, 8.44189334501783]",-75.96433092,88.04101317,22.61,3.006799991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40930001,,,,
HRH14450847,HE_4_1_L1,1,1,6849175,6849175,6849175,6849175,6849175,17.533888,17.533888,17.533888,17.533888,17.5339,0.225821834,0.225821834,0.225821834,0.2258,3.003125492,-2.299532098,12.93863804,1,0,562.8571228,2282.649835,0.259351091,1.849131708,0.108202309,3.652239736,-0.900571397,14.85972293,17.34960001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.757047520734427, 0.741350927054827, 0.855235913279901, 0.770823967280617, 0.753741914581842, 0.765936205081716, 0.827245381718852, 0.768406749556165, 0.770576707993785]",0.741350927,0.855235913,0.7789,"[22.4, 23.2, 24, 23.2, 23.2, 21.6, 24.8, 23.2, 24]",21.6,24.8,23.2889,9.460800007,1,16,4348,"[364, 187, 410, 211, 362, 157, 391, 149, 389, 183, 375, 168, 323, 219, 243, 217]",149,410,271.75,11130.88,"[931.84, 478.72, 1049.6, 540.16, 926.72, 401.92, 1000.96, 381.44, 995.84, 468.48, 960, 430.08, 826.88, 560.64, 622.08, 555.52]",381.44,1049.6,695.68,"[0.640757832505326, 79.2719515179124, -1.58982486768772, 89.0890788178015, -9.23084244097896, -89.1870134715478, 7.02481092416071, -87.5077926085348, -4.7900415087286, 88.375895389641, -5.2759151043977, 77.6106307502948, 3.43700661091117, 75.8874588483499, -79.6047071231436, 76.8932942402729]",-89.18701347,89.08907882,13.8153,3.729400021,1,9,10896,"[1233, 1190, 1204, 1212, 1202, 1148, 1235, 1219, 1253]",1148,1253,1210.6667,0.02789376,"[0.00315648, 0.0030464, 0.00308224, 0.00310272, 0.00307712, 0.00293888, 0.0031616, 0.00312064, 0.00320768]",0.00293888,0.00320768,0.0031,"[15.2376832798658, 33.9531122343753, -18.4286592521929, 1.53326101691408, 13.1963238602727, 26.0950701516348, 9.16867707987083, 16.1054928554167, 5.74973746293407]",-18.42865925,33.95311223,11.4012,11.2332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.373799988,,,,
HRH14450847,HE_4_2_L1,1,1,6842203,6842203,6842203,6842203,6842203,17.51603968,17.51603968,17.51603968,17.51603968,17.516,0.650111005,0.650111005,0.650111005,0.6501,2.983576217,-2.26603479,37.24861681,1,0,537.4151672,2264.422442,0.639728896,1.850147779,0.108533539,3.623075908,-0.859864268,36.65376576,15.751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.782824746689258, 0.774548824442683, 0.884882991792383, 0.894620197878321, 0.948970340435845, 0.861909364079434, 0.845817249186595, 0.895234950377768, 0.775490113460835]",0.774548824,0.94897034,0.8516,"[23.2, 23.2, 24.8, 24.8, 28, 27.2, 22.4, 26.4, 25.6]",22.4,28,25.0667,5.994700012,1,16,4143,"[312, 158, 388, 186, 352, 150, 363, 158, 383, 178, 318, 190, 296, 219, 279, 213]",150,388,258.9375,10606.08,"[798.72, 404.48, 993.28, 476.16, 901.12, 384, 929.28, 404.48, 980.48, 455.68, 814.08, 486.4, 757.76, 560.64, 714.24, 545.28]",384,993.28,662.88,"[-12.0595692018788, 81.357672553059, 0.802360644310476, -87.4155586662399, -14.2271571519072, 83.4182227982291, 0.497871963441479, -85.453461973426, -3.820122597501, -81.4354522424977, -5.92673653204125, 84.2829334669336, -12.7454259658838, -82.6435504216195, -46.4793754939548, 81.1826328779061]",-87.41555867,84.28293347,-6.2915,3.104000003,1,9,11136,"[1278, 1217, 1253, 1222, 1245, 1219, 1211, 1220, 1271]",1211,1278,1237.3333,0.02850816,"[0.00327168, 0.00311552, 0.00320768, 0.00312832, 0.0031872, 0.00312064, 0.00310016, 0.0031232, 0.00325376]",0.00310016,0.00327168,0.0032,"[57.6110432106377, 28.7631503742372, -16.7793287004118, -2.55456777008133, -22.6452404566878, -7.74574488460035, 27.718850515435, 47.9128721668431, 32.7865561007024]",-22.64524046,57.61104321,16.1186,3.232000017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.529099988,,,,
HRH14450847,HE_6_1_L1,1,1,6852883,6852883,6852883,6852883,6852883,17.54338048,17.54338048,17.54338048,17.54338048,17.5434,0.111327788,0.111327788,0.111327788,0.1113,3.0098108,-2.300230848,6.378612384,1,0,562.6895377,2288.403277,0.149961801,1.851166401,0.107829021,3.661445243,-0.90030326,8.592178265,10.99380001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.759688498049759, 0.752688385008342, 0.704781178046102, 0.823177977706605, 0.801942763388984, 0.892481203605464, 0.837361012441237, 0.852116215885897, 0.84273029080235]",0.704781178,0.892481204,0.8074,"[24.8, 20.8, 20.8, 24.8, 24, 25.6, 24, 26.4, 24.8]",20.8,26.4,24,3.71400002,1,16,3967,"[328, 133, 311, 179, 369, 139, 379, 132, 392, 158, 304, 187, 312, 198, 242, 204]",132,392,247.9375,10155.52,"[839.68, 340.48, 796.16, 458.24, 944.64, 355.84, 970.24, 337.92, 1003.52, 404.48, 778.24, 478.72, 798.72, 506.88, 619.52, 522.24]",337.92,1003.52,634.72,"[-17.9338532192508, 83.7969663636917, -20.3279458361969, 79.7926776904229, -14.9571636896069, 89.6808971653044, -6.74614987518072, -86.2715188965545, -5.24001256939311, -85.5668009852353, 9.88503997222824, 87.5670620930368, -22.9698143662878, -89.7748568089849, -80.0899128722264, 81.4822054562122]",-89.77485681,89.68089717,0.1454,1.955499989,1,9,11038,"[1235, 1215, 1205, 1232, 1211, 1230, 1235, 1229, 1246]",1205,1246,1226.4444,0.02825728,"[0.0031616, 0.0031104, 0.0030848, 0.00315392, 0.00310016, 0.0031488, 0.0031616, 0.00314624, 0.00318976]",0.0030848,0.00318976,0.0031,"[-1.44689607471769, 12.3362894040162, 66.8076659988599, 3.69510429420771, 0.33666154032204, -24.2375038163895, 2.07578509229201, -23.9050637367804, 0.0490189354319005]",-24.23750382,66.807666,3.9679,2.907700022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.454400012,,,,
HRH14450847,HE_5_1_L1,1,1,6851557,6851557,6851557,6851557,6851557,17.53998592,17.53998592,17.53998592,17.53998592,17.54,0.359465472,0.359465472,0.359465472,0.3595,3.026450164,-2.270021901,20.59585444,1,0,543.4358384,2295.935516,0.367687636,1.850309542,0.10883433,3.673496826,-0.869497341,21.06694971,22.38010001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.828662513750464, 0.825917526897605, 0.9008638836704, 0.864566482032028, 0.8876271177701, 0.91498590827967, 0.854219078112668, 0.883073004794955, 0.894081934756015]",0.825917527,0.914985908,0.8727,"[27.2, 25.6, 27.2, 28, 27.2, 26.4, 24.8, 23.2, 26.4]",23.2,28,26.2222,1.970500016,1,16,3702,"[285, 154, 339, 185, 299, 163, 289, 145, 319, 182, 266, 179, 266, 214, 216, 201]",145,339,231.375,9477.12,"[729.6, 394.24, 867.84, 473.6, 765.44, 417.28, 739.84, 371.2, 816.64, 465.92, 680.96, 458.24, 680.96, 547.84, 552.96, 514.56]",371.2,867.84,592.32,"[-41.7932833533299, 88.0041672462885, 7.54766366041416, 81.2098136449431, -34.4110782269963, 84.545787599691, -48.7160293634015, 86.4160922918566, 2.95746231984101, -89.8673761182032, -68.8201932891669, 78.1358509807533, -65.6352645652234, 80.8085850110469, -82.3125816014961, 77.5242089268574]",-89.86737612,88.00416725,9.7246,1.277800009,1,9,11522,"[1305, 1259, 1267, 1288, 1270, 1307, 1240, 1264, 1322]",1240,1322,1280.2222,0.02949632,"[0.0033408, 0.00322304, 0.00324352, 0.00329728, 0.0032512, 0.00334592, 0.0031744, 0.00323584, 0.00338432]",0.0031744,0.00338432,0.0033,"[-9.50712838812714, -41.505923770836, 53.5144297143492, 39.8916345906759, 21.3718256127775, -39.3758332855988, -74.4236919582749, -64.0239377162435, -57.9722128057917]",-74.42369196,53.51442971,-19.1145,2.366400004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.811200004,,,,
HRH14450847,HE_6_2_L1,1,1,6841480,6841480,6841480,6841480,6841480,17.5141888,17.5141888,17.5141888,17.5141888,17.5142,0.462252812,0.462252812,0.462252812,0.4623,2.987945324,-2.276488544,26.48513521,1,0,546.836814,2272.198899,0.447662152,1.849881287,0.106796704,3.635518238,-0.874938902,25.64915194,48.1942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.732349111025177, 0.866924395301382, 0.852042953009828, 0.881680075771114, 0.927435447325055, 0.798866814736109, 0.917603107355189, 0.876140383225167, 0.801599503976876]",0.732349111,0.927435447,0.8505,"[24, 25.6, 27.2, 27.2, 25.6, 23.2, 27.2, 26.4, 25.6]",23.2,27.2,25.7778,41.088,1,17,3976,"[342, 143, 382, 178, 319, 154, 20, 306, 164, 357, 143, 343, 173, 280, 224, 248, 200]",20,382,233.8824,10178.56,"[875.52, 366.08, 977.92, 455.68, 816.64, 394.24, 51.2, 783.36, 419.84, 913.92, 366.08, 878.08, 442.88, 716.8, 573.44, 634.88, 512]",51.2,977.92,598.7388,"[0.0592935666623187, 83.5260951862331, -7.20960699849508, 79.7306471576912, -5.55986389444388, -84.8517250649009, 74.8633808936593, 15.0488725786326, -82.3339321994453, -5.75315105147862, 86.8365185881247, 10.2153163262412, 82.2989074445869, -54.7153501120405, 88.437859773891, -73.5078313308738, 86.2020184367357]",-84.85172506,88.43785977,17.2522,1.941900002,1,9,11285,"[1274, 1276, 1253, 1272, 1254, 1236, 1220, 1221, 1279]",1220,1279,1253.8889,0.0288896,"[0.00326144, 0.00326656, 0.00320768, 0.00325632, 0.00321024, 0.00316416, 0.0031232, 0.00312576, 0.00327424]",0.0031232,0.00327424,0.0032,"[11.4586520529947, 18.5763384987793, -10.2012175593143, -1.71674202008243, 84.8662225052247, 63.0863646220734, 47.1481133712352, 58.1272689570735, 2.55624584525962]",-10.20121756,84.86622251,30.4335,2.410399989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.540800016,,,,
HRH14450847,HE_5_2_L1,1,1,6842864,6842864,6842864,6842864,6842864,17.51773184,17.51773184,17.51773184,17.51773184,17.5177,0.386986545,0.386986545,0.386986545,0.387,3.002991083,-2.249953372,22.17269576,1,0,531.2322902,2282.30786,0.410030525,1.847490288,0.106199171,3.651692575,-0.849971664,23.49301857,39.7389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.86980089002972, 0.909554120675375, 0.900563722050039, 0.915007302507099, 0.912910252293611, 0.901226527993566, 0.845582968222236, 0.919740740411792, 0.88155219645684]",0.845582968,0.91974074,0.8951,"[28, 28, 28, 28, 24.8, 28, 26.4, 28, 26.4]",24.8,28,27.2889,10.16020001,1,16,3783,"[264, 164, 290, 195, 278, 176, 343, 148, 341, 153, 293, 206, 261, 232, 213, 226]",148,343,236.4375,9684.48,"[675.84, 419.84, 742.4, 499.2, 711.68, 450.56, 878.08, 378.88, 872.96, 391.68, 750.08, 527.36, 668.16, 593.92, 545.28, 578.56]",378.88,878.08,605.28,"[-71.5257432931699, 85.5872900718295, -46.0987319051606, -86.0705479217253, -56.3873462740237, -84.0424780775467, -7.68891031561853, -86.423448155146, 0.275382930934604, 86.4120444854797, 46.204013600516, -74.0491303663666, -70.0882786018036, -82.9989322950508, -85.929114075566, 85.5551337179339]",-86.42344816,86.41204449,-27.9543,2.496899979,1,9,11752,"[1326, 1304, 1305, 1289, 1297, 1267, 1309, 1299, 1356]",1267,1356,1305.7778,0.03008512,"[0.00339456, 0.00333824, 0.0033408, 0.00329984, 0.00332032, 0.00324352, 0.00335104, 0.00332544, 0.00347136]",0.00324352,0.00347136,0.0033,"[2.11043899286119, -76.9613690244437, 76.7343698764245, -54.4978392704156, -61.3839272191984, -80.3472443693427, -77.9650917476014, -55.4602092479131, -80.7965381772681]",-80.79653818,76.73436988,-45.3964,1.83210001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.784799996,,,,
HRH14450847,HE_8_1_L1,1,1,6850939,6850939,6850939,6850939,6850939,17.53840384,17.53840384,17.53840384,17.53840384,17.5384,0.040547825,0.040547825,0.040547825,0.0405,3.011997673,-2.297737962,2.323219253,1,0,563.7407814,2292.064855,0.016650577,1.845326739,0.106673806,3.667303767,-0.90198525,0.954007778,38.77269998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.869161659209576, 0.904506929116729, 0.862154904054354, 0.856063626157784, 0.858659870731872, 0.849802601268442, 0.8505069514665, 0.891700118420706, 0.811890550789112]",0.811890551,0.904506929,0.8616,"[24, 24, 24.8, 23.2, 25.6, 24.8, 24.8, 26.4, 21.6]",21.6,26.4,24.3556,4.156300012,1,16,3998,"[318, 164, 371, 185, 339, 157, 378, 131, 356, 147, 342, 147, 291, 219, 244, 209]",131,378,249.875,10234.88,"[814.08, 419.84, 949.76, 473.6, 867.84, 401.92, 967.68, 335.36, 911.36, 376.32, 875.52, 376.32, 744.96, 560.64, 624.64, 535.04]",335.36,967.68,639.68,"[-10.4820609405076, 89.6100285195599, -6.75335878194798, 84.1367630223092, -9.27898159521887, -88.810207111977, -5.00169232128517, -84.7674072630183, 12.6595935153488, -89.3694380481524, -2.23542443403724, 86.6884977725924, 43.5951852104405, -84.2737579835494, 83.6677505946982, 89.1427620882466]",-89.36943805,89.61002852,6.783,3.73560001,1,9,11025,"[1237, 1216, 1236, 1224, 1217, 1199, 1226, 1214, 1256]",1199,1256,1225,0.028224,"[0.00316672, 0.00311296, 0.00316416, 0.00313344, 0.00311552, 0.00306944, 0.00313856, 0.00310784, 0.00321536]",0.00306944,0.00321536,0.0031,"[31.6758944889378, -86.096439327196, 41.7326690323796, 63.029106440397, 18.2648350739818, 11.6528496029024, 27.9017519015832, -83.4643498484777, 13.3157460666321]",-86.09643933,63.02910644,4.2236,25.46930002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.369900001,,,,
HRH14450847,HE_8_2_L1,1,1,6846260,6846260,6846260,6846260,6846260,17.5264256,17.5264256,17.5264256,17.5264256,17.5264,0.146598375,0.146598375,0.146598375,0.1466,2.991331426,-2.278397782,8.399468162,1,0,549.9935312,2278.266957,0.144468588,1.84954815,0.106993529,3.645227132,-0.87998965,8.277440352,32.60029998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.871069492417965, 0.868664834928893, 0.832884335254517, 0.829511439422065, 0.89197338811866, 0.916912516835543, 0.848152293224712, 0.77164185769071, 0.919747583647901]",0.771641858,0.919747584,0.8612,"[28, 24.8, 25.6, 25.6, 27.2, 24, 27.2, 25.6, 26.4]",24,28,26.0444,5.765099981,1,18,4036,"[39, 281, 169, 355, 196, 331, 159, 323, 125, 26, 361, 176, 346, 156, 296, 192, 275, 230]",26,361,224.2222,10332.16,"[99.84, 719.36, 432.64, 908.8, 501.76, 847.36, 407.04, 826.88, 320, 66.56, 924.16, 450.56, 885.76, 399.36, 757.76, 491.52, 704, 588.8]",66.56,924.16,574.0089,"[75.975901861604, 62.4202289209455, -87.1967871099163, 5.13196719508336, 83.9655043415547, 11.1707103135876, -77.0961432150161, -18.298627972585, -81.5974599691378, 84.1742641551365, 9.40899312904813, -81.2148534848711, -12.4121305895089, 89.3725301737028, 12.8658097511289, 87.068655412941, 25.8508367277489, 88.6649328940028]",-87.19678711,89.37253017,15.4586,3.744600021,1,9,11350,"[1302, 1243, 1260, 1265, 1260, 1244, 1249, 1229, 1298]",1229,1302,1261.1111,0.029056,"[0.00333312, 0.00318208, 0.0032256, 0.0032384, 0.0032256, 0.00318464, 0.00319744, 0.00314624, 0.00332288]",0.00314624,0.00333312,0.0032,"[22.5807690903125, 23.5625392843043, 53.2231984922272, -23.1023252471458, -3.9751479754097, -77.3294672511374, 19.9564443355324, 51.979543763914, 64.8742527322672]",-77.32946725,64.87425273,14.6411,4.666599998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.675299998,,,,
HRH14450847,HE_7_2_L1,1,1,6842795,6842795,6842795,6842795,6842795,17.5175552,17.5175552,17.5175552,17.5175552,17.5176,0.431572371,0.431572371,0.431572371,0.4316,3.00606931,-2.250122693,24.72727543,1,0,530.2221778,2283.816777,0.468156008,1.85113421,0.106980642,3.654106842,-0.848355485,26.82336343,11.6226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.801308059518129, 0.899069610809688, 0.892569170279579, 0.809038793155563, 0.894473322482505, 0.876821196953965, 0.918683029966784, 0.919959099111197, 0.843094195576475]",0.80130806,0.919959099,0.8728,"[24, 28, 28, 25.6, 28, 27.2, 27.2, 26.4, 24.8]",24,28,26.5778,6.194899994,1,16,3791,"[280, 178, 315, 186, 287, 154, 288, 145, 330, 167, 325, 189, 270, 203, 261, 213]",145,330,236.9375,9704.96,"[716.8, 455.68, 806.4, 476.16, 734.72, 394.24, 737.28, 371.2, 844.8, 427.52, 832, 483.84, 691.2, 519.68, 668.16, 545.28]",371.2,844.8,606.56,"[-49.3322768022216, 86.0556848473332, 6.58324006267234, -89.7570593972968, -39.191056885617, -88.813200702613, 48.255753365668, -82.897020934853, 13.7771607818024, 88.3569101380888, -3.79689658307998, 89.1902052826415, -53.2617659014556, 81.3853611865621, -75.3013186016677, 87.3612140134306]",-89.7570594,89.19020528,1.1634,2.282200003,1,9,11665,"[1334, 1266, 1271, 1299, 1323, 1256, 1293, 1302, 1321]",1256,1334,1296.1111,0.0298624,"[0.00341504, 0.00324096, 0.00325376, 0.00332544, 0.00338688, 0.00321536, 0.00331008, 0.00333312, 0.00338176]",0.00321536,0.00341504,0.0033,"[-34.4384211120061, 56.5900384142309, -37.9488575841946, 37.5973429256515, 89.264205202871, -35.9367137561256, -73.5285604734901, 88.7482455820539, 74.7674795504341]",-73.52856047,89.2642052,18.3461,6.159400014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.717199987,,,,
HRH14450847,HE_7_1_L1,1,1,6848916,6848916,6848916,6848916,6848916,17.53322496,17.53322496,17.53322496,17.53322496,17.5332,0.246669642,0.246669642,0.246669642,0.2467,3.029503045,-2.266359757,14.13312944,1,0,540.9870328,2298.992839,0.232943257,1.848905997,0.106752714,3.678388543,-0.865579252,13.34666547,15.35199999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.855587663688103, 0.90435410254928, 0.832792482487827, 0.922562503082046, 0.903879240167294, 0.842419721138925, 0.816715842906674, 0.921490847712011, 0.866046373780855]",0.816715843,0.922562503,0.874,"[26.4, 25.6, 26.4, 27.2, 26.4, 25.6, 24.8, 26.4, 27.2]",24.8,27.2,26.2222,3.744000016,1,16,3993,"[275, 153, 348, 200, 319, 168, 330, 159, 369, 208, 302, 220, 255, 226, 239, 222]",153,369,249.5625,10222.08,"[704, 391.68, 890.88, 512, 816.64, 430.08, 844.8, 407.04, 944.64, 532.48, 773.12, 563.2, 652.8, 578.56, 611.84, 568.32]",391.68,944.64,638.88,"[-89.2601518715064, 85.2650763231331, 11.4227206006098, 85.236206204392, -20.1111354744947, 87.6666445045535, -2.24556835547669, -86.2961527441635, -6.0913226951987, -68.1641135261911, -24.1969453269654, -84.4099421891518, -74.6803804901618, 83.003746751611, 84.519863444285, 79.6011717327759]",-89.26015187,87.6666445,3.8287,2.346099995,1,9,11541,"[1298, 1250, 1267, 1273, 1283, 1277, 1281, 1290, 1322]",1250,1322,1282.3333,0.02954496,"[0.00332288, 0.0032, 0.00324352, 0.00325888, 0.00328448, 0.00326912, 0.00327936, 0.0033024, 0.00338432]",0.0032,0.00338432,0.0033,"[41.0037906982869, -62.8057118015931, -84.748219874541, -85.1953299549902, -71.1277366608675, -87.0574436752767, 83.944725114912, 79.0463003562519, 48.6461779714045]",-87.05744368,83.94472511,-15.3659,10.8165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.848599998,,,,
HRH14450847,HE_10_1_L1,1,1,6850893,6850893,6850893,6850893,6850893,17.53828608,17.53828608,17.53828608,17.53828608,17.5383,0.386443174,0.386443174,0.386443174,0.3864,3.001633393,-2.300401683,22.14156291,1,0,562.3948208,2280.544466,0.354869896,1.85094594,0.107176427,3.648871145,-0.899831713,20.33254735,9.307599976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.808460986027064, 0.880378019168932, 0.762250049459156, 0.81771419655198, 0.84563744055136, 0.844690996753, 0.871581795317684, 0.844721852029837, 0.825314140717713]",0.762250049,0.880378019,0.8334,"[23.2, 24.8, 24.8, 22.4, 24.8, 22.4, 25.6, 24.8, 23.2]",22.4,25.6,24,6.431200018,1,16,4242,"[351, 192, 352, 184, 347, 187, 395, 142, 369, 167, 350, 183, 284, 195, 328, 216]",142,395,265.125,10859.52,"[898.56, 491.52, 901.12, 471.04, 888.32, 478.72, 1011.2, 363.52, 944.64, 427.52, 896, 468.48, 727.04, 499.2, 839.68, 552.96]",363.52,1011.2,678.72,"[0.355344731298878, -84.9964273433162, -12.5185080360896, 85.6338839399363, 10.321504254747, -85.3468285602125, 1.39288644825005, -89.6540403935285, 1.89359150259768, 81.0908426065995, -4.44001906535175, 85.1571807844565, 63.1346001747207, 84.7621911201289, 15.0058301216559, 80.9809077505962]",-89.65404039,85.63388394,14.5483,3.100699978,1,9,11043,"[1237, 1241, 1248, 1194, 1220, 1229, 1215, 1224, 1235]",1194,1248,1227,0.02827008,"[0.00316672, 0.00317696, 0.00319488, 0.00305664, 0.0031232, 0.00314624, 0.0031104, 0.00313344, 0.0031616]",0.00305664,0.00319488,0.0031,"[14.7284297243399, -59.5036572673085, 31.5170581855425, 8.28028553899057, 4.11379055747409, 6.37376438363081, 26.1121265588962, 51.1197418213344, 5.52036243748497]",-59.50365727,51.11974182,9.8069,1.599399984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.867999992,,,,
