DPNO,Unit,PCB 1. Defect,PCB 2. N_Defect,PCB 3. Total Area,PCB 4. Areas,PCB 4. Areas (min),PCB 4. Areas (max),PCB 4. Areas (avg),PCB 5. Total Area (um),PCB 6. Areas (um),PCB 6. Areas (um) (min),PCB 6. Areas (um) (max),PCB 6. Areas (um) (avg),PCB 7. Angle (deg),PCB 7. Angle (deg) (min),PCB 7. Angle (deg) (max),PCB 7. Angle (deg) (avg),PCB 8. Inspection Time,2DM 1. Defect,2DM 2. N_Defect,2DM 3. Row 1,2DM 4. Column 1,2DM 5. Angle 1,2DM 6. Width 1,2DM 7. Height 1,2DM 8. Row 2,2DM 9. Column 2,2DM 10. Angle 2,2DM 11. Width 2,2DM 12. Height 2,2DM 13. Center X,2DM 14. Center Y,2DM 15. Orientation,2DM 16. Row Difference,2DM 17. Column Difference,2DM 18. Distance,2DM 19. Angle Difference,2DM 20. Inspection Time,Smash Bond 1. Defect,Smash Bond 2. N_Defect,Smash Bond 3. Total Area,Smash Bond 4. Areas,Smash Bond 4. Areas (min),Smash Bond 4. Areas (max),Smash Bond 4. Areas (avg),Smash Bond 5. Total Area (um),Smash Bond 6. Areas (um),Smash Bond 6. Areas (um) (min),Smash Bond 6. Areas (um) (max),Smash Bond 6. Areas (um) (avg),Smash Bond 7. Angle (deg),Smash Bond 7. Angle (deg) (min),Smash Bond 7. Angle (deg) (max),Smash Bond 7. Angle (deg) (avg),Smash Bond 8. circularity,Smash Bond 8. circularity (min),Smash Bond 8. circularity (max),Smash Bond 8. circularity (avg),Smash Bond 9. inner_radius (um),Smash Bond 9. inner_radius (um) (min),Smash Bond 9. inner_radius (um) (max),Smash Bond 9. inner_radius (um) (avg),Smash Bond 10. width (um),Smash Bond 10. width (um) (min),Smash Bond 10. width (um) (max),Smash Bond 10. width (um) (avg),Smash Bond 11. Inspection Time,Bond Offset 1. Defect,Bond Offset 2. N_Defect,Bond Offset 3. Total Area,Bond Offset 4. Areas,Bond Offset 4. Areas (min),Bond Offset 4. Areas (max),Bond Offset 4. Areas (avg),Bond Offset 5. Total Area (um),Bond Offset 6. Areas (um),Bond Offset 6. Areas (um) (min),Bond Offset 6. Areas (um) (max),Bond Offset 6. Areas (um) (avg),Bond Offset 7. Angle (deg),Bond Offset 7. Angle (deg) (min),Bond Offset 7. Angle (deg) (max),Bond Offset 7. Angle (deg) (avg),Bond Offset 8. contlength,Bond Offset 8. contlength (min),Bond Offset 8. contlength (max),Bond Offset 8. contlength (avg),Bond Offset 9. inner_radius (um),Bond Offset 9. inner_radius (um) (min),Bond Offset 9. inner_radius (um) (max),Bond Offset 9. inner_radius (um) (avg),Bond Offset 10. bulkiness,Bond Offset 10. bulkiness (min),Bond Offset 10. bulkiness (max),Bond Offset 10. bulkiness (avg),Bond Offset 11. Inspection Time,Die Crack 1. Defect,Die Crack 2. N_Defect,Die Crack 3. Total Area,Die Crack 4. Areas,Die Crack 4. Areas (min),Die Crack 4. Areas (max),Die Crack 4. Areas (avg),Die Crack 5. Total Area (um),Die Crack 6. Areas (um),Die Crack 6. Areas (um) (min),Die Crack 6. Areas (um) (max),Die Crack 6. Areas (um) (avg),Die Crack 7. Angle (deg),Die Crack 7. Angle (deg) (min),Die Crack 7. Angle (deg) (max),Die Crack 7. Angle (deg) (avg),Die Crack 8. inner_radius (um),Die Crack 8. inner_radius (um) (min),Die Crack 8. inner_radius (um) (max),Die Crack 8. inner_radius (um) (avg),Die Crack 9. Offset X,Die Crack 10. Offset Y,Die Crack 11. Offset Theta,Die Crack 12. Inspection Time,BrightField PD (FM) 1. Defect,BrightField PD (FM) 2. N_Defect,BrightField PD (FM) 3. Diameter FAIL (um)(FM),BrightField PD (FM) 3. Diameter FAIL (um)(FM) (min),BrightField PD (FM) 3. Diameter FAIL (um)(FM) (max),BrightField PD (FM) 3. Diameter FAIL (um)(FM) (avg),BrightField PD (FM) 4. Diameter ALL (um)(FM),BrightField PD (FM) 4. Diameter ALL (um)(FM) (min),BrightField PD (FM) 4. Diameter ALL (um)(FM) (max),BrightField PD (FM) 4. Diameter ALL (um)(FM) (avg),BrightField PD (FM) 5. Area ALL (um2)(FM),BrightField PD (FM) 5. Area ALL (um2)(FM) (min),BrightField PD (FM) 5. Area ALL (um2)(FM) (max),BrightField PD (FM) 5. Area ALL (um2)(FM) (avg),BrightField PD (FM) 6. Cummulative Area (um2)(FM),BrightField PD (FM) 7. Inspection Time,BrightField All (FM) 1. Defect,BrightField All (FM) 2. N_Defect,BrightField All (FM) 3. Diameter FAIL PD (um)(FM),BrightField All (FM) 3. Diameter FAIL PD (um)(FM) (min),BrightField All (FM) 3. Diameter FAIL PD (um)(FM) (max),BrightField All (FM) 3. Diameter FAIL PD (um)(FM) (avg),BrightField All (FM) 4. Diameter FAIL Non-Act (um)(FM),BrightField All (FM) 4. Diameter FAIL Non-Act (um)(FM) (min),BrightField All (FM) 4. Diameter FAIL Non-Act (um)(FM) (max),BrightField All (FM) 4. Diameter FAIL Non-Act (um)(FM) (avg),BrightField All (FM) 5. Area FAIL (um)(FM),BrightField All (FM) 5. Area FAIL (um)(FM) (min),BrightField All (FM) 5. Area FAIL (um)(FM) (max),BrightField All (FM) 5. Area FAIL (um)(FM) (avg),BrightField All (FM) 6. Diameter ALL (um)(FM),BrightField All (FM) 6. Diameter ALL (um)(FM) (min),BrightField All (FM) 6. Diameter ALL (um)(FM) (max),BrightField All (FM) 6. Diameter ALL (um)(FM) (avg),BrightField All (FM) 7. Area ALL (um2)(FM),BrightField All (FM) 7. Area ALL (um2)(FM) (min),BrightField All (FM) 7. Area ALL (um2)(FM) (max),BrightField All (FM) 7. Area ALL (um2)(FM) (avg),BrightField All (FM) 8. Cummulative Area (um2)(FM),BrightField All (FM) 9. Inspection Time
HRH14450847,HE_6_10_L,1,1,2991608,2991608,2991608,2991608,2991608,7658516.48,7658516.48,7658516.48,7658516.48,7658516.48,-1.109688741,-1.109688741,-1.109688741,-1.1097,18.10849999,1,0,1281.512151,1906.290028,0.669508281,4029.239515,1987.990062,1413.02072,1903.751231,0.535025219,5083.336428,3434.76674,1347.266435,1905.02063,1.551493548,-210.4137109,4.062073741,210.4529168,0.134483062,84.05179999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.514543066879132, 0.524431616393963, 0.607242401724387, 0.585466160245168, 0.566378330438869, 0.542055374511715, 0.543247739155939, 0.559485967905009, 0.621742426335712]",0.514543067,0.621742426,0.5627,"[24.8, 24.8, 28, 28.8, 25.6, 26.4, 26.4, 24.8, 27.2]",24.8,28.8,26.3111,"[57.6, 59.2, 59.2, 59.2, 60.8, 59.2, 60.8, 59.2, 57.6]",57.6,60.8,59.2,6.47600001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.143300001,1,1,32119,32119,32119,32119,32119,82224.64,82224.64,82224.64,82224.64,82224.64,-4.233381501,-4.233381501,-4.233381501,-4.2334,5.6,5.6,5.6,5.6,2900.288253,-2155.500283,-242.5548931,7.907299994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.6279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4082
HRH14450847,HE_7_9_L,1,1,2994774,2994774,2994774,2994774,2994774,7666621.44,7666621.44,7666621.44,7666621.44,7666621.44,-1.550293009,-1.550293009,-1.550293009,-1.5503,6.170600012,1,0,1256.644612,1933.329654,0.240931943,4029.956205,1988.447358,1389.402404,1929.801783,0.120486873,5077.364059,3432.171337,1323.023508,1931.565719,1.544228847,-212.4124674,5.644592115,212.4874531,0.12044507,32.47870001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.595218161130796, 0.595555770855046, 0.60690087633697, 0.625536898605034, 0.621891527959178, 0.621420980186007, 0.582655297558674, 0.626777293438399, 0.599355781559255]",0.582655298,0.626777293,0.6084,"[26.4, 26.4, 26.4, 25.6, 25.6, 25.6, 25.6, 25.6, 26.4]",25.6,26.4,25.9556,"[60.8, 60.8, 62.4, 62.4, 62.4, 62.4, 60.8, 62.4, 59.2]",59.2,62.4,61.5111,3.446799994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.896099999,1,1,32681,32681,32681,32681,32681,83663.36,83663.36,83663.36,83663.36,83663.36,-4.855661432,-4.855661432,-4.855661432,-4.8557,5.6,5.6,5.6,5.6,2952.008715,-2131.023114,-278.2089068,20.66710001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.37700001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6369
HRH14450847,HE_6_9_L,1,1,2994087,2994087,2994087,2994087,2994087,7664862.72,7664862.72,7664862.72,7664862.72,7664862.72,-1.418707594,-1.418707594,-1.418707594,-1.4187,8.97580001,1,0,1277.812728,1916.954983,0.369257886,4029.392279,1988.631147,1408.418626,1916.39935,0.169751434,5081.770427,3433.193321,1343.115677,1916.677167,1.566542079,-208.9694372,0.889013202,208.9713282,0.199506453,52.84739999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.568268649584814, 0.534182791059678, 0.533809090264827, 0.593041812275197, 0.586243048731607, 0.584486606445652, 0.543631870133356, 0.499463722344262, 0.525683634097365]",0.499463722,0.593041812,0.5521,"[28, 26.4, 27.2, 28.8, 27.2, 28, 24.8, 25.6, 25.6]",24.8,28.8,26.8444,"[57.6, 59.2, 57.6, 59.2, 59.2, 57.6, 59.2, 60.8, 60.8]",57.6,60.8,59.0222,6.428799999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.841299993,1,1,32660,32660,32660,32660,32660,83609.6,83609.6,83609.6,83609.6,83609.6,-4.741976686,-4.741976686,-4.741976686,-4.742,5.6,5.6,5.6,5.6,2925.526075,-2163.632235,-271.6952507,24.84140001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.3413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9472
HRH14450847,HE_8_10_L,1,1,2994113,2994113,2994113,2994113,2994113,7664929.28,7664929.28,7664929.28,7664929.28,7664929.28,-1.143004367,-1.143004367,-1.143004367,-1.143,16.7793,1,0,1285.417112,1903.388055,0.654619072,4030.107389,1988.753561,1411.932716,1907.261688,0.518440935,5083.576145,3434.256413,1348.674914,1905.324871,-1.540188061,-202.4249654,-6.197812784,202.5198249,0.136178138,92.08440001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.621419461850645, 0.603720395499217, 0.558650101625098, 0.594832460092221, 0.634042210608344, 0.621021933087546, 0.58833795189138, 0.601927686877567, 0.625844896563394]",0.558650102,0.634042211,0.6055,"[24.8, 24.8, 25.6, 25.6, 24.8, 24.8, 25.6, 25.6, 25.6]",24.8,25.6,25.2444,"[62.4, 64, 64, 65.6, 64, 64, 64, 64, 62.4]",62.4,65.6,63.8222,2.733700007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.436300012,1,1,32578,32578,32578,32578,32578,83399.68,83399.68,83399.68,83399.68,83399.68,-4.841723732,-4.841723732,-4.841723732,-4.8417,5.6,5.6,5.6,5.6,2893.987403,-2183.230254,-277.4103354,6.948499999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.2301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.59680002
HRH14450847,HE_8_9_L,1,1,2996278,2996278,2996278,2996278,2996278,7670471.68,7670471.68,7670471.68,7670471.68,7670471.68,-1.582486155,-1.582486155,-1.582486155,-1.5825,34.24810001,1,0,1277.236625,1918.94624,0.202345626,4030.367522,1988.504964,1406.287726,1917.902789,0.070825645,5083.118444,3433.840603,1341.762175,1918.424515,1.562710942,-206.4817616,1.669520843,206.488511,0.131519981,69.00829999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.639156232132931, 0.624397006349987, 0.64420672006245, 0.646930220847493, 0.622601178025325, 0.617284132144888, 0.59491581962231, 0.615063085778977, 0.619873904220713]",0.59491582,0.646930221,0.6249,"[30.4, 27.2, 30.4, 30.4, 26.4, 26.4, 25.6, 25.6, 30.4]",25.6,30.4,28.0889,"[64, 64, 64, 64, 67.2, 64, 65.6, 62.4, 65.6]",62.4,67.2,64.5333,4.565799987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.522699998,1,1,32440,32440,32440,32440,32440,83046.4,83046.4,83046.4,83046.4,83046.4,-5.259139057,-5.259139057,-5.259139057,-5.2591,5.6,5.6,5.6,5.6,2919.785351,-2164.183921,-301.3264718,8.714999974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.9924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.57659999
HRH14450847,HE_7_10_L,1,1,2993608,2993608,2993608,2993608,2993608,7663636.48,7663636.48,7663636.48,7663636.48,7663636.48,-1.152002078,-1.152002078,-1.152002078,-1.152,6.884100003,1,0,1267.453779,1911.386285,0.62735647,4029.67768,1987.795241,1393.917407,1914.732488,0.472355185,5078.387618,3433.04622,1330.685593,1913.059386,-1.544342698,-202.341805,-5.353923968,202.4126244,0.155001286,78.03129999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.588769293562413, 0.565768771112568, 0.576323045951432, 0.556822105323329, 0.57280549743883, 0.594495670050009, 0.648511653859704, 0.601540657919341, 0.57144047392664]",0.556822105,0.648511654,0.5863,"[24.8, 25.6, 25.6, 25.6, 25.6, 25.6, 30.4, 27.2, 25.6]",24.8,30.4,26.2222,"[64, 62.4, 62.4, 62.4, 62.4, 60.8, 64, 62.4, 64]",60.8,64,62.7556,10.8206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.440099993,1,1,31578,31578,31578,31578,31578,80839.68,80839.68,80839.68,80839.68,80839.68,-4.18092943,-4.18092943,-4.18092943,-4.1809,5.6,5.6,5.6,5.6,2884.697448,-2126.298106,-239.5496108,12.1924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.5602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0337
HRH14450847,HE_9_10_L,1,1,2989844,2989844,2989844,2989844,2989844,7654000.64,7654000.64,7654000.64,7654000.64,7654000.64,-1.168497833,-1.168497833,-1.168497833,-1.1685,8.469499997,1,0,1266.049936,1911.290992,0.634834154,4028.780871,1988.352875,1395.52534,1909.52806,0.389078078,5080.557972,3433.852902,1330.787638,1910.409526,1.557181206,-207.1606464,2.820691603,207.1798487,0.245756076,92.1145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.524069885862139, 0.516568073942585, 0.517335795425454, 0.538158812698122, 0.588256133462964, 0.547944935015435, 0.551460728154182, 0.521806257192811, 0.583800767059731]",0.516568074,0.588256133,0.5433,"[26.4, 27.2, 26.4, 25.6, 25.6, 24.8, 25.6, 26.4, 28.8]",24.8,28.8,26.3111,"[60.8, 60.8, 59.2, 59.2, 60.8, 60.8, 59.2, 59.2, 60.8]",59.2,60.8,60.0889,3.456200007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.208500002,1,1,33739,33739,33739,33739,33739,86371.84,86371.84,86371.84,86371.84,86371.84,-4.86642796,-4.86642796,-4.86642796,-4.8664,5.6,5.6,5.6,5.6,2934.137894,-2174.521497,-278.8257834,7.912900008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.0224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6262
HRH14450847,HE_10_9_L,1,1,2992865,2992865,2992865,2992865,2992865,7661734.4,7661734.4,7661734.4,7661734.4,7661734.4,-1.243163915,-1.243163915,-1.243163915,-1.2432,5.408700003,1,0,1278.674099,1907.291683,0.544622759,4029.246052,1988.342248,1406.57408,1913.088578,0.395010521,5086.634688,3434.662675,1342.624089,1910.19013,-1.525503668,-204.6399688,-9.275031511,204.8500501,0.149612238,65.15750001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.617464345530975, 0.591955306377044, 0.605388281757933, 0.633407976332675, 0.596530170556751, 0.604841328797434, 0.62012587006413, 0.622122865699643, 0.645809015343694]",0.591955306,0.645809015,0.6153,"[28.8, 28, 28.8, 28, 28, 28.8, 28.8, 28.8, 28.8]",28,28.8,28.5333,"[59.2, 59.2, 59.2, 59.2, 59.2, 62.4, 60.8, 62.4, 60.8]",59.2,62.4,60.2667,8.768899977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.894299993,1,1,33878,33878,33878,33878,33878,86727.68,86727.68,86727.68,86727.68,86727.68,-4.639491171,-4.639491171,-4.639491171,-4.6395,5.6,5.6,5.6,5.6,2915.300124,-2197.887762,-265.8232632,8.5464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.1721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.98699999
HRH14450847,HE_10_10_L,1,1,2990757,2990757,2990757,2990757,2990757,7656337.92,7656337.92,7656337.92,7656337.92,7656337.92,-0.914326367,-0.914326367,-0.914326367,-0.9143,8.466400002,1,0,1276.010407,1900.471451,0.888895605,4029.01598,1988.554728,1406.212228,1902.052654,0.715061914,5081.770491,3434.69386,1341.111317,1901.262052,-1.558652674,-208.3229148,-2.529925428,208.3382763,0.173833691,82.5892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.603576499652682, 0.603227090386758, 0.600402793416572, 0.653588687661361, 0.633240531874714, 0.615600075137512, 0.615668193114157, 0.594087613445365, 0.564269632873246]",0.564269633,0.653588688,0.6093,"[26.4, 28.8, 28.8, 28.8, 28.8, 28.8, 28.8, 28, 25.6]",25.6,28.8,28.0889,"[60.8, 60.8, 60.8, 60.8, 57.6, 60.8, 62.4, 57.6, 59.2]",57.6,62.4,60.0889,3.170499986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.671599989,1,1,33755,33755,33755,33755,33755,86412.8,86412.8,86412.8,86412.8,86412.8,-4.908720646,-4.908720646,-4.908720646,-4.9087,5.6,5.6,5.6,5.6,2927.469163,-2190.973213,-281.2489758,5.436300009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.99220001
HRH14450847,HE_9_9_L,1,1,2991964,2991964,2991964,2991964,2991964,7659427.84,7659427.84,7659427.84,7659427.84,7659427.84,-1.101388652,-1.101388652,-1.101388652,-1.1014,5.653400003,1,0,1256.546192,1920.439579,0.700880096,4029.225174,1989.066068,1384.739122,1924.155922,0.540226656,5086.107128,3435.15263,1320.642657,1922.297751,-1.541814211,-205.1086874,-5.94614874,205.1948594,0.16065344,48.4801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.604739371419502, 0.585054850039967, 0.548374631158673, 0.565015245510073, 0.586981969261551, 0.547313013808244, 0.55997556324673, 0.579837603138086, 0.580444848205252]",0.547313014,0.604739371,0.5731,"[28.8, 29.6, 28.8, 28.8, 28.8, 28, 28, 27.2, 29.6]",27.2,29.6,28.6222,"[59.2, 59.2, 60.8, 60.8, 59.2, 59.2, 59.2, 57.6, 59.2]",57.6,60.8,59.3778,12.2805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.096799996,1,1,34105,34105,34105,34105,34105,87308.8,87308.8,87308.8,87308.8,87308.8,-4.920412303,-4.920412303,-4.920412303,-4.9204,5.6,5.6,5.6,5.6,2954.236763,-2168.858103,-281.9188585,12.8611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.93649998
HRH14450847,HE_12_9_L,1,1,2994246,2994246,2994246,2994246,2994246,7665269.76,7665269.76,7665269.76,7665269.76,7665269.76,-1.234778038,-1.234778038,-1.234778038,-1.2348,8.219200012,1,0,1283.142315,1907.903546,0.543585394,4030.244278,1988.131737,1413.952604,1906.230363,0.369250594,5081.556103,3433.841755,1348.547459,1907.066954,1.558006118,-209.2964628,2.677091402,209.3135833,0.1743348,44.18969998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.648196141906272, 0.654286926759591, 0.617106630840525, 0.650734014118808, 0.660713835940859, 0.641538703777693, 0.66184241766202, 0.632871054713342, 0.612102126966059]",0.612102127,0.661842418,0.6422,"[24.8, 24, 25.6, 24.8, 24.8, 24.8, 25.6, 28.8, 24.8]",24,28.8,25.3333,"[65.6, 64, 62.4, 64, 64, 62.4, 64, 62.4, 64]",62.4,65.6,63.6444,2.597099985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.227700014,1,1,33588,33588,33588,33588,33588,85985.28,85985.28,85985.28,85985.28,85985.28,-4.613099684,-4.613099684,-4.613099684,-4.6131,5.6,5.6,5.6,5.6,2899.955413,-2203.160462,-264.3111424,15.18249998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.5958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6722
HRH14450847,HE_11_9_L,1,1,2992483,2992483,2992483,2992483,2992483,7660756.48,7660756.48,7660756.48,7660756.48,7660756.48,-1.159957333,-1.159957333,-1.159957333,-1.16,15.5754,1,0,1265.837246,1918.665404,0.626348585,4029.841814,1988.120013,1395.171942,1920.354413,0.465888568,5077.684862,3432.483863,1330.504594,1919.509908,-1.557737857,-206.935513,-2.702414692,206.953158,0.160460018,41.6316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.607422242526584, 0.601931390226471, 0.619163852794907, 0.62283390079426, 0.630758705284644, 0.600076094246563, 0.58230058041907, 0.621900871705952, 0.556078074032665]",0.556078074,0.630758705,0.6047,"[30.4, 30.4, 30.4, 30.4, 29.6, 29.6, 26.4, 26.4, 28]",26.4,30.4,29.0667,"[60.8, 64, 64, 62.4, 62.4, 60.8, 60.8, 62.4, 62.4]",60.8,64,62.2222,2.665800013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.296499995,1,1,34201,34201,34201,34201,34201,87554.56,87554.56,87554.56,87554.56,87554.56,-4.673868357,-4.673868357,-4.673868357,-4.6739,5.6,5.6,5.6,5.6,2939.282196,-2185.834286,-267.7929309,8.747100015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.8704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.03749998
HRH14450847,HE_12_10_L,1,1,2992411,2992411,2992411,2992411,2992411,7660572.16,7660572.16,7660572.16,7660572.16,7660572.16,-0.874737191,-0.874737191,-0.874737191,-0.8747,8.70060001,1,0,1284.108658,1891.965405,0.898526492,4029.936901,1987.491735,1413.087991,1894.382659,0.746589012,5084.39785,3434.107534,1348.598325,1893.174032,-1.552057116,-206.3669339,-3.867606199,206.4031729,0.15193748,30.39289999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.643459189803755, 0.632530628166087, 0.589721195327158, 0.655517891731068, 0.636711088099216, 0.676938774345086, 0.648537454152314, 0.650102297494726, 0.673918319952451]",0.589721195,0.676938774,0.6453,"[25.6, 28.8, 26.4, 25.6, 26.4, 29.6, 24.8, 24.8, 26.4]",24.8,29.6,26.4889,"[65.6, 65.6, 64, 65.6, 62.4, 62.4, 64, 65.6, 67.2]",62.4,67.2,64.7111,9.591800015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.695600004,1,1,32633,32633,32633,32633,32633,83540.48,83540.48,83540.48,83540.48,83540.48,-4.239980749,-4.239980749,-4.239980749,-4.24,5.6,5.6,5.6,5.6,2861.140661,-2184.777765,-242.9330022,18.9309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.13709999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.12560001
HRH14450847,HE_11_10_L,1,1,2991861,2991861,2991861,2991861,2991861,7659164.16,7659164.16,7659164.16,7659164.16,7659164.16,-1.060738864,-1.060738864,-1.060738864,-1.0607,17.43499999,1,0,1269.117089,1903.280398,0.722755717,4029.813127,1987.543665,1397.875844,1904.8109,0.56782393,5082.539664,3434.264431,1333.496467,1904.045649,-1.558910298,-206.0140079,-2.448803753,206.0285613,0.154931787,93.19669998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.609318644529411, 0.587987196776621, 0.569975699682912, 0.637451827675589, 0.634048704463885, 0.614614106434152, 0.599086259161524, 0.614929717179496, 0.631699440569817]",0.5699757,0.637451828,0.611,"[25.6, 26.4, 25.6, 25.6, 26.4, 25.6, 24.8, 25.6, 25.6]",24.8,26.4,25.6889,"[64, 64, 62.4, 64, 64, 64, 64, 62.4, 64]",62.4,64,63.6444,4.331200005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.704799998,1,1,32678,32678,32678,32678,32678,83655.68,83655.68,83655.68,83655.68,83655.68,-4.449196388,-4.449196388,-4.449196388,-4.4492,5.6,5.6,5.6,5.6,2877.790073,-2161.87703,-254.9201753,11.8099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.8224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.46939998
HRH14450847,HE_14_10_L,1,1,2990880,2990880,2990880,2990880,2990880,7656652.8,7656652.8,7656652.8,7656652.8,7656652.8,-1.078123208,-1.078123208,-1.078123208,-1.0781,14.68679999,1,0,1293.558165,1888.270975,0.697235518,4029.992455,1987.69912,1422.667023,1891.563933,0.56871179,5080.065424,3434.466601,1358.112594,1889.917454,-1.545296572,-206.5741717,-5.268732688,206.6413511,0.128523728,77.7997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.588012705288035, 0.629603361135453, 0.548609321333934, 0.594409400511274, 0.599875763379663, 0.628019579812729, 0.609937389022233, 0.602190812260768, 0.594324648076595]",0.548609321,0.629603361,0.5994,"[24.8, 24, 24.8, 24.8, 24.8, 24.8, 25.6, 25.6, 24]",24,25.6,24.8,"[62.4, 64, 62.4, 65.6, 62.4, 64, 64, 62.4, 62.4]",62.4,65.6,63.2889,5.495899997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.032400022,1,1,33687,33687,33687,33687,33687,86238.72,86238.72,86238.72,86238.72,86238.72,-4.436596488,-4.436596488,-4.436596488,-4.4366,5.6,5.6,5.6,5.6,2880.123252,-2218.8358,-254.1982542,8.443600003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.0223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.72100001
