;;Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);Pattern Align (DA);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);2DM Align (PCB);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);P/A (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);Glue (DA);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);FM (FM_PCB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB);Double Bond (WB)
HRH14721034;HE_7_1_C1;1;1299.28123919832;1895.27323208912;0.247769578166165;0.685505616053149;62.0438000187278;"1";0;1425.12920955283;1893.28112000649;0.353012690344131;5.14096538245765;3.47878923418396;36.7002999410033;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.58980018831789;["1", "1"];[0, 0];0;0;0;0;31.9359998684376;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;49.4786999188364;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.44370009750128
HRH14721034;HE_7_2_C1;1;1290.91633011252;1873.03706202212;0.0975450084078722;0.711684262501336;31.0317999683321;"1";0;1412.94655790164;1878.21836162249;0.406378127933528;5.13648076899826;3.47722701419044;40.2712000068277;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.29339993186295;["1", "1"];[0, 0];0;0;0;0;39.4335000310093;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;16.0833999980241;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.40439998358488
HRH14721034;HE_8_2_C1;1;1306.83917478098;1868.5399026456;-0.194732133379174;0.669298751959644;18.5761000029743;"1";0;1428.2909192002;1867.31187594438;0.146836902933291;5.14445968740711;3.47984322898195;34.9315998610109;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.11540020629764;["1", "1"];[0, 0];0;0;0;0;23.1736002024263;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;36.9267000351101;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.6736999861896
HRH14721034;HE_9_2_C1;1;1287.99303276375;1878.67549517306;0.287951868227938;0.671310881972829;34.7263999283314;"1";0;1415.81220337252;1875.94618851412;0.419230550383991;5.13798107847201;3.4763706239357;46.7302000615746;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.14390000514686;["1", "1"];[0, 0];0;0;0;0;32.1892001666129;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;39.5388000179082;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.40550003945827
HRH14721034;HE_10_2_C1;1;1301.35012028152;1865.75738840889;0.0893184687541997;0.649656761170888;39.4573998637497;"1";0;1432.29810667946;1862.38213193001;0.198921471602492;5.14453255656612;3.47662038716668;22.0601998735219;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.4926999360323;["1", "1"];[0, 0];0;0;0;0;53.1204999424517;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;35.9598998911679;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.67729994468391
HRH14721034;HE_10_1_C1;1;1324.23956807745;1870.11610419181;0.233910291905293;0.721231287320933;18.9686000812799;"1";0;1443.95197185021;1873.85459896246;0.564965495825541;5.14016712936728;3.47776670048324;36.6048000287265;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.62900009006262;["1", "1"];[0, 0];0;0;0;0;104.648899985477;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;17.3667999915779;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.24059990048409
HRH14721034;HE_12_2_C1;1;1315.80193091541;1861.40056552875;-0.0860473753636114;0.717997013440993;15.4892997816205;"1";0;1438.54977850655;1863.37466738882;0.12973990948483;5.14035321481926;3.48018078330026;28.591200010851;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.78429985418916;["1", "1"];[0, 0];0;0;0;0;75.1630999147892;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;18.6981000006199;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.31279984675348
HRH14721034;HE_11_2_C1;1;1300.70759761783;1872.72607848898;0.13666687195616;0.696871580209319;35.5001999996603;"1";0;1424.3522389779;1875.20563876035;0.348564871398016;5.13591239288147;3.47881128396904;70.8961999043822;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.77169996500015;["1", "1"];[0, 0];0;0;0;0;36.2994999159127;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;45.2859001234174;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;7.09159998223186
HRH14721034;HE_11_1_C1;1;1311.87756296667;1885.26678926367;0.230337831329708;0.657216541555982;48.6275998409837;"1";0;1437.64533830946;1890.25748981367;0.331238268127911;5.14006719495953;3.4777424249827;65.0720000267029;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.85310005024076;["1", "1"];[0, 0];0;0;0;0;41.8863999657333;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;51.2143999803811;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.70250004157424
HRH14721034;HE_12_1_C1;1;1330.1337003655;1871.46378336572;0.300346583111896;0.667519040153678;28.2432001549751;"1";0;1451.92581839524;1873.33225316237;0.444523843543578;5.14638172857768;3.47882993890035;88.3943000808358;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.36539987660944;["1", "1"];[0, 0];0;0;0;0;40.2208000887185;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;25.6123000290245;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.26150010712445
HRH14721034;HE_13_2_C1;1;1308.2291863981;1873.5499346376;0.0667631362022725;0.719201540937576;45.6095000263304;"1";0;1430.04856022344;1877.73950611219;0.291038129007575;5.13482077775566;3.48127479245619;27.9919998720288;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.11059996299446;["1", "1"];[0, 0];0;0;0;0;54.2527001816779;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;11.2458998337388;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.31300008110702
HRH14721034;HE_14_1_C1;1;1333.95583268191;1872.31728715823;0.236925896333765;0.683053469715844;60.0627001840621;"1";0;1458.64876536533;1876.05159221999;0.30839110761691;5.13648885113929;3.47810786748056;31.6767999902368;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;6.76490017212927;["1", "1"];[0, 0];0;0;0;0;41.0572001710534;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;19.8627000208944;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.82709999009967
HRH14721034;HE_13_1_C1;1;1313.1632574593;1892.85621211971;0.241370813000613;0.733847096922233;26.5458000358194;"1";0;1439.86183356008;1891.30876178759;0.226949655944324;5.14439838072765;3.47812399722905;26.1986998375505;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;8.4625999443233;["1", "1"];[0, 0];0;0;0;0;79.8078998923302;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;21.6255001723766;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.51479989290237
HRH14721034;HE_14_2_C1;1;1319.52205150942;1868.45947424182;-0.188991701487558;0.732809171826091;43.5377000831068;"1";0;1443.43593315802;1868.63577478322;0.148379824084561;5.13880298835832;3.47861626958773;39.9134999606758;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.36439977400005;["1", "1"];[0, 0];0;0;0;0;29.5948998536915;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;12.0693000499159;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.45549988560379
HRH14721034;HE_15_1_C1;1;1316.14946122157;1896.17604306837;0.0392412307430178;0.725402699703352;22.9729998391122;"1";0;1446.20258187826;1889.05509778749;0.166261239302111;5.13668550144133;3.47744037621742;47.4855999927968;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;8.67230002768338;["1", "1"];[0, 0];0;0;0;0;77.8113000560552;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;19.1214999649674;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;2.21760012209415
HRH14721034;HE_15_2_C1;1;1298.25191275467;1875.90656922606;0.355191736494257;0.741159134822709;86.5981997922063;"1";0;1423.91446743633;1875.10319705739;0.509884571774707;5.13729899985008;3.47660898720474;31.5622999332845;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.49139980971813;["1", "1"];[0, 0];0;0;0;0;49.4368001818657;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;55.2304999437183;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.68609991669655
HRH14721034;HE_16_2_C1;1;1320.00796531524;1871.93087249273;-0.132551252165236;0.7306100070426;15.2114999946207;"1";0;1447.56213866954;1864.36141366624;0.15968043814751;5.13556066226978;3.47810304584797;59.6526002045721;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.39029994979501;["1", "1"];[0, 0];0;0;0;0;28.2077000010759;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;18.5395001899451;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.93320005200803
HRH14721034;HE_16_1_C1;1;1333.06298576655;1872.82938393895;0.33125540919482;0.710188573734172;17.6933000329882;"1";0;1456.33438833456;1874.18852618306;0.421190052468781;5.13857009486195;3.47665629316027;28.8599999621511;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;7.10829999297857;["1", "1"];[0, 0];0;0;0;0;75.2613998483866;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;34.0132999699563;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.21770007535815
HRH14721034;HE_17_2_C1;1;1320.0377636049;1866.01725368468;0.302873089515695;0.731860703836475;44.1908999346197;"1";0;1443.21554786066;1865.20171866512;0.475699283726837;5.13601222804196;3.47641435000594;59.4244999811053;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.17019992507994;["1", "1"];[0, 0];0;0;0;0;29.5134000480175;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;17.4388999585062;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.55649988725781
HRH14721034;HE_18_2_C1;1;1330.10285183927;1854.10722747889;-0.11569097127993;0.637561387605871;15.9052999224514;"1";0;1456.76849933015;1853.40396400423;0.119238576407861;5.13634550850997;3.4751836678595;32.4309000279754;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;9.05889994464815;["1", "1"];[0, 0];0;0;0;0;61.5236999001354;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;16.9679000973701;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.36570003814995
HRH14721034;HE_17_1_C1;1;1337.80629184959;1876.01215968043;-0.0940270601711564;0.777274330885234;29.1762999258935;"1";0;1456.60844794213;1880.87451982102;0.232616953592084;5.13620613673326;3.47723818136595;53.30969998613;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;3.58009990304708;["1", "1"];[0, 0];0;0;0;0;60.6511998921633;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;34.1231999918818;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.66240008547902
HRH14721034;HE_18_1_C1;1;1341.8996529831;1865.43811958688;0.256113913956966;0.672000147013961;49.6072999667376;"1";0;1464.86226657472;1865.26964987215;0.316877158573014;5.14384776529149;3.47802252461494;35.1983997970819;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;5.27910003438592;["1", "1"];[0, 0];0;0;0;0;35.9213000629097;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;32.0191001519561;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;4.55330009572208
HRH14721034;HE_18_3_C1;1;1329.89513990506;1872.16363789608;0.185906434838937;0.764448041678975;32.2684999555349;"1";0;1445.65780027512;1874.12537284391;0.396591600504545;5.13862719775005;3.49296623455567;37.3080999124795;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;7.18239997513592;["1", "1"];[0, 0];0;0;0;0;84.796000039205;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;14.2714998219162;"1";0;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;[];;;0.0000;1.31259998306632
